Name,STARmeter,Known for
Al Pacino Jack Gramm  Jack Gramm  See fewer,Top 500,Serpico (1973)
Alicia Witt Kim Cummings  Kim Cummings  See fewer,Top 5000,Urban Legend (1998)
Leelee Sobieski Lauren Douglas  Lauren Douglas  See fewer,Top 5000,In the Name of the King: A Dungeon Siege Tale (2007)
Amy Brenneman Shelly Barnes  Shelly Barnes  See fewer,Top 5000,Judging Amy (1999)
William Forsythe Frank Parks  Frank Parks  See fewer,Top 5000,The Devil's Rejects (2005)
Deborah Kara Unger Carol Lynn Johnson  Carol Lynn Johnson  See fewer,Top 5000,The Way (I) (2010)
Ben McKenzie Mike Stempt (as Benjamin McKenzie)  Mike Stempt (as Benjamin McKenzie)  See fewer,Top 5000,Gotham (2014)
Neal McDonough Jon Forster  Jon Forster  See fewer,Top 5000,Minority Report (2002)
Leah Cairns Sara Pollard  Sara Pollard  See fewer,Members only,Interstellar (2014)
Stephen Moyer Guy LaForge  Guy LaForge  See fewer,Top 5000,True Blood (2008)
Christopher Redman Jeremy Guber  Jeremy Guber  See fewer,Members only,Reverie (2018)
Trilby Glover Defense Attorney  Defense Attorney  See fewer,Members only,Son of the Mask (2005)
Damien Leake The Judge  The Judge  See fewer,Members only,Highlander (1986)
Brendan Fletcher Johnny D'Franco  Johnny D'Franco  See fewer,Members only,Freddy vs. Jason (2003)
Michael Eklund J.T. Rycker  J.T. Rycker  See fewer,Top 5000,The Call (II) (2013)
Kristina Copeland Dale Morris  Dale Morris  See fewer,Members only,Savage Island (2004)
Tammy Hui Janie Cates  Janie Cates  See fewer,Members only,Mission: Impossible - Ghost Protocol (2011)
Vicky Huang Joanie Cates  Joanie Cates  See fewer,Members only,Havana Hustle (2017)
Bob Stephenson Jury Foreman  Jury Foreman  See fewer,Members only,Fight Club (1999)
Philip Moon The Prosecutor (as Phillip Moon)  The Prosecutor (as Phillip Moon)  See fewer,Members only,Deadwood (2004)
Victoria Tennant Kate  Kate  See fewer,Members only,The Sisterhood of the Traveling Pants (2005)
Michal Yannai Leeza Pearson  Leeza Pearson  See fewer,Members only,The Eight (2005)
Paul Campbell Albert Jackson  Albert Jackson  See fewer,Members only,Battlestar Galactica (2004)
Brenda McDonald Mrs. Lowinsky  Mrs. Lowinsky  See fewer,Members only,Elf (2003)
Carrie Genzel Stephanie Parkman  Stephanie Parkman  See fewer,Members only,Watchmen (2009)
Kaj-Erik Eriksen Matt Wilner  Matt Wilner  See fewer,Members only,The Commish (1991)
Heather Dawn Heather  Heather  See fewer,Members only,16 Blocks (2006)
Julian Christopher Mactire (as Julian D. Christopher)  Mactire (as Julian D. Christopher)  See fewer,Members only,X-Men: The Last Stand (2006)
Tim Henry Sean McBain  Sean McBain  See fewer,Members only,Aliens vs. Predator: Requiem (2007)
Mike Dopud Detective (as Mike Dopu)  Detective (as Mike Dopu)  See fewer,Members only,X-Men: Days of Future Past (2014)
Brad Turner Fireman #1  Fireman #1  See fewer,Members only,2012 (I) (2009)
Michael Adamthwaite Fireman #2  Fireman #2  See fewer,Members only,War for the Planet of the Apes (2017)
Jean Montanti Woman In Crowd  Woman In Crowd  See fewer,Members only,Commerce (2011)
Tim Perez Cabbie #1 (as Timothy Perez)  Cabbie #1 (as Timothy Perez)  See fewer,Members only,Aliens vs. Predator: Requiem (2007)
Marcus Hondro Cabbie #2 (as Marcus Hondo)  Cabbie #2 (as Marcus Hondo)  See fewer,Members only,The Lizzie McGuire Movie (2003)
Elan Even Stock Broker (uncredited)  Stock Broker (uncredited)  See fewer,Members only,X-Men: The Last Stand (2006)
Celeste White Steele Student (uncredited)  Student (uncredited)  See fewer,Members only,Despicable Me 3 (2017)
