Name,STARmeter,Known for
Ilya Malakov Evpatii Kolovrat  Evpatii Kolovrat  See fewer,Members only,Life of a Stranger (2019)
Aleksey Serebryakov Knyaz Yutiy  Knyaz Yutiy  See fewer,Members only,Leviathan (2014)
Aleksandr Ilin Karkun  Karkun  See fewer,Members only,Spacewalk (2017)
Timofey Tribuntsev Zakhar  Zakhar  See fewer,Members only,The Monk and the Demon (2016)
Yuliya Khlynina Lada (as Ulia Hlinina)  Lada (as Ulia Hlinina)  See fewer,Members only,Zakon kamennykh dzhungley (2015)
Andrey Burkovskiy Rostislav  Rostislav  See fewer,Members only,Zvonite DiKaprio! (2018)
Igor Savochkin Ratmir  Ratmir  See fewer,Members only,Anna (II) (2019)
Polina Chernyshova Nastya  Nastya  See fewer,Members only,Oblepikhovoe leto (2018)
Aleksandr Tsoy Khan Batiy  Khan Batiy  See fewer,Members only,Kogda ona prikhodit
Viktor Proskurin Svyasschennik  Svyasschennik  See fewer,Members only,The Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra (1983)
Sergey Koltakov Dobromir  Dobromir  See fewer,Members only,Novye priklyucheniya yanki pri dvore korolya Artura (1988)
Julia Pisarenko Noblewoman (as Yuliya Pisarenko)  Noblewoman (as Yuliya Pisarenko)  See fewer,Members only,Ice (2018)
Fedor Starykh Archer  Archer  See fewer,Members only,Hardcore Henry (2015)
Marta Timofeeva Zhdana  Zhdana  See fewer,Members only,Welcome to Mercy (2018)
