Name,STARmeter,Known for
Michael Angarano Travis  Travis  See fewer,Top 5000,Sky High (2005)
Deborah Aquila Mrs. Vasquez  Mrs. Vasquez  See fewer,Members only,The Shawshank Redemption (1994)
Nicholas Braun Billy-Ray  Billy-Ray  See fewer,Top 5000,How to Be Single (2016)
Ronnie Connell Randy  Randy  See fewer,Members only,Ticket to Hell (2012)
Kaylee DeFer Dana  Dana  See fewer,Members only,The War at Home (2005)
Joey Figueroa Route 9 Friend  Route 9 Friend  See fewer,Members only,Milius (2013)
Kyle Gallner Jarod  Jarod  See fewer,Top 5000,American Sniper (2014)
Anna Gunn Travis' Mother  Travis' Mother  See fewer,Top 5000,Breaking Bad (2008)
Matt Jones Deputy Pete  Deputy Pete  See fewer,Top 5000,Home (II) (2015)
John Lacy Travis' Father  Travis' Father  See fewer,Members only,American Crime Story (2016)
Catherine McCord News Reporter  News Reporter  See fewer,Members only,Raising Helen (2004)
Alexa Nikolas Jesse  Jesse  See fewer,Members only,Detention of the Dead (2012)
Stephen Root Sheriff Wynan  Sheriff Wynan  See fewer,Top 5000,Office Space (1999)
Cooper Thornton Plastic Wrap Man  Plastic Wrap Man  See fewer,Members only,Fracture (2007)
Betty Aberlin Abigail  Abigail  See fewer,Members only,Mister Rogers' Neighborhood (1968)
Kerry Bishé Cheyenne  Cheyenne  See fewer,Top 5000,Argo (2012)
Ralph Garman Caleb  Caleb  See fewer,Members only,Two for the Money (2005)
Melissa Leo Sara  Sara  See fewer,Top 5000,The Fighter (I) (2010)
Molly Livingston Fiona May  Fiona May  See fewer,Members only,The Harbinger (2011)
James Parks Mordechai  Mordechai  See fewer,Members only,The Hateful Eight (2015)
Michael Parks Abin Cooper  Abin Cooper  See fewer,Top 5000,Tusk (2014)
Haley Ramm Maggie  Maggie  See fewer,Members only,Disconnect (I) (2012)
Jennifer Schwalbach Smith Esther (as Jennifer Schwalbach)  Esther (as Jennifer Schwalbach)  See fewer,Top 5000,Jay and Silent Bob Strike Back (2001)
Elizabeth Tripp Melanie  Melanie  See fewer,Members only,Eleventh Hour (2008)
Ash Barnett Believer  Believer  See fewer,Members only,Red State (2011)
Taylor Briggs Believer  Believer  See fewer,Members only,The Ladder (2013)
Bill Cleavelin Believer  Believer  See fewer,Members only,The Italian Job (2003)
Rose Colasanti Believer  Believer  See fewer,Members only,11:14 (2003)
Shawn Driscoll Believer  Believer  See fewer,Members only,Prom Night (I) (2008)
Ivy Klein Believer  Believer  See fewer,Members only,Red State (2011)
Carryl Lynn Believer  Believer  See fewer,Members only,L.A. Macabre (2013)
Sadey Paige Nifong Believer  Believer  See fewer,Members only,The Haunting of Hill House (2018)
Scott Nifong Believer  Believer  See fewer,Members only,Doctor Sleep (2019)
Alyssa Petersen Believer  Believer  See fewer,Members only,Hanging (2003)
Marnie Shelton Believer  Believer  See fewer,Members only,The Muse (1999)
Gary Sievers Believer  Believer  See fewer,Members only,Public Enemies (1996)
"Kevin Alejandro Harry, the Tactical Agent  Harry, the Tactical Agent  See fewer",Top 5000,Arrow (2012)
Marc Blucas ATF Sniper  ATF Sniper  See fewer,Top 5000,Knight and Day (2010)
Patrick Fischler Agent Hammond  Agent Hammond  See fewer,Members only,Mad Men (2007)
John Goodman Joseph Keenan  Joseph Keenan  See fewer,Top 5000,10 Cloverfield Lane (2016)
Kevin Pollak ASAC Brooks  ASAC Brooks  See fewer,Top 5000,The Usual Suspects (1995)
David Marciano Agent Eccles  Agent Eccles  See fewer,Members only,Due South (1994)
Damian Young Agent Carol  Agent Carol  See fewer,Members only,Edge of Darkness (2010)
Eric Andris ATF Agent  ATF Agent  See fewer,Members only,Red State (2011)
Dylan Belardinelli ATF Agent  ATF Agent  See fewer,Members only,Spit (2014)
William Fix ATF Agent  ATF Agent  See fewer,Members only,The Man from Earth (2007)
Edward Janda ATF Agent  ATF Agent  See fewer,Members only,Zack and Miri Make a Porno (2008)
Ernest O'Donnell ATF Agent (as Ernest O'Donnel)  ATF Agent (as Ernest O'Donnel)  See fewer,Members only,Chasing Amy (1997)
Mike Mello ATF Agent  ATF Agent  See fewer,Members only,Waterworld (1995)
Joshua Poole ATF Agent  ATF Agent  See fewer,Members only,The Tutor (2011)
Ryan Quinlan ATF Agent (as Ryan Quinlen)  ATF Agent (as Ryan Quinlen)  See fewer,Members only,Cop Out (2010)
Debbie Sperry ATF Agent  ATF Agent  See fewer,Members only,Titus (2000)
Corey Jovan ATF Agent (as Corey Stevens)  ATF Agent (as Corey Stevens)  See fewer,Members only,Project 313 (2006)
Peter Yaya ATF Agent  ATF Agent  See fewer,Members only,Red State (2011)
Robert Zimiga ATF Agent  ATF Agent  See fewer,Members only,Something Came Over Them (2005)
Morgan Bertsch Young look a like (uncredited)  Young look a like (uncredited)  See fewer,Members only,Kids React (2010)
Jeffrey T Ferguson Firefighter (uncredited)  Firefighter (uncredited)  See fewer,Members only,Meet the Blacks (2016)
Molly Hagan Janet Keenan (uncredited)  Janet Keenan (uncredited)  See fewer,Top 5000,Sully (2016)
Erin Hassidim High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,Project Impossible (2017)
Tim Isenman Jacob Harlow (uncredited)  Jacob Harlow (uncredited)  See fewer,Members only,Red State (2011)
David James McKenzie High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,Dark Skies (2013)
Robert Paul Taylor Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Better Call Saul (2015)
