Name,STARmeter,Known for
Woody Harrelson Lyndon B. Johnson  Lyndon B. Johnson  See fewer,Top 500,True Detective (2014)
Michael Stahl-David Bobby Kennedy  Bobby Kennedy  See fewer,Members only,Cloverfield (2008)
Richard Jenkins Senator Richard Russell  Senator Richard Russell  See fewer,Top 5000,The Shape of Water (2017)
Jennifer Jason Leigh Lady Bird Johnson  Lady Bird Johnson  See fewer,Top 500,The Hateful Eight (2015)
Jeffrey Donovan John F. Kennedy  John F. Kennedy  See fewer,Top 5000,Burn Notice (2007)
Bill Pullman Senator Ralph Yarborough  Senator Ralph Yarborough  See fewer,Top 5000,Independence Day (1996)
John Burke John Connally  John Connally  See fewer,Members only,Sicario (2015)
C. Thomas Howell Walter Jenkins  Walter Jenkins  See fewer,Top 5000,The Outsiders (1983)
John Ellison Conlee George Reedy  George Reedy  See fewer,Members only,Boardwalk Empire (2010)
Michael Mosley Kenny O'Donnell  Kenny O'Donnell  See fewer,Top 5000,Ozark (2017)
Tim Ransom Larry O'Brien  Larry O'Brien  See fewer,Members only,Star Trek: Deep Space Nine (1993)
Brent Bailey Ted Sorensen  Ted Sorensen  See fewer,Members only,Doom Patrol (2019)
Brian Stepanek Agent Rufus Youngblood  Agent Rufus Youngblood  See fewer,Members only,"Nicky, Ricky, Dicky & Dawn (2014)"
Darrel Guilbeau Jack Valenti  Jack Valenti  See fewer,Members only,Windtalkers (2002)
Oliver Edwin Bill Moyers  Bill Moyers  See fewer,Members only,Divorce (2016)
Michael Francis Horn Cliff Carter (as Michael Horn)  Cliff Carter (as Michael Horn)  See fewer,Members only,Zoo (2015)
Kim Allen Jackie Kennedy  Jackie Kennedy  See fewer,Members only,Army Wives (2007)
Rich Sommer Pierre Salinger  Pierre Salinger  See fewer,Members only,A Crooked Somebody (2017)
Wallace Langham Arthur Schlesinger  Arthur Schlesinger  See fewer,Members only,CSI: Crime Scene Investigation (2000)
Kate Butler Juanita Roberts  Juanita Roberts  See fewer,Members only,Bridge to Terabithia (2007)
Jeanne Caldarera Mrs. Lincoln  Mrs. Lincoln  See fewer,Members only,Memphis Beat (2010)
Margo Moorer Mrs. Wright  Mrs. Wright  See fewer,Members only,Runaway Jury (2003)
Doug McKeon Senator Hubert Humphrey  Senator Hubert Humphrey  See fewer,Members only,On Golden Pond (1981)
Dan Bright Senator Mike Mansfield  Senator Mike Mansfield  See fewer,Members only,Sunshine State (2002)
Gary Grubbs Senator Everett Dirksen  Senator Everett Dirksen  See fewer,Members only,The X Files (1998)
Zack Carter Agent Kivett  Agent Kivett  See fewer,Members only,Bittersweet (2004)
Douglas M. Griffin Agent Roberts  Agent Roberts  See fewer,Members only,Hap and Leonard (2016)
Terry Dale Parks Secret Service Agent  Secret Service Agent  See fewer,Members only,G.I. Joe: Retaliation (2013)
Brett Baker Congressman Brooks  Congressman Brooks  See fewer,Members only,Identity Thief (2013)
Thomas Francis Murphy Congressman Thomas  Congressman Thomas  See fewer,Members only,Mindhunter (2017)
Kevin Crank Congressman Thornberry  Congressman Thornberry  See fewer,Members only,Strait & Narrow (2016)
Kevin Stillwell Sam Beer  Sam Beer  See fewer,Members only,Looper (2012)
Dan Hewitt Owens Abe Fortas  Abe Fortas  See fewer,Members only,1 Interrogation (2019)
Rob Steinberg Ken Galbraith  Ken Galbraith  See fewer,Members only,12 Years a Slave (2013)
Travis Wester Agent Kilduff  Agent Kilduff  See fewer,Members only,EuroTrip (2004)
Peter Gabb William Miller  William Miller  See fewer,Members only,2 Guns (2013)
Bryan Batt Jim Rowe  Jim Rowe  See fewer,Members only,Mad Men (2007)
Dean J. West Undersecretary (as Dean West)  Undersecretary (as Dean West)  See fewer,Members only,The Hunt (IX)
Carl Palmer Nick Katzenbach  Nick Katzenbach  See fewer,Members only,Dallas Buyers Club (2013)
Judd Lormand Robert McNamara  Robert McNamara  See fewer,Members only,SEAL Team (2017)
Casey Groves Ed Guthman  Ed Guthman  See fewer,Members only,The Big Short (2015)
Mary Rachel Quinn Judge Sarah Hughes (as Mary Rachel Dudley)  Judge Sarah Hughes (as Mary Rachel Dudley)  See fewer,Members only,Manhunt: Unabomber (2017)
Anthony Reynolds Senator  Senator  See fewer,Members only,The Hunger Games (2012)
Adam Fristoe Bob Walker  Bob Walker  See fewer,Members only,The Walking Dead (2010)
Randall Taylor Newscaster #1  Newscaster #1  See fewer,Members only,House of Cards (2013)
Gerry May Newscaster #4  Newscaster #4  See fewer,Members only,Drive Angry (2011)
Claire Donovan Caroline Kennedy  Caroline Kennedy  See fewer,Members only,LBJ (2016)
Lucas Donovan John Kennedy Jr.  John Kennedy Jr.  See fewer,Members only,LBJ (2016)
Aaron Michael Abeyta Senate Aide (uncredited)  Senate Aide (uncredited)  See fewer,Members only,"Me, a Rapist? (2012)"
Maria Alexandra JFK Bystander (uncredited)  JFK Bystander (uncredited)  See fewer,Members only,The Mexicans Next Door
Kirk H. Andersen Mayor's Car Passenger (uncredited)  Mayor's Car Passenger (uncredited)  See fewer,Members only,Truth Lies Upstream (2019)
Chris Angerdina Spectator (uncredited)  Spectator (uncredited)  See fewer,Members only,American Ultra (2015)
Charles Barber Secret Service (uncredited)  Secret Service (uncredited)  See fewer,Members only,The First (2018)
Matt Barron Dealey Plaza Spectator (uncredited)  Dealey Plaza Spectator (uncredited)  See fewer,Members only,Sobre tu cadaver (2004)
Tony Beard Undersecretary of Commerce (uncredited)  Undersecretary of Commerce (uncredited)  See fewer,Members only,Keanu (2016)
Robert Bennett Supreme Court Judge (uncredited)  Supreme Court Judge (uncredited)  See fewer,Members only,American Ultra (2015)
Patrick Constantine Bertagnolli Jr. Secret Service Agent (uncredited)  Secret Service Agent (uncredited)  See fewer,Members only,Mudbound (2017)
Rusty Bourg Secret Service Agent (uncredited)  Secret Service Agent (uncredited)  See fewer,Members only,Logan (2017)
Vance W. Boyd Agent George Hickey (uncredited)  Agent George Hickey (uncredited)  See fewer,Members only,The Magnificent Seven (2016)
Jason Bremer Secret Service Agent Roy Kellerman (uncredited)  Secret Service Agent Roy Kellerman (uncredited)  See fewer,Members only,Murder Made Me Famous (2015)
Tracy Brotherton JFK Spectator (uncredited)  JFK Spectator (uncredited)  See fewer,Members only,Green Book (2018)
Meredith Brumwell Gayle Newman (uncredited)  Gayle Newman (uncredited)  See fewer,Members only,I Saw the Light (2015)
Jeff Budemer Umbrella Man (uncredited)  Umbrella Man (uncredited)  See fewer,Members only,Salem (I)
Stephen Bullard Spectator (uncredited)  Spectator (uncredited)  See fewer,Members only,Hi Ho Doritos (2014)
Justin Burkhamer Secret Service (uncredited)  Secret Service (uncredited)  See fewer,Members only,Bad Moms (2016)
Jack Bushong Southern Senator (uncredited)  Southern Senator (uncredited)  See fewer,Members only,UFO Hunters (I) (2008)
Scott Francis Campbell Navy Captain (uncredited)  Navy Captain (uncredited)  See fewer,Members only,Deepwater Horizon (2016)
John Cann Sam Kinney (uncredited)  Sam Kinney (uncredited)  See fewer,Members only,Predator 2 (1990)
Jeff Caperton Sgt. Dwight Gordon Dallas PD (uncredited)  Sgt. Dwight Gordon Dallas PD (uncredited)  See fewer,Members only,Deepwater Horizon (2016)
Tyfanni Cassidy Lady Bird's Friend (uncredited)  Lady Bird's Friend (uncredited)  See fewer,Members only,Because of Grácia (2017)
Ron Centanni Supreme Court Judge (uncredited)  Supreme Court Judge (uncredited)  See fewer,Members only,American Ultra (2015)
Devin Lord Chachere Lockheed Worker (uncredited)  Lockheed Worker (uncredited)  See fewer,Members only,SEAL Team (2017)
M Charlotte Cheatham Extra (uncredited)  Extra (uncredited)  See fewer,Members only,1 Buck (2017)
Tim Childress Dealey Plaza Spectator (uncredited)  Dealey Plaza Spectator (uncredited)  See fewer,Members only,Story (2014)
Joe Chrest McGeorge Bundy (uncredited)  McGeorge Bundy (uncredited)  See fewer,Members only,Stranger Things (2016)
Rebecca Chulew Spectator (uncredited)  Spectator (uncredited)  See fewer,Members only,Tales from the Hood 2 (2018)
Michelle L. Clarke Nurse (uncredited)  Nurse (uncredited)  See fewer,Members only,Black and Blue (I) (2019)
