Name,STARmeter,Known for
Jenna Dewan Alessandra  Alessandra  See fewer,Top 5000,Step Up (2006)
Nicholas Gonzalez Eddie  Eddie  See fewer,Top 5000,Anacondas: The Hunt for the Blood Orchid (2004)
J.D. Williams D-Money  D-Money  See fewer,Members only,Pootie Tang (2001)
Julie Carmen Angela  Angela  See fewer,Members only,In the Mouth of Madness (1994)
Nestor Serrano Lazaro  Lazaro  See fewer,Members only,The Day After Tomorrow (2004)
Angela Lin Chinese Girl  Chinese Girl  See fewer,Members only,Little America (2019)
Michael Rivera Lucho  Lucho  See fewer,Members only,Fighting (2009)
Jaret Martino Party Goer  Party Goer  See fewer,Members only,The Middle (2009)
Kareem Savinon Papo's Thug  Papo's Thug  See fewer,Members only,Grand Theft Auto IV: The Ballad of Gay Tony (2009)
Mateo Gómez Street Preacher  Street Preacher  See fewer,Members only,Che: Part One (2008)
Theo Kogan Bartender  Bartender  See fewer,Members only,Bringing Out the Dead (1999)
Ramon Fernandez Papo  Papo  See fewer,Members only,No Reservations (2007)
Rachel Lu Chinese Woman  Chinese Woman  See fewer,Members only,What Would You Do? (2009)
Joey Naber  Actor  Actor  See fewer,Members only,Containment (2016)
Eunice Anderson Grandma  Grandma  See fewer,Members only,A League of Their Own (1992)
Flaco Navaja Mafi  Mafi  See fewer,Members only,Fighting (2009)
Gurdeep Singh Pakistani Man  Pakistani Man  See fewer,Members only,The Departed (2006)
Pablo Gonzalez Rap manager  Rap manager  See fewer,Members only,Pride and Glory (2008)
Tiffany Romano Nelly  Nelly  See fewer,Members only,World Trade Center (2006)
Norman Wakefield Harlem Crew Member #2  Harlem Crew Member #2  See fewer,Members only,Life as We Know It (2010)
Carolina Zaballa Brazilian Girl  Brazilian Girl  See fewer,Members only,El corazón de Jesús (2003)
Courtney S. Bunbury Commuter #1  Commuter #1  See fewer,Members only,Two Steps in the Right Direction
Ingrid Graham Linda (as Ingrid Schau)  Linda (as Ingrid Schau)  See fewer,Members only,The Grasslands (2011)
Gerald Bunsen Joe  Joe  See fewer,Members only,Bronx SIU (2018)
Luis Jimenez Pipo  Pipo  See fewer,Members only,The Siege (1998)
Tony Kost Commuter  Commuter  See fewer,Members only,Extremely Loud & Incredibly Close (2011)
Natalie Cortez Anabela  Anabela  See fewer,Members only,Meet Dave (2008)
Karin Duseva Dancer  Dancer  See fewer,Members only,Untitled Chapters (2009)
Casper Martinez DJ Capicu  DJ Capicu  See fewer,Members only,Carlito's Way: Rise to Power (2005)
Jazmine Bezerra Hot party goer  Hot party goer  See fewer,Members only,Falling Awake (2009)
Leo Kin Chinese Gentleman  Chinese Gentleman  See fewer,Members only,Boy Wonder (2010)
Michael Spence  Actor  Actor  See fewer,Members only,Edge of Honor (1991)
Robert Gerard Larkin Police Officer #1  Police Officer #1  See fewer,Members only,Law & Order (1990)
Maria Diaz Business Women  Business Women  See fewer,Members only,...Around (2008)
Daniel Penn Latin Club Goer (as Danny Pennacchi)  Latin Club Goer (as Danny Pennacchi)  See fewer,Members only,Run All Night (2015)
Marta Vidal Mafi's Mother  Mafi's Mother  See fewer,Members only,I Like It Like That (1994)
Alessandra Ramos Meri  Meri  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Omar Knight Commuter  Commuter  See fewer,Members only,The Children of Hip Hop (2016)
Chris 'Kazi' Rolle Cash Biz  Cash Biz  See fewer,Members only,My Angel My Hero (2011)
Andrew Cisneros Jay  Jay  See fewer,Members only,Hot Tuesday (2013)
Bill DaSilva Party Goer  Party Goer  See fewer,Members only,Trial by Fire (I) (2018)
David Douglas Police Officer #2  Police Officer #2  See fewer,Members only,Deleted Scenes (2010)
Xiomara Medina Capicu's girl  Capicu's girl  See fewer,Members only,Genesis 39 (2013)
Ramesh Saran Assistant director  Assistant director  See fewer,Members only,Falling Awake (2009)
Pockets Graham Harlem crew member #1 (as Patrick A. Graham)  Harlem crew member #1 (as Patrick A. Graham)  See fewer,Members only,"Ice Grill, U.S.A. (2009)"
Lissette Plasencia Hot Party Goer  Hot Party Goer  See fewer,Members only,All Screwed Up (2009)
Jelani 'Flash' Lowe Bumpy  Bumpy  See fewer,Members only,Falling Awake (2009)
Jackson Ning Chinese Man  Chinese Man  See fewer,Members only,The Girl Is in Trouble (2015)
Kara Bernatowicz People on the Block (uncredited)  People on the Block (uncredited)  See fewer,Members only,Nacho Mountain (2009)
Danny Boushebel Commuter (uncredited)  Commuter (uncredited)  See fewer,Members only,NCIS: Los Angeles (2009)
David J. Douglas Police Officer #2 (uncredited)  Police Officer #2 (uncredited)  See fewer,Members only,D-Railed (2018)
Michael Satow Businessman (uncredited)  Businessman (uncredited)  See fewer,Members only,The Good Fight (2017)
