Name,STARmeter,Known for
Lee Morgan Himself (archive material)  Himself (archive material)  See fewer,Members only,Get Shorty (1995)
Helen Morgan Herself (archive material)  Herself (archive material)  See fewer,Members only,I Called Him Morgan (2016)
Wayne Shorter Himself  Himself  See fewer,Members only,The Fugitive (1993)
Larry Reni Thomas Himself  Himself  See fewer,Members only,Wilmington on Fire (2015)
Judith Johnson Herself  Herself  See fewer,Members only,I Called Him Morgan (2016)
Jymie Merritt Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Bennie Maupin Himself  Himself  See fewer,Members only,Brown Sugar (2002)
Paul West Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Billy Harper Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Al Harrison Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Albert Tootie Heath Himself  Himself  See fewer,Members only,Easy Street (1986)
Larry Ridley Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Charli Persip Himself  Himself  See fewer,Members only,The Jazz Ambassadors (2018)
Lena Sherrod Herself  Herself  See fewer,Members only,I Called Him Morgan (2016)
Ron St. Clair Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
Jerry Schultz Himself  Himself  See fewer,Members only,I Called Him Morgan (2016)
