Name,STARmeter,Known for
Matthew Bonifacio Jonathan Lembo  Jonathan Lembo  See fewer,Members only,Lbs. (2004)
Julianna Gelinas Bonifacio Georgie (as Julianna Gelinas)  Georgie (as Julianna Gelinas)  See fewer,Members only,Master Maggie (2019)
Destiny Monet Cruz Luka  Luka  See fewer,Members only,Eternal Damn Nation (2013)
Neil Jain Frank  Frank  See fewer,Members only,Law & Order: Criminal Intent (2001)
Dan Grimaldi Michael Lembo  Michael Lembo  See fewer,Members only,The Sopranos (1999)
Deirdre O'Connell Kathleen Lembo  Kathleen Lembo  See fewer,Members only,Eternal Sunshine of the Spotless Mind (2004)
Jack O'Connell Uncle Richard  Uncle Richard  See fewer,Members only,Knight and Day (2010)
Erin Darke Chloe  Chloe  See fewer,Members only,Dietland (2018)
Henry Vick Erik  Erik  See fewer,Members only,Deadbeat (2014)
Joshua Rivera Danny  Danny  See fewer,Members only,The Last O.G. (2018)
Natasha Lyonne Gloria  Gloria  See fewer,Top 5000,Orange Is the New Black (2013)
Aethan Saegaert Arlo  Arlo  See fewer,Members only,The Quitter (2014)
Matt Dellapina Tyler  Tyler  See fewer,Members only,Dirty 30 (2016)
Brendan Donaldson Bryan  Bryan  See fewer,Members only,The Amityville Horror (2005)
Jena Friedman Shannon  Shannon  See fewer,Members only,WorkHarder: A Non-Funding Online Platform for Creative Projects (2014)
Ashley Peoples Jena  Jena  See fewer,Members only,Locomotive (2013)
Dan Horner Peaches  Peaches  See fewer,Members only,The Quitter (2014)
Olivia Zimmerman Rachel  Rachel  See fewer,Members only,With a Kiss (2016)
Peter Valerio Peter  Peter  See fewer,Members only,The Quitter (2014)
Gerald Page Bee  Bee  See fewer,Members only,The Quitter (2014)
Tommy Trio Jersey  Jersey  See fewer,Members only,The Quitter (2014)
Doug 'Big Dog' Ferraioli Cream  Cream  See fewer,Members only,The Quitter (2014)
Roger Munsey  Actor  Actor  See fewer,Members only,The Quitter (2014)
Kevin Roche  Actor  Actor  See fewer,Members only,The Quitter (2014)
Kevin McKinski  Actor  Actor  See fewer,Members only,The Quitter (2014)
Steve Riek  Actor  Actor  See fewer,Members only,Sheisters
Sidney Anne Stone Waitress  Waitress  See fewer,Members only,The Quitter (2014)
Aaron Wolf Ben The Heat  Ben The Heat  See fewer,Members only,Restoring Tomorrow (2016)
