Name,STARmeter,Known for
Mark Elder Himself - Conductor (as Sir Mark Elder)  Himself - Conductor (as Sir Mark Elder)  See fewer,Members only,Verdi (1994)
Susan Graham Herself - Host  Herself - Host  See fewer,Members only,Les troyens (2003)
Roberto Alagna Samson  Samson  See fewer,Members only,Tosca (2001)
Elchin Azizov Abimélech  Abimélech  See fewer,Members only,"Le Prince Igor, Opéra en deux actes (2013)"
Dmitri Belosselsky The Old Hebrew (as Dmitry Belosselskiy)  The Old Hebrew (as Dmitry Belosselskiy)  See fewer,Members only,"Joan of Arc, Opera in Four Acts (2015)"
Laurent Naouri The High Priest of Dagon  The High Priest of Dagon  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Tony Stevenson First Philistine  First Philistine  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Bradley Garvin Second Philistine  Second Philistine  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Mark Schowalter A Philistine Messenger  A Philistine Messenger  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Elina Garanca Dalila  Dalila  See fewer,Members only,How Much Do You Love Me? (2005)
Metropolitan Opera Orchestra Themselves - Orchestra  Themselves - Orchestra  See fewer,Members only,Anaconda (1997)
Metropolitan Opera Chorus Chorus  Chorus  See fewer,Members only,La traviata (1982)
Metropolitan Opera Ballet Dancers  Dancers  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Montserrat Caballé Herself - In Memoriam (archive footage)  Herself - In Memoriam (archive footage)  See fewer,Members only,Life Is Beautiful (1997)
Linda Cho Herself - Costume Designer  Herself - Costume Designer  See fewer,Members only,Agophobia (2013)
Alexander Dodge Himself - Set Designer  Himself - Set Designer  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Jonas Kaufmann Himself - Next transmission star from La fanciulla del West  Himself - Next transmission star from La fanciulla del West  See fewer,Members only,Andrea Chénier: Live from the Royal Opera House (2015)
Isabel Leonard Next next transmission star from Marnie  Next next transmission star from Marnie  See fewer,Members only,Le Nozze di Figaro (2012)
Donald Palumbo Himself - Chorus Master  Himself - Chorus Master  See fewer,Members only,Les troyens (2003)
Arianne Phillips Herself - Next next transmission costume designer from Marnie  Herself - Next next transmission costume designer from Marnie  See fewer,Members only,Walk the Line (2005)
Darko Tresnjak Himself - Production director  Himself - Production director  See fewer,Members only,Braunfels: Die Vogel - The Birds (2010)
