Name,STARmeter,Known for
Aubrey Plaza Ingrid Thorburn  Ingrid Thorburn  See fewer,Top 500,Safety Not Guaranteed (2012)
Elizabeth Olsen Taylor Sloane  Taylor Sloane  See fewer,Top 500,Martha Marcy May Marlene (2011)
O'Shea Jackson Jr. Dan Pinto  Dan Pinto  See fewer,Top 5000,Straight Outta Compton (2015)
Wyatt Russell Ezra O'Keefe  Ezra O'Keefe  See fewer,Top 5000,Overlord (2018)
Billy Magnussen Nicky Sloane  Nicky Sloane  See fewer,Top 5000,Into the Woods (2014)
Pom Klementieff Harley Chung  Harley Chung  See fewer,Top 5000,Guardians of the Galaxy Vol. 2 (2017)
Hannah Pearl Utt Nicole (as Hannah Utt)  Nicole (as Hannah Utt)  See fewer,Members only,Before You Know It (2019)
Joseph Breen Garth Lafayette  Garth Lafayette  See fewer,Members only,Loving (1983)
Angelica Amor Cindy  Cindy  See fewer,Members only,Pimpkillah (2016)
Meredith Hagner Charlotte (as Meredith Kathleen Hagner)  Charlotte (as Meredith Kathleen Hagner)  See fewer,Members only,Search Party (2016)
Charlie Wright Chuck  Chuck  See fewer,Members only,Diary of a Wimpy Kid: The Long Haul (2017)
Dennis Atlas Buck  Buck  See fewer,Members only,Marvin Marvin (2012)
Malika Williams Nurse  Nurse  See fewer,Members only,Much Ado About Nothing (I) (2012)
Luis Deveze Mechanic  Mechanic  See fewer,Members only,Happy New Year Tijuana (2018)
Jay Speedy Weingarten Waiter (as Jason Weingarten)  Waiter (as Jason Weingarten)  See fewer,Members only,Billy on the Street (2011)
Martin Garcia Mail Man  Mail Man  See fewer,Members only,Lopez (2016)
Brandon Johnson Bouncer  Bouncer  See fewer,Members only,Get Him to the Greek (2010)
Vincent van Hinte Cashier  Cashier  See fewer,Members only,Fallen Stars (2017)
Megan Griffey Bar Patron (uncredited)  Bar Patron (uncredited)  See fewer,Members only,Country Road 12 (2017)
Andrew Horschak Bar Patron (uncredited)  Bar Patron (uncredited)  See fewer,Members only,Salton Sea (2018)
Daryl Keith Johnson Officer 1 (uncredited)  Officer 1 (uncredited)  See fewer,Members only,Deadly Reunion (2019)
Tina Lorraine Therapist (uncredited)  Therapist (uncredited)  See fewer,Members only,96 Souls (2016)
Jana Ritter Dancing Woman (uncredited)  Dancing Woman (uncredited)  See fewer,Members only,Dark Angel (2000)
Destiny Soria Cowgirl (uncredited)  Cowgirl (uncredited)  See fewer,Members only,SomeFangs (2011)
Aidan Wallace Logan (uncredited)  Logan (uncredited)  See fewer,Members only,You (2018)
