Name,STARmeter,Known for
Michael Keaton Ray Kroc  Ray Kroc  See fewer,Top 5000,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Nick Offerman Dick McDonald  Dick McDonald  See fewer,Top 5000,Parks and Recreation (2009)
John Carroll Lynch Mac McDonald  Mac McDonald  See fewer,Top 5000,Fargo (1996)
Linda Cardellini Joan Smith  Joan Smith  See fewer,Top 500,Brokeback Mountain (2005)
B.J. Novak Harry J. Sonneborn  Harry J. Sonneborn  See fewer,Top 5000,The Office (2005)
Laura Dern Ethel Kroc  Ethel Kroc  See fewer,Top 5000,Jurassic Park (1993)
Justin Randell Brooke Fred Turner  Fred Turner  See fewer,Members only,Halt and Catch Fire (2014)
Kate Kneeland June Martino  June Martino  See fewer,Members only,The Hunger Games (2012)
Patrick Wilson Rollie Smith  Rollie Smith  See fewer,Top 500,The Phantom of the Opera (2004)
Griff Furst Jim Zien  Jim Zien  See fewer,Members only,The Magnificent Seven (2016)
Wilbur Fitzgerald Jerry Cullen  Jerry Cullen  See fewer,Members only,11.22.63 (2016)
David de Vries Jack Horford  Jack Horford  See fewer,Members only,Halt and Catch Fire (2014)
Andrew Benator Leonard Rosenblatt  Leonard Rosenblatt  See fewer,Members only,Project Almanac (2015)
Cara Mantella Myra Rosenblatt  Myra Rosenblatt  See fewer,Members only,Lodge 49 (2018)
Randall Taylor Owner (Ed's Drive-In)  Owner (Ed's Drive-In)  See fewer,Members only,House of Cards (2013)
Lacey King Car Hop Girl (Ed's Drive-In)  Car Hop Girl (Ed's Drive-In)  See fewer,Members only,The Founder (2016)
Jeremy Daniel Madden Dennis (as Jeremy Madden)  Dennis (as Jeremy Madden)  See fewer,Members only,The Best of Enemies (2019)
Rebecca Ray Car Hop Girl (Joe's Drive-In)  Car Hop Girl (Joe's Drive-In)  See fewer,Members only,Irresistible (2020)
Adam Rosenberg Employee (San Bernadino)  Employee (San Bernadino)  See fewer,Members only,The 15:17 to Paris (2018)
Jacinte Blankenship Woman (San Bernadino)  Woman (San Bernadino)  See fewer,Members only,The Domestics (2018)
Charles Green Loan Officer #1  Loan Officer #1  See fewer,Members only,Doctor Sleep (2019)
David Silverman Loan Officer #2 (as David Marshall Silverman)  Loan Officer #2 (as David Marshall Silverman)  See fewer,Members only,The Walking Dead (2010)
Mike Pniewski Harvey Peltz  Harvey Peltz  See fewer,Members only,Madam Secretary (2014)
Catherine Dyer Mrs. Horford  Mrs. Horford  See fewer,Members only,The Blind Side (2009)
Susan Williams Mrs. Cullen  Mrs. Cullen  See fewer,Members only,The Accountant (2016)
Franco Castan Art Wolodarsky  Art Wolodarsky  See fewer,Members only,The Hunger Games: Catching Fire (2013)
Kenny Alfonso Kroc Corporate Lawyer  Kroc Corporate Lawyer  See fewer,Members only,Kill the Messenger (2014)
Kabby Borders Cheerleader #1  Cheerleader #1  See fewer,Members only,Game Night (I) (2018)
Nicolette Goetz Cheerleader #2  Cheerleader #2  See fewer,Members only,Conrad & Michelle: If Words Could Kill (2018)
Lauren Denham Cheerleader #3  Cheerleader #3  See fewer,Members only,The Flash (2014)
Abbey Ferrell Cheerleader #4  Cheerleader #4  See fewer,Members only,The Founder (2016)
Mathias Alvarez Photographer  Photographer  See fewer,Members only,Porn for Dinner (2011)
Victor McCay Kroc Divorce Lawyer  Kroc Divorce Lawyer  See fewer,Members only,The Good Lie (2014)
Steve Coulter Doctor Reeves  Doctor Reeves  See fewer,Members only,Yellowstone (2018)
Ric Reitz Will Davis (LA Times Reporter)  Will Davis (LA Times Reporter)  See fewer,Members only,Safe Haven (I) (2013)
