Name,STARmeter,Known for
Anthony Barnosky Himself  Himself  See fewer,Members only,Nova (1974)
Olivier De Schutter Himself  Himself  See fewer,Members only,Last Supper for Malthus (2009)
Cyril Dion Himself  Himself  See fewer,Members only,Une femme d'honneur (1996)
Emmanuel Druon Himself  Himself  See fewer,Members only,Tomorrow (2015)
Jan Gehl Himself  Himself  See fewer,Members only,The Human Scale (2012)
Elizabeth Hadly Herself  Herself  See fewer,Members only,Tomorrow (2015)
Charles Hervé-Gruyer Himself  Himself  See fewer,Members only,Tomorrow (2015)
Perrine Hervé-Gruyer Herself  Herself  See fewer,Members only,Tomorrow (2015)
Rob Hopkins Himself  Himself  See fewer,Members only,The One Suit Wonder (2010)
Mélanie Laurent Herself  Herself  See fewer,Top 5000,Inglourious Basterds (2009)
Bernard A. Lietaer Himself (as Bernard Lietaer)  Himself (as Bernard Lietaer)  See fewer,Members only,Money for the Future: Systemic Solutions for Financial Crises (2009)
Michelle Long Herself  Herself  See fewer,Members only,Fixing the Future (2010)
Kari Louhivuori Himself  Himself  See fewer,Members only,Tomorrow (2015)
Pierre Rabhi Himself  Himself  See fewer,Members only,"Sous les pavés, la terre (2009)"
Elango Rangaswamy Himself  Himself  See fewer,Members only,Tomorrow (2015)
Robert Reed Himself  Himself  See fewer,Members only,Dirty Jobs (2005)
Jeremy Rifkin Himself  Himself  See fewer,Members only,The Third Industrial Revolution (2017)
Thierry Salomon Himself  Himself  See fewer,Members only,Tomorrow (2015)
Vandana Shiva Herself  Herself  See fewer,Members only,The Corporation (2003)
David van Reybrouck Himself  Himself  See fewer,Members only,Mind the Gap (2019)
Malik Yakini Himself  Himself  See fewer,Members only,Tavis Smiley (2004)
Angela Merkel Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,Die PARTEI (2009)
Barack Obama Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Fifth Risk
