Name,STARmeter,Known for
George Clooney Frank Walker  Frank Walker  See fewer,Top 5000,Michael Clayton (2007)
Hugh Laurie Nix  Nix  See fewer,Top 5000,House (2004)
Britt Robertson Casey Newton  Casey Newton  See fewer,Top 5000,The First Time (I) (2012)
Raffey Cassidy Athena  Athena  See fewer,Top 5000,Snow White and the Huntsman (2012)
Tim McGraw Eddie Newton  Eddie Newton  See fewer,Members only,The Blind Side (2009)
Kathryn Hahn Ursula  Ursula  See fewer,Top 500,Afternoon Delight (2013)
Keegan-Michael Key Hugo  Hugo  See fewer,Top 5000,Keanu (2016)
Chris Bauer Frank's Dad  Frank's Dad  See fewer,Members only,The Wire (2002)
Thomas Robinson Young Frank Walker  Young Frank Walker  See fewer,Members only,The Switch (I) (2010)
Pierce Gagnon Nate Newton  Nate Newton  See fewer,Members only,Looper (2012)
Matthew MacCaull Dave Clark  Dave Clark  See fewer,Members only,Star Trek Beyond (2016)
Judy Greer Jenny Newton  Jenny Newton  See fewer,Top 5000,13 Going on 30 (2004)
Matthew Kevin Anderson Bus Driver  Bus Driver  See fewer,Members only,Death Note (I) (2017)
Michael Giacchino Small World Operator  Small World Operator  See fewer,Top 5000,Star Trek (2009)
D. Harlan Cutshall Skyscraper Foreman  Skyscraper Foreman  See fewer,Members only,The Imaginarium of Doctor Parnassus (2009)
Shiloh Nelson Young Casey Newton  Young Casey Newton  See fewer,Members only,Annabelle (I) (2014)
Xantha Radley History Teacher  History Teacher  See fewer,Members only,The X Files: I Want to Believe (2008)
David Nykl Science Teacher  Science Teacher  See fewer,Members only,Stargate: Atlantis (2004)
Paul McGillion English Teacher  English Teacher  See fewer,Members only,Stargate: Atlantis (2004)
Pearce Visser Beefy Cop  Beefy Cop  See fewer,Members only,The Imaginarium of Doctor Parnassus (2009)
Garry Chalk Jail Desk Jockey  Jail Desk Jockey  See fewer,Members only,Cold Squad (1998)
Dagan Nish Jail Punk  Jail Punk  See fewer,Members only,The Tomorrow People (2013)
Yusuf A. Ahmed Jetpack Dexter (as Yusuf Ahmed)  Jetpack Dexter (as Yusuf Ahmed)  See fewer,Members only,War for the Planet of the Apes (2017)
Alex Barima Jetpack Buddy  Jetpack Buddy  See fewer,Members only,Supernatural (2005)
Jedidiah Goodacre Jetpack Buddy  Jetpack Buddy  See fewer,Members only,Somewhere Between (2017)
Kate Crutchlow Monorail Mother  Monorail Mother  See fewer,Members only,Appetite for Love (2016)
Priya Rajaratnam Young Astronaut (as Priya Rajarathnam)  Young Astronaut (as Priya Rajarathnam)  See fewer,Members only,Star Trek Beyond (2016)
Parm Soor Astronaut's Father  Astronaut's Father  See fewer,Members only,Maze Runner: The Death Cure (2018)
Leena Manro Astronaut's Mother  Astronaut's Mother  See fewer,Members only,The Shack (I) (2017)
Rick Pearce Pickup Driver  Pickup Driver  See fewer,Members only,War for the Planet of the Apes (2017)
Tom Butler Police Captain  Police Captain  See fewer,Members only,Freddy vs. Jason (2003)
Michael Rowe Deputy  Deputy  See fewer,Members only,Arrow (2012)
