Name,STARmeter,Known for
The Avett Brothers Themselves  Themselves  See fewer,Members only,This Is 40 (2012)
Scott Avett Himself  Himself  See fewer,Members only,The Invisible Boy (2014)
Seth Avett Himself  Himself  See fewer,Members only,Gifted (2017)
Jennifer Carpenter Herself  Herself  See fewer,Top 5000,Dexter (2006)
Bob Crawford Himself  Himself  See fewer,Members only,Supernatural (2005)
Paul DeFiglia Himself  Himself  See fewer,Members only,3rd of July (2008)
Tania Elizabeth Herself  Herself  See fewer,Members only,May It Last: A Portrait of the Avett Brothers (2017)
Joe Kwon Himself  Himself  See fewer,Members only,Arena (1975)
Mike Marsh Himself  Himself  See fewer,Members only,House Band (2005)
Rick Rubin Himself  Himself  See fewer,Members only,Battleship (2012)
