Name,STARmeter,Known for
Bradley Cooper Chris Kyle  Chris Kyle  See fewer,Top 500,A Star Is Born (2018)
Kyle Gallner Goat-Winston  Goat-Winston  See fewer,Top 5000,The Finest Hours (2016)
Cole Konis Young Chris Kyle  Young Chris Kyle  See fewer,Members only,American Sniper (2014)
Ben Reed Wayne Kyle  Wayne Kyle  See fewer,Members only,Starcrossed (2014)
Elise Robertson Deby Kyle  Deby Kyle  See fewer,Members only,Donner Pass (2011)
Luke Sunshine Young Jeff Kyle  Young Jeff Kyle  See fewer,Members only,Hand of God (2014)
Troy Vincent Pastor  Pastor  See fewer,Members only,The Orville (2017)
Brandon Salgado Telis Bully (as Brandon Salgado-Telis)  Bully (as Brandon Salgado-Telis)  See fewer,Members only,Lab Rats (2012)
Keir O'Donnell Jeff Kyle  Jeff Kyle  See fewer,Members only,Wedding Crashers (2005)
Marnette Patterson Sarah  Sarah  See fewer,Members only,Think Like a Dog
Jason Hall Cowboy  Cowboy  See fewer,Members only,Thank You for Your Service (I) (2017)
Billy Miller Navy Recruiter  Navy Recruiter  See fewer,Members only,Ray Donovan (2013)
Leonard Roberts Instructor Rolle  Instructor Rolle  See fewer,Members only,Drumline (2002)
Jason Walsh Instructor #2  Instructor #2  See fewer,Members only,Captain Marvel (2019)
Reynaldo Gallegos Tony (as Rey Gallegos)  Tony (as Rey Gallegos)  See fewer,Members only,Animal Kingdom (2016)
Kevin Lacz Dauber  Dauber  See fewer,Members only,Ant-Man (2015)
Jake McDorman Biggles  Biggles  See fewer,Top 5000,Live Free or Die Hard (2007)
Cory Hardrict 'D' / Dandridge  'D' / Dandridge  See fewer,Members only,Warm Bodies (2013)
Eric Ladin 'Squirrel' / Case  'Squirrel' / Case  See fewer,Members only,The Killing (2011)
Sienna Miller Taya  Taya  See fewer,Top 500,G.I. Joe: The Rise of Cobra (2009)
Brando Eaton Dapper Navy Man  Dapper Navy Man  See fewer,Members only,Dexter (2006)
James Ryen PO Karnan  PO Karnan  See fewer,Members only,Shuttle (2008)
Luke Grimes Marc Lee  Marc Lee  See fewer,Top 5000,Yellowstone (2018)
Jonathan Kowalsky 1st Marine #2  1st Marine #2  See fewer,Members only,Tekken (2010)
Shane Habberstad 1st Marine #1 (as Shane M Habberstad)  1st Marine #1 (as Shane M Habberstad)  See fewer,Members only,Dunkirk (2017)
Sammy Sheik Mustafa  Mustafa  See fewer,Members only,Cold Hell (2017)
