Name,STARmeter,Known for
Abdelhakim Rachi Yacine  Yacine  See fewer,Members only,Behind the Wall (2017)
Abdelilah Rachid Hamid  Hamid  See fewer,Members only,Rdat L'walida (2017)
Hamza Souidek Nabil  Nabil  See fewer,Members only,Razzia (2017)
Ahmed El Idrissi Amrani Fouad  Fouad  See fewer,Members only,Horses of God (2012)
Badr Chakir Khalil  Khalil  See fewer,Members only,Horses of God (2012)
Achraf Afir Yacine (as a child)  Yacine (as a child)  See fewer,Members only,Horses of God (2012)
Said El-Alami Hamid (as a child)  Hamid (as a child)  See fewer,Members only,Horses of God (2012)
Zouhair Sabri Nabil (as a child)  Nabil (as a child)  See fewer,Members only,Horses of God (2012)
Bouchaib Saakine Fouad (as a child)  Fouad (as a child)  See fewer,Members only,Horses of God (2012)
Othman Younouss Khalil (as a child)  Khalil (as a child)  See fewer,Members only,Piégé (2014)
Rabii Benjhail Tadlaoui Zaid (as Rabii Tadlaoui)  Zaid (as Rabii Tadlaoui)  See fewer,Members only,The Physician (2013)
Mohammed Taleb Abdu Zoubeir  Abdu Zoubeir  See fewer,Members only,Jesus (1999)
Mohamed Mabrouk Nouceir  Nouceir  See fewer,Members only,Retour (2012)
Fatima El-Kraimy Yemma (Yacine's Mother)  Yemma (Yacine's Mother)  See fewer,Members only,Horses of God (2012)
Youness Chara Said  Said  See fewer,Members only,Tom Clancy's Jack Ryan (2018)
Imane Benennia Ghislaine  Ghislaine  See fewer,Members only,Horses of God (2012)
Nouhaila ben Moumou Ghislaine (as a child)  Ghislaine (as a child)  See fewer,Members only,Quand ils dorment (2012)
Abdallah Ouzzad Ba'Moussa  Ba'Moussa  See fewer,Members only,Horses of God (2012)
Hanane Douch Tamou (Nabil's Mother)  Tamou (Nabil's Mother)  See fewer,Members only,Horses of God (2012)
Hassan Madiaf Madani  Madani  See fewer,Members only,Free Men (2011)
Youssef ez-Zhar El-Idrissi Pitbull  Pitbull  See fewer,Members only,Horses of God (2012)
Ahmed Ayach Yacine's Father  Yacine's Father  See fewer,Members only,Horses of God (2012)
Abdenbi El-Benthi Aziz  Aziz  See fewer,Members only,Horses of God (2012)
Azzedine Toulali Real  Real  See fewer,Members only,Horses of God (2012)
Malika Chafii Mi Lalla  Mi Lalla  See fewer,Members only,The Source (2011)
Amal Chakir Halima  Halima  See fewer,Members only,The Night Manager (2016)
Ismail Laduei M'barek  M'barek  See fewer,Members only,Horses of God (2012)
Abdellah Tbib Noureddine  Noureddine  See fewer,Members only,Horses of God (2012)
Mostafa Messouar Young Vendor  Young Vendor  See fewer,Members only,Horses of God (2012)
Osama bin Laden Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Knowledge is for Acting Upon: The Manhattan Raid (2006)
