Name,STARmeter,Known for
Will Smith Dr. Bennet Omalu  Dr. Bennet Omalu  See fewer,57,The Fresh Prince of Bel-Air (1990)
Alec Baldwin Dr. Julian Bailes  Dr. Julian Bailes  See fewer,Top 5000,The Departed (2006)
Albert Brooks Dr. Cyril Wecht  Dr. Cyril Wecht  See fewer,Top 5000,Drive (I) (2011)
Gugu Mbatha-Raw Prema Mutiso  Prema Mutiso  See fewer,Top 5000,Belle (2013)
David Morse Mike Webster  Mike Webster  See fewer,Top 5000,The Green Mile (1999)
Arliss Howard Dr. Joseph Maroon  Dr. Joseph Maroon  See fewer,Members only,Full Metal Jacket (1987)
Mike O'Malley Daniel Sullivan  Daniel Sullivan  See fewer,Members only,Meet Dave (2008)
Eddie Marsan Dr. Steve DeKosky  Dr. Steve DeKosky  See fewer,Top 5000,Happy-Go-Lucky (2008)
Hill Harper Christopher Jones  Christopher Jones  See fewer,Members only,CSI: NY (2004)
Adewale Akinnuoye-Agbaje Dave Duerson  Dave Duerson  See fewer,Top 5000,Lost (2004)
Stephen Moyer Dr. Ron Hamilton  Dr. Ron Hamilton  See fewer,Top 5000,True Blood (2008)
Richard T. Jones Andre Waters  Andre Waters  See fewer,Members only,Event Horizon (1997)
Paul Reiser Dr. Elliot Pellman  Dr. Elliot Pellman  See fewer,Top 5000,Mad About You (1992)
Luke Wilson Roger Goodell  Roger Goodell  See fewer,Top 5000,Old School (2003)
Sara Lindsey Gracie  Gracie  See fewer,Members only,Promised Land (2012)
Matthew Willig Justin Strzelczyk  Justin Strzelczyk  See fewer,Top 5000,We're the Millers (2013)
Elizabeth Tulloch Keana Strzelczyk (as Bitsie Tulloch)  Keana Strzelczyk (as Bitsie Tulloch)  See fewer,Top 5000,The Artist (I) (2011)
Kevin Jiggetts FBI Agent  FBI Agent  See fewer,Members only,The Night Watchmen (2017)
Gary Grubbs FBI Agent  FBI Agent  See fewer,Members only,The X Files (1998)
Randy Kovitz Deputy Mayor  Deputy Mayor  See fewer,Members only,Lightweight (2011)
L. Scott Caldwell Waters' Mother  Waters' Mother  See fewer,Members only,The Fugitive (1993)
Dan Ziskie Paul Tagliabue  Paul Tagliabue  See fewer,Members only,Adventures in Babysitting (1987)
Larry John Meyers Father D'Amico  Father D'Amico  See fewer,Members only,Sudden Death (1995)
Joni Bovill Mrs. Scott  Mrs. Scott  See fewer,Members only,How to Get Away with Murder (2014)
Jason Davis Defense Attorney  Defense Attorney  See fewer,Members only,The Accountant (2016)
Dan Anders College Coach (as Dan D.A. Anders)  College Coach (as Dan D.A. Anders)  See fewer,Members only,Promised Land (2012)
Jeb Keller High School Coach (as John Keller)  High School Coach (as John Keller)  See fewer,Members only,Concussion (2015)
Joshua Elijah Reese Graveyard Tech  Graveyard Tech  See fewer,Members only,Dr. Ken (2015)
Holt McCallany Angry Neurologist  Angry Neurologist  See fewer,Top 5000,Mindhunter (2017)
Jackie Schafer TV Reporter (Webster Site)  TV Reporter (Webster Site)  See fewer,Members only,Concussion (2015)
Mike Clark TV Reporter (Interview)  TV Reporter (Interview)  See fewer,Members only,Abduction (I) (2011)
Scott Conner ER Doctor  ER Doctor  See fewer,Members only,The Metropolitan Opera HD Live (2006)
Jared Pfennigwerth Tech  Tech  See fewer,Members only,One for the Money (2012)
Phillip Chorba Tech (as Phillip JM Chorba)  Tech (as Phillip JM Chorba)  See fewer,Members only,Silver Linings Playbook (2012)
David Flick Hospital Security Guard  Hospital Security Guard  See fewer,Members only,Jack Reacher (2012)
Kelley Davis Assistant  Assistant  See fewer,Members only,Outsiders (I) (2016)
Alison Moir Colleen Bailes  Colleen Bailes  See fewer,Members only,A Little Princess (1995)
