Name,STARmeter,Known for
Aneurin Barnard Mariah Mundi  Mariah Mundi  See fewer,Top 5000,Dunkirk (2017)
Michael Sheen Charity  Charity  See fewer,Top 500,Masters of Sex (2013)
Lena Headey Monica  Monica  See fewer,Top 5000,Game of Thrones (2011)
Sam Neill Otto Luger  Otto Luger  See fewer,Top 5000,Jurassic Park (1993)
Ioan Gruffudd Charles Mundi  Charles Mundi  See fewer,Top 5000,Fantastic Four (I) (2005)
Keeley Hawes Catherine Mundi  Catherine Mundi  See fewer,Top 5000,The Bank Job (2008)
Xavier Atkins Felix Mundi  Felix Mundi  See fewer,Members only,Child 44 (2015)
Mella Carron Sacha  Sacha  See fewer,Members only,Brooklyn (2015)
Vincenzo Pellegrino Grendel  Grendel  See fewer,Members only,The Fifth Element (1997)
Brian Nickels Grimm (as Brian Sonny Nickels)  Grimm (as Brian Sonny Nickels)  See fewer,Members only,Wonder Woman (2017)
Oliver Stark Glocky Boy  Glocky Boy  See fewer,Top 5000,9-1-1 (2018)
Tristan Gemmill Isambard Black  Isambard Black  See fewer,Members only,The Jacket (2005)
Daniel Wilde Cleavy  Cleavy  See fewer,Members only,Belle (2013)
Rory Mullen Sacha's Father  Sacha's Father  See fewer,Members only,Hunger (2008)
Sule Rimi Chef  Chef  See fewer,Members only,Black Earth Rising (2018)
Richard Elfyn Childers  Childers  See fewer,Members only,Apostle (2018)
Ross O'Hennessy Team Member (as Ross O'Hennessey)  Team Member (as Ross O'Hennessey)  See fewer,Members only,Game of Thrones (2011)
Arthur Byrne Street Boy  Street Boy  See fewer,Members only,The Five (2016)
Jim Conway Mayfair Porter  Mayfair Porter  See fewer,Members only,The Dead Ones (2018)
Michael Onslow Older Man  Older Man  See fewer,Members only,The Devil Made Me Do It (2012)
Jared Morgan Skinny Man  Skinny Man  See fewer,Members only,Down the Dark Road (2011)
Cameron Robertson Policeman  Policeman  See fewer,Members only,Outlander (2014)
Glyn Grimstead Pie Maker  Pie Maker  See fewer,Members only,Dangerous Lady (1995)
Ian Reddington Mr. Rachit  Mr. Rachit  See fewer,Members only,Highlander (1986)
G.P. Taylor Kings Cross Porter (as Graham Peter Taylor)  Kings Cross Porter (as Graham Peter Taylor)  See fewer,Members only,The Hybrid (2014)
Phillip Manikum Prince Regent Carriage Driver  Prince Regent Carriage Driver  See fewer,Members only,Notting Hill (1999)
Rupert Holliday-Evans Prince Regent Hotel Concierge  Prince Regent Hotel Concierge  See fewer,Members only,Dirty Rotten Scoundrels (1988)
Walles Hamonde Egyptian Worker  Egyptian Worker  See fewer,Members only,Fantastic Beasts and Where to Find Them (2016)
Rob Witcomb Newspaper Seller  Newspaper Seller  See fewer,Members only,Transformers: The Last Knight (2017)
Alister Cameron Admiral Thompson  Admiral Thompson  See fewer,Members only,The Buccaneers (1995)
Marc Geoffrey Porter at Ferry  Porter at Ferry  See fewer,Members only,Callum (2012)
Mandy Starr Opera Singer  Opera Singer  See fewer,Members only,The Adventurer: The Curse of the Midas Box (2013)
Paul Lavers Man in Audience  Man in Audience  See fewer,Members only,Doctor Who (1963)
Will Payne Wicket Keeper  Wicket Keeper  See fewer,Members only,The Red Tent (2014)
Flossie Ure Girl in Mine  Girl in Mine  See fewer,Members only,Mistresses (2008)
Ryan Davies Policeman 2  Policeman 2  See fewer,Members only,Black Mountains (I) (2017)
Dan Mersh Museum Aide  Museum Aide  See fewer,Members only,Miss Peregrine's Home for Peculiar Children (2016)
Antony Gabriel Theatre Compare  Theatre Compare  See fewer,Members only,The Bank Job (2008)
Tim Ajro Agent (uncredited)  Agent (uncredited)  See fewer,Members only,Klondike (2014)
Elaine Caulfield Academic (uncredited)  Academic (uncredited)  See fewer,Members only,The Man Who Knew Infinity (2015)
Simon Blood DeVay Agent #2 - Bureau of Antiquities (uncredited)  Agent #2 - Bureau of Antiquities (uncredited)  See fewer,Members only,Dragons of Camelot (2014)
David Ellis Street Walker (uncredited)  Street Walker (uncredited)  See fewer,Members only,Stages (III) (2015)
Adrian Mitchell Passer-by (uncredited)  Passer-by (uncredited)  See fewer,Members only,The Cunning Folk (2014)
John Robinson Railway Passenger (uncredited)  Railway Passenger (uncredited)  See fewer,Members only,Cricket (I) (2010)
Matt Tyzack Parent at School Cricket Match (uncredited)  Parent at School Cricket Match (uncredited)  See fewer,Members only,Downton Abbey (2019)
