Name,STARmeter,Known for
Elle Fanning Violet  Violet  See fewer,30,Super 8 (2011)
Agnieszka Grochowska Marla  Marla  See fewer,Members only,Obce niebo (2015)
Archie Madekwe Luke  Luke  See fewer,Members only,Midsommar (I) (2019)
Zlatko Buric Vlad  Vlad  See fewer,Members only,Pusher (1996)
Millie Brady Anastasia  Anastasia  See fewer,Top 5000,The Last Kingdom (2015)
Vivian Oparah Kelli  Kelli  See fewer,Members only,Class (2016)
Ria Zmitrowicz Hayley  Hayley  See fewer,Members only,Three Girls (2017)
Olive Gray Lisa  Lisa  See fewer,Members only,Half Moon Investigations (2009)
Andrew Ellis Roger  Roger  See fewer,Members only,This Is England (2006)
Charlie Mayhew Choreographer  Choreographer  See fewer,Members only,World War Z (2013)
Marius De Vries Marcus  Marcus  See fewer,Members only,La La Land (I) (2016)
Elizabeth Berrington Lorene  Lorene  See fewer,Members only,In Bruges (2008)
Noof McEwan Bar Manager  Bar Manager  See fewer,Members only,Hanna (2019)
John Locke Gary the Bartender  Gary the Bartender  See fewer,Members only,Year of the Rabbit (2019)
George Jovanovic Receptionist  Receptionist  See fewer,Members only,Kiss Me First (2018)
Rebecca Hall Jules  Jules  See fewer,Top 5000,Vicky Cristina Barcelona (2008)
Alice Parkin Young Violet  Young Violet  See fewer,Members only,Teen Spirit (2018)
Matt Jennings Rep  Rep  See fewer,Members only,Teen Spirit (2018)
Alice Porter Urban Karma  Urban Karma  See fewer,Members only,S.T.U.D. The Movie (2016)
Elena Zacharia Urban Karma  Urban Karma  See fewer,Members only,Aladdin (I) (2019)
Hannah Connery Urban Karma  Urban Karma  See fewer,Members only,Teen Spirit (2018)
Tamara Luz Ronchese Angel X (as Tamara Ronchese)  Angel X (as Tamara Ronchese)  See fewer,Members only,Ente (I) (2014)
Johnny Vaughan Teen Spirit Emcee  Teen Spirit Emcee  See fewer,Members only,'Orrible (2001)
Melanie Wilder Snooker Hall Co-Worker  Snooker Hall Co-Worker  See fewer,Members only,Informer (2018)
Jordan Stephens Rollo  Rollo  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Ursula Holliday Louise  Louise  See fewer,Members only,The Feed (2019)
Jack Donoghue Jack the Horse Boy  Jack the Horse Boy  See fewer,Members only,VS. (2018)
Mark Stobbart TV Correspondent  TV Correspondent  See fewer,Members only,Line of Duty (2012)
Ruairi O'Connor Keyan Spears  Keyan Spears  See fewer,Members only,Handsome Devil (2016)
Stephen Boxer Priest  Priest  See fewer,Members only,Stan Lee's Lucky Man (2016)
Richard Leeming Yuriy  Yuriy  See fewer,Members only,Dumbo (2019)
Nathan Lambert The Shades  The Shades  See fewer,Members only,Teen Spirit (2018)
Rich Scholes The Shades  The Shades  See fewer,Members only,Teen Spirit (2018)
Mike Bennett The Shades  The Shades  See fewer,Members only,Teen Spirit (2018)
Tristan Maxted The Shades  The Shades  See fewer,Members only,Teen Spirit (2018)
Tristan Whincup Thomas King  Thomas King  See fewer,Members only,Teen Spirit (2018)
Paris Devaney Peckham Rose  Peckham Rose  See fewer,Members only,Teen Spirit (2018)
Maddison Blows Peckham Rose  Peckham Rose  See fewer,Members only,Teen Spirit (2018)
Stephanie Hoyte Peckham Rose  Peckham Rose  See fewer,Members only,Teen Spirit (2018)
Clara Rugaard Roxy  Roxy  See fewer,Top 5000,I Am Mother (2019)
Danny Dyer TV Dad  TV Dad  See fewer,Members only,The Football Factory (2004)
Dani Dyer TV Daughter  TV Daughter  See fewer,Members only,Doghouse (2009)
Hannah Stokely Young Exec  Young Exec  See fewer,Members only,Skyfall (2012)
Tom Robertson Press Conference Moderator  Press Conference Moderator  See fewer,Members only,Teen Spirit (2018)
Daisy Lowe Teen Spirit Host  Teen Spirit Host  See fewer,Members only,Confine (2013)
Sofia Abbasi Press / Hotel Guest (uncredited)  Press / Hotel Guest (uncredited)  See fewer,Members only,Murder on the Orient Express (2017)
Usman Akram Journalist (uncredited)  Journalist (uncredited)  See fewer,Members only,Edge of Tomorrow (2014)
Glyn Angell Stage Crew (uncredited)  Stage Crew (uncredited)  See fewer,Members only,The Ghost Hunter (2000)
Joseph Arkley Teacher (uncredited)  Teacher (uncredited)  See fewer,Members only,RSC: The Taming of the Shrew (2019)
Ella Augustin Roxette (uncredited)  Roxette (uncredited)  See fewer,Members only,Hello Au Revoir (2018)
Hannah Banks Assistant (uncredited)  Assistant (uncredited)  See fewer,Members only,Accident Man (2018)
Jessica Bean Stage Crew (uncredited)  Stage Crew (uncredited)  See fewer,Members only,"Happy New Year, Colin Burstead (2018)"
Paul Blackwell Church Goer (uncredited)  Church Goer (uncredited)  See fewer,Members only,Guardians of the Galaxy (2014)
Chloé Booyens Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Final Score (2018)
Calvin Chen The Extra Terrestrials (uncredited)  The Extra Terrestrials (uncredited)  See fewer,Members only,Death on the Nile (2020)
Antonia Clarke Alice (uncredited)  Alice (uncredited)  See fewer,Members only,Les Misérables (2012)
Jennie Ella Talent Show Judge (uncredited)  Talent Show Judge (uncredited)  See fewer,Members only,Precognition (2018)
Begona F. Martin Audience (uncredited)  Audience (uncredited)  See fewer,Members only,Final Score (2018)
Viktorija Faith Clubber (uncredited)  Clubber (uncredited)  See fewer,Members only,Men in Black: International (2019)
Errol Francis Film Crew (uncredited)  Film Crew (uncredited)  See fewer,Members only,The Making Of... Fizzy Days (2005)
Ellie Fransch Choir Member (uncredited)  Choir Member (uncredited)  See fewer,Members only,Ni no Kuni II: Revenant Kingdom (2018)
Ryan Hannaford Man at Concert (uncredited)  Man at Concert (uncredited)  See fewer,Members only,The Legend of Mordred (2019)
Andrew Hooper Choir Member (uncredited)  Choir Member (uncredited)  See fewer,Members only,Pitch Battle (2017)
Craig McKinnon Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Luella Miller (2005)
Andrew G. Ogleby Snooker Hall Goer (uncredited)  Snooker Hall Goer (uncredited)  See fewer,Members only,Just Drive (2018)
Leandro Omuri Stage Crew (uncredited)  Stage Crew (uncredited)  See fewer,Members only,Goodbye Blue Michael
Ryan Valmont Audience Extra (uncredited)  Audience Extra (uncredited)  See fewer,Members only,Redcon-1 (2018)
Laura Vivio Arena Audience (uncredited)  Arena Audience (uncredited)  See fewer,Members only,Jurassic World: Fallen Kingdom (2018)
Daniel Westwood Bodyguard to Violet (uncredited)  Bodyguard to Violet (uncredited)  See fewer,Members only,Assassin's Creed (2016)
Thomas Williamson Arena Audience (uncredited)  Arena Audience (uncredited)  See fewer,Members only,Clowns (II)
Rebecca Winkler Audience Member (uncredited)  Audience Member (uncredited)  See fewer,Members only,"Love, Will (2020)"
Ryan Wiseman House Party Guest (uncredited)  House Party Guest (uncredited)  See fewer,Members only,Intus: KMA Prequel Project
Buppha Witt Film Crew (uncredited)  Film Crew (uncredited)  See fewer,Members only,The Existence
