Name,STARmeter,Known for
Kaoru Kobayashi Watanabe Mitsuru  Watanabe Mitsuru  See fewer,Members only,And Then (1985)
Kippei Shîna Tawada Satoru  Tawada Satoru  See fewer,Members only,The Outrage (2010)
Teruyuki Kagawa Isamu Nii  Isamu Nii  See fewer,Members only,Out (2002)
Keiko Toda Yoshiko Watanabe  Yoshiko Watanabe  See fewer,Members only,Kiki's Delivery Service (1989)
Tomoka Kurotani Masumi Kubo  Masumi Kubo  See fewer,Members only,Shinobi: Heart Under Blade (2005)
Yukika Sakuratani Mitsuko Watanabe  Mitsuko Watanabe  See fewer,Members only,Gomen (2002)
Yawara Matsuda Etsuo Watanabe  Etsuo Watanabe  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Tarô Ishida Hiroshi Totsuka  Hiroshi Totsuka  See fewer,Members only,Akira (1988)
Kenji Mizuhashi Yuichi Sakai  Yuichi Sakai  See fewer,Members only,5 Centimeters Per Second (2007)
Chie Sakagami Yoko Kamata  Yoko Kamata  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Mantarô Koichi Kawamoto  Kawamoto  See fewer,Members only,Ringu (1998)
Kuidaore Uchuutei Yoshinaga  Yoshinaga  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Kiyomi Tanikawa Kyoko Yaguchi  Kyoko Yaguchi  See fewer,Members only,After the Flowers (2010)
Kouzou Satou Ishibashi  Ishibashi  See fewer,Members only,Assassination Classroom (2015)
Mariko Miyamoto Housewife  Housewife  See fewer,Members only,The Woman of S.R.I. (1999)
Kohei Yoshida Teruo Takahashi  Teruo Takahashi  See fewer,Members only,One Missed Call (2003)
Kento Terai Kenji Mito  Kenji Mito  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Mitsuru Ochiai Toru Tsukamoto  Toru Tsukamoto  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Katsuya Nomaura Tomonori Kataoka  Tomonori Kataoka  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Yukio Hide Kaneko  Kaneko  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Tomohiro Nakagawa Takano  Takano  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Kiyohide Yamazaki Hirata  Hirata  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Reiko Nieda Sakurai  Sakurai  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Akihiko Yamada Veterinarian  Veterinarian  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Shinobu Terajima Mitsuko Nii  Mitsuko Nii  See fewer,Members only,Vibrator (2003)
Yûko Natori Ren Mito  Ren Mito  See fewer,Members only,Marks (1995)
Laffy Quill  Quill  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Chibichibi Qoo Baby Quill  Baby Quill  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Beat Quill at 3 months  Quill at 3 months  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Chibi Qoo Quill at 7 months  Quill at 7 months  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Eri Older Quill  Older Quill  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Mon Tsukisumi  Tsukisumi  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Rosinate Poggie  Poggie  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Apollo Oliver  Oliver  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
Yuma Pamela  Pamela  See fewer,Members only,Quill: The Life of a Guide Dog (2004)
