Name,STARmeter,Known for
Clive Owen Chris  Chris  See fewer,Top 5000,Closer (I) (2004)
Billy Crudup Frank  Frank  See fewer,Top 5000,Almost Famous (2000)
Marion Cotillard Monica  Monica  See fewer,Top 5000,La Vie en Rose (2007)
Mila Kunis Natalie  Natalie  See fewer,Top 500,Black Swan (2010)
Zoe Saldana Vanessa  Vanessa  See fewer,Top 500,Avatar (2009)
Matthias Schoenaerts Scarfo  Scarfo  See fewer,Top 5000,Rust and Bone (2012)
James Caan Leon  Leon  See fewer,Top 5000,The Godfather (1972)
Noah Emmerich Lieutenant Connellan  Lieutenant Connellan  See fewer,Top 5000,The Americans (2013)
Lili Taylor Marie  Marie  See fewer,Top 500,American Crime (2015)
Domenick Lombardozzi Mike  Mike  See fewer,Top 5000,The Family (I) (2013)
John Ventimiglia Valenti  Valenti  See fewer,Members only,The Sopranos (1999)
Griffin Dunne McNally  McNally  See fewer,Top 5000,After Hours (1985)
Jamie Hector Nick  Nick  See fewer,Members only,Bosch (2014)
Yul Vazquez Fabio De Soto  Fabio De Soto  See fewer,Members only,Bad Boys II (2003)
Eve Hewson Yvonne  Yvonne  See fewer,Top 5000,Robin Hood (2018)
Anais Lee Janie  Janie  See fewer,Members only,The Sun Is Also a Star (2019)
Mirabelle Lee Janie  Janie  See fewer,Members only,The Blacklist (2013)
Richard Petrocelli Romero  Romero  See fewer,Members only,We Own the Night (2007)
Mark Mahoney Louis  Louis  See fewer,Members only,Deja Vu (2006)
Vincent Lamberti Johnny  Johnny  See fewer,Members only,Perfect Stranger (2007)
Olek Krupa Tommy  Tommy  See fewer,Members only,Burn After Reading (2008)
Joseph Patrick O'Malley Policeman Station (as Joseph O'Malley)  Policeman Station (as Joseph O'Malley)  See fewer,Members only,Faux Fête (2014)
Laurence Lowry Cell Guard  Cell Guard  See fewer,Members only,American Gangster (2007)
Jon Goracy Mechanic / Witness  Mechanic / Witness  See fewer,Members only,Europa Report (2013)
Joseph Mesiano Partenza  Partenza  See fewer,Members only,10.5: Apocalypse (2006)
Philipp Christopher Vincent  Vincent  See fewer,Members only,The Bridge (V) (2010)
Brendan Burke Marco  Marco  See fewer,Members only,The Post (2017)
Charlie Tahan Michael  Michael  See fewer,Top 5000,Ozark (2017)
Daisy Tahan Robin  Robin  See fewer,Members only,Little Fockers (2010)
Angelica Boccella The Girl  The Girl  See fewer,Members only,Jersey Shore Massacre (2014)
Chris Fischer Police Officer Norm  Police Officer Norm  See fewer,Members only,For Love of the Game (1999)
Tom Greer Policeman 50's  Policeman 50's  See fewer,Members only,The Brave One (2007)
Audrey Amey Policewoman (as Audrey Amey Akins)  Policewoman (as Audrey Amey Akins)  See fewer,Members only,Away We Go (2009)
Mike Sheehan Manager  Manager  See fewer,Members only,The Bounty Hunter (I) (2010)
John Joseph Gallagher Head Internal Affairs  Head Internal Affairs  See fewer,Members only,The Darjeeling Limited (2007)
Austin Williams Young Chris  Young Chris  See fewer,Members only,Michael Clayton (2007)
Ron Crawford Old Man  Old Man  See fewer,Members only,Hide the Sausage (II) (2015)
Mike Houston Policeman #2  Policeman #2  See fewer,Members only,Orange Is the New Black (2013)
Eli Tokash Young Frank  Young Frank  See fewer,Members only,Benji the Dove (2017)
Julian Gamble Jack Wheeler  Jack Wheeler  See fewer,Members only,Grand Theft Auto V (2013)
Dominik Tiefenthaler Ruby Bartender  Ruby Bartender  See fewer,Members only,Paranoid (2016)
T.J. Kenneally Ryan Smith  Ryan Smith  See fewer,Members only,Boardwalk Empire (2010)
Anthony Alessandro Fake Cop  Fake Cop  See fewer,Members only,Jacob's Ladder (I) (1990)
Heather Litteer Bored Hooker #1  Bored Hooker #1  See fewer,Members only,Requiem for a Dream (2000)
Matthew Sprout SWAT Cop #1  SWAT Cop #1  See fewer,Members only,Blood Ties (I) (2013)
Craig Castaldo Park Goer (as Craig 'Radioman' Castaldo)  Park Goer (as Craig 'Radioman' Castaldo)  See fewer,Members only,Little Nicky (2000)
Maytal Angel Prostitute (uncredited)  Prostitute (uncredited)  See fewer,Members only,The Road to Hollywood (2018)
Daniel Bainbridge In a rushTrain Rider (uncredited)  In a rushTrain Rider (uncredited)  See fewer,Members only,American Experience (1988)
Tommy Bayiokos Sing Sing Prison Police Officer (uncredited)  Sing Sing Prison Police Officer (uncredited)  See fewer,Members only,VH-1 Where Are They Now? (1999)
Anne Bergstedt The Ruby Hooker (uncredited)  The Ruby Hooker (uncredited)  See fewer,Members only,Snow White and the Huntsman (2012)
Joseph Bessette NYPD Police Officer (uncredited)  NYPD Police Officer (uncredited)  See fewer,Members only,Tower to the People-Tesla's Dream at Wardenclyffe Continues (2015)
Amanda Brooklyn Roller Girl (uncredited)  Roller Girl (uncredited)  See fewer,Members only,Sandwich Girl (2018)
Richard R. Corapi Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Father and Father (2018)
Mario Corry Wedding guest (uncredited)  Wedding guest (uncredited)  See fewer,Members only,Bridge of Spies (2015)
Alix Cross  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Red Oaks (2014)
John Damroth Subway Conductor (uncredited)  Subway Conductor (uncredited)  See fewer,Members only,The Power of Knowing (2013)
Coy DeLuca Pimp Smoking Cigarette (uncredited)  Pimp Smoking Cigarette (uncredited)  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Joseph A. DiPietro Subway Passenger (uncredited)  Subway Passenger (uncredited)  See fewer,Members only,The Wicked Path (2019)
Sarah Dulat Train Passenger (uncredited)  Train Passenger (uncredited)  See fewer,Members only,Kilimanjaro (I) (2013)
Dennis Duswalt Bartender (uncredited)  Bartender (uncredited)  See fewer,Members only,A Most Violent Year (2014)
Daniella Escobio Grand Central Passenger (uncredited)  Grand Central Passenger (uncredited)  See fewer,Members only,"Charlie, Trevor and a Girl Savannah (2015)"
Susanna Farley Natalie's Aunt (uncredited)  Natalie's Aunt (uncredited)  See fewer,Members only,Search Party (2016)
