Name,STARmeter,Known for
Henry Cavill Clark Kent / Kal-El  Clark Kent / Kal-El  See fewer,Top 500,Batman v Superman: Dawn of Justice (2016)
Amy Adams Lois Lane  Lois Lane  See fewer,94,Arrival (II) (2016)
Michael Shannon General Zod  General Zod  See fewer,Top 5000,The Shape of Water (2017)
Diane Lane Martha Kent  Martha Kent  See fewer,Top 5000,Unfaithful (2002)
Russell Crowe Jor-El  Jor-El  See fewer,Top 5000,Les Misérables (2012)
Antje Traue Faora-Ul  Faora-Ul  See fewer,Top 5000,Pandorum (2009)
Harry Lennix General Swanwick  General Swanwick  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Richard Schiff Dr. Emil Hamilton  Dr. Emil Hamilton  See fewer,Top 5000,The West Wing (1999)
Christopher Meloni Colonel Nathan Hardy  Colonel Nathan Hardy  See fewer,Top 5000,Harold & Kumar Go to White Castle (2004)
Kevin Costner Jonathan Kent  Jonathan Kent  See fewer,Top 5000,The Postman (1997)
Ayelet Zurer Lara Lor-Van  Lara Lor-Van  See fewer,Top 5000,Vantage Point (2008)
Laurence Fishburne Perry White  Perry White  See fewer,Top 5000,The Matrix (1999)
Dylan Sprayberry Clark Kent (13 Years)  Clark Kent (13 Years)  See fewer,Members only,Teen Wolf (2011)
Cooper Timberline Clark Kent (9 Years)  Clark Kent (9 Years)  See fewer,Members only,Chasing Mavericks (2012)
Richard Cetrone Tor-An  Tor-An  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Mackenzie Gray Jax-Ur  Jax-Ur  See fewer,Members only,Legion (2017)
Julian Richings Lor-Em  Lor-Em  See fewer,Members only,Patriot (II) (2015)
Mary Black Ro-Zar  Ro-Zar  See fewer,Members only,The Wicker Man (2006)
Samantha Win Car-Vex (as Samantha Jo)  Car-Vex (as Samantha Jo)  See fewer,Members only,Wonder Woman (2017)
Michael Kelly Steve Lombard  Steve Lombard  See fewer,Top 5000,Dawn of the Dead (2004)
Rebecca Buller Jenny  Jenny  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Christina Wren Major Carrie Farris  Major Carrie Farris  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
David Lewis Major Laramore  Major Laramore  See fewer,Members only,Dirk Gently's Holistic Detective Agency (2016)
Tahmoh Penikett Jed Eubanks  Jed Eubanks  See fewer,Members only,Battlestar Galactica (2004)
Doug Abrahams Heraldson  Heraldson  See fewer,Members only,Fido (2006)
Brad Kelly Byrne  Byrne  See fewer,Members only,War for the Planet of the Apes (2017)
David Paetkau Northcom Threat Analyst  Northcom Threat Analyst  See fewer,Members only,Flashpoint (2008)
Elizabeth Thai Northcom Threat Analyst  Northcom Threat Analyst  See fewer,Members only,Saved! (2004)
Ian Rozylo Northcom Threat Analyst  Northcom Threat Analyst  See fewer,Members only,Skyscraper (2018)
Alessandro Juliani Officer Sekowsky  Officer Sekowsky  See fewer,Members only,War for the Planet of the Apes (2017)
Kwesi Ameyaw Canadian Airman  Canadian Airman  See fewer,Members only,Capote (2005)
Mike Dopud Canadian Airman  Canadian Airman  See fewer,Members only,X-Men: Days of Future Past (2014)
Jack Foley Teenage Pete Ross  Teenage Pete Ross  See fewer,Members only,Silicon Valley (2014)
Jadin Gould Lana Lang  Lana Lang  See fewer,Members only,Battle Los Angeles (2011)
Robert Gerdisch Whitney Fordham  Whitney Fordham  See fewer,Members only,Chicago Overcoat (2009)
Ryan Mitchell Bus Boy  Bus Boy  See fewer,Members only,The UnMiracle (2017)
Alexa Gengelbach Bus Girl  Bus Girl  See fewer,Members only,Lucid (I) (2013)
Caroline Thomas Bus Girl  Bus Girl  See fewer,Members only,Life Lessons (2011)
Stephanie Kraft Song Bus Girl (as Stephanie Song)  Bus Girl (as Stephanie Song)  See fewer,Members only,Man of Steel (2013)
Coburn Goss Father Leone  Father Leone  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Lesley Bevan Ms. Rampling  Ms. Rampling  See fewer,Members only,Chicago P.D. (2014)
Chad Krowchuk Glen Woodburn  Glen Woodburn  See fewer,Members only,RV (2006)
Ian Tracey Ludlow  Ludlow  See fewer,Members only,Continuum (I) (2012)
Carmen Lavigne Chrissy - Waitress  Chrissy - Waitress  See fewer,Members only,Watchmen (2009)
Howard Siegel Weaver  Weaver  See fewer,Members only,Zoo (2015)
Heidi Kettenring Helen Ross  Helen Ross  See fewer,Members only,Chicago Fire (2012)
Justin Butler Student  Student  See fewer,Members only,Fred Claus (2007)
Jacqueline Scislowski Student  Student  See fewer,Members only,Power Rangers Beast Morphers (2019)
Danny Coonley Student  Student  See fewer,Members only,Living in the Edge (2013)
Sally Elting Student  Student  See fewer,Members only,Chicago P.D. (2014)
Joseph Cranford Pete Ross  Pete Ross  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Clint Carleton Roughneck  Roughneck  See fewer,Members only,War for the Planet of the Apes (2017)
Mark Gibbon Roughneck  Roughneck  See fewer,Members only,The Chronicles of Riddick (2004)
Stuart Ambrose A-10 Pilot  A-10 Pilot  See fewer,Members only,The Ten Commandments: The Musical (2006)
Tom Nagel A-10 Pilot  A-10 Pilot  See fewer,Members only,ClownTown (2016)
Jackson Berlin F-35 Pilot  F-35 Pilot  See fewer,Members only,Elysium (I) (2013)
George Canyon F-35 Pilot  F-35 Pilot  See fewer,Members only,Christmas Miracle (2012)
Kyle Riefsnyder Little Bird Gunship Pilot  Little Bird Gunship Pilot  See fewer,Members only,The A-Team (2010)
Aaron Smolinski Communications Officer  Communications Officer  See fewer,Members only,Superman (1978)
Carla Gugino Kelor (voice)  Kelor (voice)  See fewer,Top 500,Watchmen (2009)
Bruce Bohne Ace O' Clubs Bartender  Ace O' Clubs Bartender  See fewer,Members only,Fargo (1996)
Rowen Kahn Ken Braverman  Ken Braverman  See fewer,Members only,Harvest Moon (2015)
Robert Moloney News Show Host  News Show Host  See fewer,Members only,Power Rangers (2017)
Sean Campbell Bar Buddy  Bar Buddy  See fewer,Members only,Dirk Gently's Holistic Detective Agency (2016)
Aaron Pearl Bar Buddy  Bar Buddy  See fewer,Members only,Godzilla (2014)
Rebecca Spence Young Mother  Young Mother  See fewer,Members only,Contagion (2011)
Joe Minoso Metropolis Policeman  Metropolis Policeman  See fewer,Members only,Chicago Fire (2012)
Brian King Train Station Family (Father)  Train Station Family (Father)  See fewer,Members only,The Chi (2018)
Madison Moran Train Station Family (Daughter)  Train Station Family (Daughter)  See fewer,Members only,Man of Steel (2013)
Gabe Darley Train Station Family (Son)  Train Station Family (Son)  See fewer,Members only,Man of Steel (2013)
Bridgett Newton Train Station Family (Mother)  Train Station Family (Mother)  See fewer,Members only,Man of Steel (2013)
Revard Dufresne Dev-Em  Dev-Em  See fewer,Members only,Sucker Punch (2011)
Apollonia Vanova Nadira  Nadira  See fewer,Members only,Watchmen (2009)
Dan Aho FBI Agent  FBI Agent  See fewer,Members only,Contagion (2011)
Ronald W. Gibbs FBI Agent  FBI Agent  See fewer,Members only,Man of Steel (2013)
Chris Palermo Sergeant Vance (as Christopher Palermo)  Sergeant Vance (as Christopher Palermo)  See fewer,Members only,Fast & Furious (2009)
Edmundo Raul Sanchez Smallville Gas Station Attendant  Smallville Gas Station Attendant  See fewer,Members only,Man of Steel (2013)
Nicholas W. von Zill Council Member  Council Member  See fewer,Members only,Flash Gordon (2007)
Allison Crowe Singer at Cassidy's  Singer at Cassidy's  See fewer,Members only,Journey of Discovery: Creating Man of Steel (2013)
Nick Touchie Coastal Villager  Coastal Villager  See fewer,Members only,Man of Steel (2013)
Eileen Touchie Coastal Villager  Coastal Villager  See fewer,Members only,Man of Steel (2013)
Malcolm Scott Tractor Repair Shop Owner  Tractor Repair Shop Owner  See fewer,Members only,Watchmen (2009)
Elle Anderson Extra (uncredited)  Extra (uncredited)  See fewer,Members only,Top Models Are Deadly (2016)
Darlene Benigno Metropolis citizen (uncredited)  Metropolis citizen (uncredited)  See fewer,Members only,5-25-77 (2017)
Brandon Berk Extra (uncredited)  Extra (uncredited)  See fewer,Members only,Chronospunk! The Pursuit of Who? (2014)
