Name,STARmeter,Known for
Sam Worthington Mike Souder  Mike Souder  See fewer,Top 500,Avatar (2009)
Jeffrey Dean Morgan Brian Heigh  Brian Heigh  See fewer,Top 500,Watchmen (2009)
Jessica Chastain Pam Stall  Pam Stall  See fewer,Top 500,Zero Dark Thirty (2012)
Chloë Grace Moretz Little Ann Sliger  Little Ann Sliger  See fewer,Top 500,Kick-Ass (2010)
Jason Clarke Rule  Rule  See fewer,Top 5000,Zero Dark Thirty (2012)
Annabeth Gish Gwen Heigh  Gwen Heigh  See fewer,Top 5000,Mystic Pizza (1988)
Sheryl Lee Lucie Sliger  Lucie Sliger  See fewer,Top 5000,Twin Peaks: Fire Walk with Me (1992)
Stephen Graham Rhino  Rhino  See fewer,Top 5000,This Is England (2006)
Corie Berkemeyer Shauna Kittredge  Shauna Kittredge  See fewer,Members only,Dawson's Creek (1998)
Trenton Perez White Kid (as Trenton Ryan Perez)  White Kid (as Trenton Ryan Perez)  See fewer,Members only,Bad Lieutenant: Port of Call New Orleans (2009)
Maureen Brennan Mrs. Kittredge (as Maureen A. Brennan)  Mrs. Kittredge (as Maureen A. Brennan)  See fewer,Members only,Troop Zero (2019)
Tony Bentley Captain Bender  Captain Bender  See fewer,Members only,The Last Exorcism (2010)
Becky Fly Neighbor  Neighbor  See fewer,Members only,The Last Exorcism (2010)
James Landry Hébert Eugene (as James Hébert)  Eugene (as James Hébert)  See fewer,Members only,Gangster Squad (2013)
John Neisler DPS Officer  DPS Officer  See fewer,Members only,The East (2013)
Deneen Tyler Lady Worm  Lady Worm  See fewer,Members only,Looking for Alaska (2019)
Samantha Beaulieu Sheila  Sheila  See fewer,Members only,Now You See Me (I) (2013)
Kelvin Payton Congregation 1  Congregation 1  See fewer,Members only,The Great Debaters (2007)
Ron Flagge Congregation 2  Congregation 2  See fewer,Members only,Deja Vu (2006)
Jon Eyez Levon  Levon  See fewer,Members only,Dawn of the Planet of the Apes (2014)
Joseph Meissner Uniformed Cop  Uniformed Cop  See fewer,Members only,Black-ish (2014)
Russell M. Haeuser Foreman  Foreman  See fewer,Members only,Deja Vu (2006)
Joe Chrest Salter  Salter  See fewer,Members only,Stranger Things (2016)
Tom Druilhet Uniformed Officer 1  Uniformed Officer 1  See fewer,Members only,Polanski Unauthorized (2009)
Tatelyn Galentine Jump Rope Girl (as Tatelyn Ione Galentine)  Jump Rope Girl (as Tatelyn Ione Galentine)  See fewer,Members only,Texas Killing Fields (2011)
Donna Duplantier Riba  Riba  See fewer,Members only,The Curious Case of Benjamin Button (2008)
Jade Radford Shelter Girl 1 (as Jade Raford)  Shelter Girl 1 (as Jade Raford)  See fewer,Members only,Orange Is the New Black (2013)
Cassidy Smith Shelter Girl 2  Shelter Girl 2  See fewer,Members only,That's What I Am (2011)
Leanne Cochran Lila  Lila  See fewer,Members only,Green Lantern (2011)
Leah Elizabeth Sanchez Lila's Daughter  Lila's Daughter  See fewer,Members only,Texas Killing Fields (2011)
Jen Kober 911 Operator  911 Operator  See fewer,Members only,Paranoia (I) (2013)
Ryan Reinike 911 Supervisor  911 Supervisor  See fewer,Members only,The Jack of Spades (2010)
Wayne Ferrara Canine Officer  Canine Officer  See fewer,Members only,Runaway Jury (2003)
Lyle Brocato Jim  Jim  See fewer,Members only,The Big Short (2015)
Kerry Cahill Carla Romer  Carla Romer  See fewer,Members only,Oldboy (2013)
Kirk Bovill Boyfriend  Boyfriend  See fewer,Members only,Vice (I) (2018)
Jason Mitchell 7-Eleven Cashier  7-Eleven Cashier  See fewer,Members only,Straight Outta Compton (2015)
Lenore Banks Haddie  Haddie  See fewer,Members only,Hard Target (1993)
Coryn Elizabeth Cunningham Elizabeth Heigh (as Coryn Cunningham)  Elizabeth Heigh (as Coryn Cunningham)  See fewer,Members only,Final Witness (2012)
Sean Michael Cunningham Billy Heigh (as Sean Cunningham)  Billy Heigh (as Sean Cunningham)  See fewer,Members only,That's What I Am (2011)
Seth William Cunningham Tim Heigh (as Seth Cunningham)  Tim Heigh (as Seth Cunningham)  See fewer,Members only,Final Witness (2012)
Brayden Turner-Iuso Young Boy  Young Boy  See fewer,Members only,Texas Killing Fields (2011)
Anastasia Boissier Girl at Vigil  Girl at Vigil  See fewer,Members only,Fame (2009)
Doc Whitney Constable Rankin (as Richard 'Doc' Whitney)  Constable Rankin (as Richard 'Doc' Whitney)  See fewer,Members only,Bonnie & Clyde (2013)
Brian Duffy Flannel Shirt Poacher  Flannel Shirt Poacher  See fewer,Members only,Pirates of the Caribbean: At World's End (2007)
Tom Proctor Poacher 2 (as Tom E. Proctor)  Poacher 2 (as Tom E. Proctor)  See fewer,Members only,The Ballad of Buster Scruggs (2018)
Brittney Diez Store Clerk  Store Clerk  See fewer,Members only,The Twilight Saga: Breaking Dawn - Part 1 (2011)
Mark Adam Surveillance Detective 1  Surveillance Detective 1  See fewer,Members only,Terminator Genisys (2015)
Johnny Stassi Surveillance Detective 2 (as John A. Stassi)  Surveillance Detective 2 (as John A. Stassi)  See fewer,Members only,Caged No More (2016)
Jim Chimento Radio Operator  Radio Operator  See fewer,Members only,Under Siege (1992)
David Pressly Medic  Medic  See fewer,Members only,Texas Killing Fields (2011)
Blake Balu Man Waiting for Detective (uncredited)  Man Waiting for Detective (uncredited)  See fewer,Members only,"My Friend, Oscar. (2010)"
Erin Booth Shaylene (uncredited)  Shaylene (uncredited)  See fewer,Members only,Green Lantern (2011)
Rebecca Collins Girl at Vigil (uncredited)  Girl at Vigil (uncredited)  See fewer,Members only,Homefront (I) (2013)
