Name,STARmeter,Known for
Francesco Di Napoli Nicola  Nicola  See fewer,Members only,Romulus (2020)
Viviana Aprea Letizia  Letizia  See fewer,Members only,Piranhas (2019)
Mattia Piano Del Balzo Briatò  Briatò  See fewer,Members only,Piranhas (2019)
Ciro Vecchione 'O Russ  'O Russ  See fewer,Members only,Piranhas (2019)
Ciro Pellechia Lollipop  Lollipop  See fewer,Members only,Piranhas (2019)
Ar Tem Tyson  Tyson  See fewer,Members only,Piranhas (2019)
Alfredo Turitto Biscottino  Biscottino  See fewer,Members only,Piranhas (2019)
Pasquale Marotta Agostino  Agostino  See fewer,Members only,Piranhas (2019)
Luca Nacarlo Cristian  Cristian  See fewer,Members only,Piranhas (2019)
Carmine Pizzo Limone  Limone  See fewer,Members only,Piranhas (2019)
Valentina Vannino Madre di Nicola  Madre di Nicola  See fewer,Members only,The Intrusion (2017)
Aniello Arena Lino Samataro  Lino Samataro  See fewer,Members only,Reality (II) (2012)
Roberto Carrano Caminiello  Caminiello  See fewer,Members only,Piranhas (2019)
Adam Jendoubi Aucelluzzo  Aucelluzzo  See fewer,Members only,Piranhas (2019)
Renato Carpentieri  Actor  Actor  See fewer,Members only,Tenderness (2017)
