Name,STARmeter,Known for
Samuel L. Jackson Foley  Foley  See fewer,Top 500,Pulp Fiction (1994)
Luke Kirby Ethan  Ethan  See fewer,Top 5000,Take This Waltz (2011)
Ruth Negga Iris  Iris  See fewer,Top 5000,Loving (2016)
A.C. Peterson Miro  Miro  See fewer,Members only,Narc (2002)
Gil Bellows Bartender Bill  Bartender Bill  See fewer,Top 5000,Patriot (II) (2015)
Aaron Poole Jake  Jake  See fewer,Members only,The Void (I) (2016)
Tom McCamus Deacon  Deacon  See fewer,Members only,The Sweet Hereafter (1997)
Martha Burns Gretchen  Gretchen  See fewer,Members only,Screening (2006)
Deborah Kara Unger Helena  Helena  See fewer,Top 5000,The Way (I) (2010)
Tom Wilkinson Xavier  Xavier  See fewer,Top 5000,Michael Clayton (2007)
Rob Archer Vernon Hicks  Vernon Hicks  See fewer,Members only,A Christmas Horror Story (2015)
Diana Leblanc Celia  Celia  See fewer,Members only,Further Tales of the City (2001)
Rufus Crawford Construction Foreman  Construction Foreman  See fewer,Members only,The Boondock Saints II: All Saints Day (2009)
Andrew Butcher Construction Worker  Construction Worker  See fewer,Members only,The Samaritan (I) (2012)
Frank Moore Walker  Walker  See fewer,Members only,Murder at 1600 (1997)
Brian Stillar Mike (Gretchen's Husband)  Mike (Gretchen's Husband)  See fewer,Members only,Sleeping Dogs (2006)
Harrison Smith Mike (Gretchen's Son)  Mike (Gretchen's Son)  See fewer,Members only,Warehouse 13 (2009)
Tyler Bruce Dean (Gretchen's Son)  Dean (Gretchen's Son)  See fewer,Members only,The Jon Dore Television Show (2007)
Chris Gibbs Concierge (Ethans's Condo)  Concierge (Ethans's Condo)  See fewer,Members only,The BFG (2016)
Jonas Chernick Club Manager  Club Manager  See fewer,Members only,My Awkward Sexual Adventure (2012)
Sergio Buitrago Bank Manager  Bank Manager  See fewer,Members only,The Last Match (2013)
Stephen Eric McIntyre Landlord (uncredited)  Landlord (uncredited)  See fewer,Members only,The Lookout (2007)
Farzad Sadrian Cabby (uncredited)  Cabby (uncredited)  See fewer,Members only,Pacific Rim (2013)
Naomi Snieckus Waitress (uncredited)  Waitress (uncredited)  See fewer,Members only,Mr. D (2012)
