Name,STARmeter,Known for
Ben Affleck Christian Wolff  Christian Wolff  See fewer,Top 500,Argo (2012)
Anna Kendrick Dana Cummings  Dana Cummings  See fewer,Top 500,Up in the Air (I) (2009)
J.K. Simmons Ray King  Ray King  See fewer,Top 5000,Whiplash (2014)
Jon Bernthal Brax  Brax  See fewer,Top 5000,The Wolf of Wall Street (2013)
Jeffrey Tambor Francis Silverberg  Francis Silverberg  See fewer,Top 5000,Transparent (2014)
Cynthia Addai-Robinson Marybeth Medina  Marybeth Medina  See fewer,Top 5000,Star Trek Into Darkness (2013)
John Lithgow Lamar Blackburn  Lamar Blackburn  See fewer,Top 5000,3rd Rock from the Sun (1996)
Jean Smart Rita Blackburn  Rita Blackburn  See fewer,Top 5000,24 (2001)
Andy Umberger Ed Chilton  Ed Chilton  See fewer,Members only,Deja Vu (2006)
Alison Wright Justine  Justine  See fewer,Members only,The Americans (2013)
Jason Davis Neurologist  Neurologist  See fewer,Members only,Talladega Nights: The Ballad of Ricky Bobby (2006)
Robert C. Treveiler Young Chris' Father (as Rob Treveiler)  Young Chris' Father (as Rob Treveiler)  See fewer,Members only,Ozark (2017)
Mary Kraft Young Chris' Mother  Young Chris' Mother  See fewer,Members only,Atlanta (2016)
Seth Lee Young Chris  Young Chris  See fewer,Members only,It's Always Sunny in Philadelphia (2005)
Jake Presley Young Brax  Young Brax  See fewer,Members only,Gideon: War of Greed
Izzy Fenech Young Justine  Young Justine  See fewer,Members only,Opposite of Ernest (2016)
Ron Prather Frank Rice  Frank Rice  See fewer,Members only,Venom (2018)
Susan Williams Dolores Rice  Dolores Rice  See fewer,Members only,The Founder (2016)
Gary Basaraba Don  Don  See fewer,Members only,Suburbicon (2017)
Fernando Chien Sorkis  Sorkis  See fewer,Members only,Warrior (2011)
Alex Collins Simon Dewey  Simon Dewey  See fewer,Members only,Cobra Kai (2018)
Tait Fletcher Thug #1  Thug #1  See fewer,Members only,Jumanji: Welcome to the Jungle (2017)
Curtis Lyons Thug #2  Thug #2  See fewer,Members only,Baby Driver (2017)
Buster Reeves Alpha Merc  Alpha Merc  See fewer,Members only,The Dark Knight (2008)
Ron Yuan Pencak Silat Master  Pencak Silat Master  See fewer,Members only,Mulan (2020)
Sheila Maddox ZZZ Receptionist  ZZZ Receptionist  See fewer,Members only,Life of the Party (I) (2018)
Malachi Malik Detention Center Guard  Detention Center Guard  See fewer,Members only,Stuber (2019)
Gregory Alan Williams Treasury Secretary (as GregAlan Willams)  Treasury Secretary (as GregAlan Willams)  See fewer,Members only,Remember the Titans (2000)
