Name,STARmeter,Known for
Sam Waterston Walter Zarrow  Walter Zarrow  See fewer,Top 5000,Law & Order (1990)
Ivan Goris Ignacio  Ignacio  See fewer,Members only,Allegiance (2015)
Rob Morgan Parnell  Parnell  See fewer,Members only,Mudbound (2017)
Corey Stoll Sam  Sam  See fewer,Top 5000,Midnight in Paris (2011)
Mickey Sumner Nicole  Nicole  See fewer,Members only,Frances Ha (2012)
Kaipo Schwab Tenant  Tenant  See fewer,Members only,It Could Happen to You (1994)
Tim Blake Nelson Adam  Adam  See fewer,Top 5000,"O Brother, Where Art Thou? (2000)"
Kristen Stewart Sophie  Sophie  See fewer,Top 500,The Twilight Saga: Eclipse (2010)
Philip Ettinger Roger (as Phil Ettinger)  Roger (as Phil Ettinger)  See fewer,Members only,First Reformed (2017)
Gretchen Mol Sarah  Sarah  See fewer,Top 5000,The Thirteenth Floor (1999)
Natasha Gregson Wagner Marta  Marta  See fewer,Members only,Lost Highway (1997)
Erica Cho Teacher  Teacher  See fewer,Members only,Found (VII) (2014)
Jacqueline Baum Allie  Allie  See fewer,Members only,30 Rock (2006)
Ekaterina Samsonov Angie  Angie  See fewer,Members only,You Were Never Really Here (2017)
Hannah Marks Ella  Ella  See fewer,Top 5000,Dirk Gently's Holistic Detective Agency (2016)
Ben Konigsberg Hal  Hal  See fewer,Members only,Lady Bird (2017)
K. Todd Freeman Joe  Joe  See fewer,Members only,Grosse Pointe Blank (1997)
Michael Kenneth Williams Jeffrey (as Michael K. Williams)  Jeffrey (as Michael K. Williams)  See fewer,Top 5000,The Wire (2002)
J. Bernard Calloway Cedar  Cedar  See fewer,Members only,The Taking of Pelham 123 (2009)
Jessica Hecht Jill  Jill  See fewer,Top 5000,Whatever Works (2009)
Cameron Taylor Nurse  Nurse  See fewer,Members only,Law & Order: Criminal Intent (2001)
Scott Cohen Dr. Laffer  Dr. Laffer  See fewer,Members only,The 10th Kingdom (2000)
Lee Wilkof Ray  Ray  See fewer,Members only,This Boy's Life (1993)
Gloria Reuben Meredith  Meredith  See fewer,Top 5000,Lincoln (2012)
Glenn Close Marcia  Marcia  See fewer,Top 5000,Fatal Attraction (1987)
Yul Vazquez Dr. Barnes  Dr. Barnes  See fewer,Members only,Bad Boys II (2003)
Julia Morrison Shani  Shani  See fewer,Members only,That Awkward Moment (2014)
Erika Rose Waitress  Waitress  See fewer,Members only,I Want My Phone Back (2016)
Katie Chang Amy  Amy  See fewer,Members only,The Bling Ring (2013)
Lisa Benavides-Nelson Dr. Pratt  Dr. Pratt  See fewer,Members only,Leaves of Grass (2009)
Richard Thomas Mr. Werth  Mr. Werth  See fewer,Top 5000,The Waltons (1971)
Patrick Kerr Jerry  Jerry  See fewer,Members only,Curb Your Enthusiasm (2000)
Annie Parisse Rachel  Rachel  See fewer,Top 5000,National Treasure (2004)
G. Michelle Robinson Gracie  Gracie  See fewer,Members only,Boardwalk Empire (2010)
David Aaron Baker Devlin  Devlin  See fewer,Members only,Two Weeks Notice (2002)
Cliff Moylan Bailiff  Bailiff  See fewer,Members only,Manifest (2018)
Keith Randolph Smith Judge  Judge  See fewer,Members only,Grand Theft Auto V (2013)
Denise Burse West Indian Nurse  West Indian Nurse  See fewer,Members only,Black Mirror (2011)
Lucas Hedges Greg  Greg  See fewer,Top 5000,Manchester by the Sea (2016)
Derrick Baskin Medical Examiner  Medical Examiner  See fewer,Members only,Annie (2014)
John McNamara Detective  Detective  See fewer,Members only,Anesthesia (2015)
Marcus Callender Medical Assistant  Medical Assistant  See fewer,Members only,Power (I) (2014)
Christopher McCann Dr. Keller (as Chris McCann)  Dr. Keller (as Chris McCann)  See fewer,Members only,All That I Am (2013)
Ana Marie Calise Student (uncredited)  Student (uncredited)  See fewer,Members only,That's E (2015)
Korey Jackson Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Godfather of Harlem (2019)
Kenneth Kopolovicz Alumni Guest Student (uncredited)  Alumni Guest Student (uncredited)  See fewer,Members only,The Professor (II) (2013)
Doris McCarthy Diner Lady (uncredited)  Diner Lady (uncredited)  See fewer,Members only,The Intern (I) (2015)
Casey Roberts Student (uncredited)  Student (uncredited)  See fewer,Members only,Black Hills (2011)
Nina Rosenthal Waitress (uncredited)  Waitress (uncredited)  See fewer,Members only,Annie (2014)
