Name,STARmeter,Known for
Ranbir Kapoor Ayan Sanger  Ayan Sanger  See fewer,Members only,Rockstar (2011)
Aishwarya Rai Bachchan Saba  Saba  See fewer,Top 5000,Jodhaa Akbar (2008)
Anushka Sharma Alizeh  Alizeh  See fewer,Members only,Jab Tak Hai Jaan (2012)
Fawad Khan Ali  Ali  See fewer,Members only,Kapoor & Sons (2016)
Lisa Haydon Lisa D'Souza  Lisa D'Souza  See fewer,Members only,Queen (2013)
Imran Abbas Dr. Faisal  Dr. Faisal  See fewer,Members only,Abdullah: The Final Witness (2015)
Pooja Mehta Bollywood Dance Class Teacher  Bollywood Dance Class Teacher  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Cru Fox Ayan's Main Bandmembers - Lead Guitarist  Ayan's Main Bandmembers - Lead Guitarist  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Jamil Ahmed Drummer  Drummer  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Phyl Cashman Bass Guitarist  Bass Guitarist  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Timea Gazdag Keyboards  Keyboards  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Yohan Contractor Video Recorder  Video Recorder  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Byron Ayan's Additional Bandmembers - Violinists  Ayan's Additional Bandmembers - Violinists  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Yolita Ayan's Additional Bandmembers - Violinists  Ayan's Additional Bandmembers - Violinists  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Niccolo Ayan's Additional Bandmembers - Violinists  Ayan's Additional Bandmembers - Violinists  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Samara Ayan's Additional Bandmembers - Violinists  Ayan's Additional Bandmembers - Violinists  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Carl Ayan's Additional Bandmembers - Violinists  Ayan's Additional Bandmembers - Violinists  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Silas Alice in Wonderland  Alice in Wonderland  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Leandro Alice in Wonderland  Alice in Wonderland  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Alex Gardner Paramedics  Paramedics  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Becky Nixon Paramedics  Paramedics  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Kaushal Kapoor Alizeh's Father  Alizeh's Father  See fewer,Members only,Gadar: Ek Prem Katha (2001)
Sukanya Dhanda Alizeh's Mother  Alizeh's Mother  See fewer,Members only,Brothers (I) (2015)
Shweta Singh Alizeh's Sisters  Alizeh's Sisters  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Hezal Tyagi Alizeh's Sisters  Alizeh's Sisters  See fewer,Members only,Ae Dil Hai Mushkil (2016)
Preena Jhamb Alizeh's Sisters  Alizeh's Sisters  See fewer,Members only,Win Marathon (2018)
Farah Ahmed Bollywood Dance Class Dancer  Bollywood Dance Class Dancer  See fewer,Members only,The Cry (2018)
Abdul Hakim Joy Concert Rocker  Concert Rocker  See fewer,Members only,Someone Like You (2020)
Lee Kemp Student  Student  See fewer,Members only,Case Files (2020)
Kaushal Odedra Trumpet Player  Trumpet Player  See fewer,Members only,A Better You (2019)
Hiten Patel Flight Passenger  Flight Passenger  See fewer,Members only,Four Weddings and a Funeral (2019)
Chanelle Sadie Paul Club Back Up Singer  Club Back Up Singer  See fewer,Members only,Walking on Sunshine (2014)
Hawke Wood Elf (as Emily Wood)  Elf (as Emily Wood)  See fewer,Members only,Emmerdale (1972)
Sofia Abbasi Posh Restaurant Guest / Nightclubber (uncredited)  Posh Restaurant Guest / Nightclubber (uncredited)  See fewer,Members only,Murder on the Orient Express (2017)
Manoj Anand Bollywood Medley Wedding Dancer / Concert Rocker (uncredited)  Bollywood Medley Wedding Dancer / Concert Rocker (uncredited)  See fewer,Members only,Bhoothnath Returns (2014)
Anushka Arora Bollywood Medley Wedding Dancer (uncredited)  Bollywood Medley Wedding Dancer (uncredited)  See fewer,Members only,Fan (I) (2016)
Claire Ashton French Language Student (uncredited)  French Language Student (uncredited)  See fewer,Members only,Veer (2010)
Raj Awasti Bollywood Dancer (uncredited)  Bollywood Dancer (uncredited)  See fewer,Members only,Fan (I) (2016)
Richard Banks Bollywood Dance Class Dancer (uncredited)  Bollywood Dance Class Dancer (uncredited)  See fewer,Members only,Fan (I) (2016)
Susan Baskerville Bollywood Dance Class Dancer (uncredited)  Bollywood Dance Class Dancer (uncredited)  See fewer,Members only,The Force of Nature (2019)
Alia Bhatt DJ at Silent Disco (uncredited)  DJ at Silent Disco (uncredited)  See fewer,Members only,Highway (I) (2014)
Kishore Bhatt Chemo Ward Patient (uncredited)  Chemo Ward Patient (uncredited)  See fewer,Members only,Fan (I) (2016)
David Broughton Airport Passenger (uncredited)  Airport Passenger (uncredited)  See fewer,Members only,SuperBob (2015)
