Name,STARmeter,Known for
María Martín Herself  Herself  See fewer,Members only,The Silence of Others (2018)
José María Galante Himself  Himself  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Carlos Slepoy Himself  Himself  See fewer,Members only,La tinta negra (2011)
Ana Messuti Herself  Herself  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Maria Servini Herself  Herself  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Felisa Echegoyen Herself  Herself  See fewer,Members only,The Silence of Others (2018)
María Ángeles Martín Herself  Herself  See fewer,Members only,The Silence of Others (2018)
María de las Mercedes Bueno Herself  Herself  See fewer,Members only,The Silence of Others (2018)
Ascensión Mendieta Herself  Herself  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Jesús Muñecas Aguilar Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Carlos Arias Navarro Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Imágenes prohibidas (1994)
José María Aznar Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Chavismo: la peste del siglo XXI (2018)
Manuela Carmena Herself  Herself  See fewer,Members only,La seducción del caos (1990)
Juan Carlos de Borbón Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Ceuta: Multicultural City (2014)
Manuel Fraga Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Sabor a Lolas (1992)
Francisco Franco Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Raza (1942)
Baltasar Garzón Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Meaning of Life
Antonio González Pacheco Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Luis Pastor Himself  Himself  See fewer,Members only,"El fascista, la beata y su hija desvirgada (1978)"
Augusto Pinochet Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Against Reason and by Force (1974)
Merçona Puig Antich Herself  Herself  See fewer,Members only,Franco on Trial: The Spanish Nuremberg? (2018)
Mariano Rajoy Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Tengo una pregunta para usted (2007)
King Felipe of Spain Himself (archive footage)  Himself (archive footage)  See fewer,Members only,"Corazón, corazón (1993)"
Adolfo Suárez Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Después de... primera parte: No se os puede dejar solos (1983)
