Name,STARmeter,Known for
Anna Karina Suzanne  Suzanne  See fewer,Members only,Pierrot le Fou (1965)
Liselotte Pulver Mme de Chelles  Mme de Chelles  See fewer,Members only,"One, Two, Three (1961)"
Micheline Presle Mme de Moni  Mme de Moni  See fewer,Members only,If a Man Answers (1962)
Francine Bergé Soeur Sainte-Christine  Soeur Sainte-Christine  See fewer,Members only,The Crimson Rivers (2000)
Francisco Rabal Dom Morel  Dom Morel  See fewer,Members only,Goya in Bordeaux (1999)
Christiane Lénier Mme Simonin  Mme Simonin  See fewer,Members only,Le banquet des fraudeurs (1952)
Yori Bertin Soeur Saint-Thérèse  Soeur Saint-Thérèse  See fewer,Members only,Elevator to the Gallows (1958)
Catherine Diamant Soeur Saint-Ursule  Soeur Saint-Ursule  See fewer,Members only,Twisted Girls (1969)
Gilette Barbier Soeur Saint-Jean  Soeur Saint-Jean  See fewer,Members only,"The Favour, the Watch and the Very Big Fish (1991)"
Annik Morice Soeur Saint-Jéròme  Soeur Saint-Jéròme  See fewer,Members only,La Collectionneuse (1967)
Danielle Palmero Soeur Saint-Clément  Soeur Saint-Clément  See fewer,Members only,La caméra explore le temps (1957)
Françoise Godde La domestique  La domestique  See fewer,Members only,Antoine et Cléopâtre (1967)
Jean Martin Monsieur Hébert  Monsieur Hébert  See fewer,Members only,The Battle of Algiers (1966)
Marc Eyraud Le père Seraphin  Le père Seraphin  See fewer,Members only,Les Misérables (1958)
Charles Millot Monsieur Simonin  Monsieur Simonin  See fewer,Members only,The Train (1964)
Pierre Meyrand Monsieur Manouri  Monsieur Manouri  See fewer,Members only,Marie-Antoinette (1975)
Wolfgang Reichmann Le père Lemoine  Le père Lemoine  See fewer,Members only,Othello (1968)
Hubert Buthion L'archevêque  L'archevêque  See fewer,Members only,Écoute voir... (1979)
Michel Delahaye Un vicaire  Un vicaire  See fewer,Members only,Archangel and Robinson
