Name,STARmeter,Known for
Ian McKellen Gandalf  Gandalf  See fewer,Top 5000,The Lord of the Rings: The Fellowship of the Ring (2001)
Martin Freeman Bilbo  Bilbo  See fewer,Top 5000,Black Panther (2018)
Richard Armitage Thorin  Thorin  See fewer,Top 5000,The Hobbit: An Unexpected Journey (2012)
Ken Stott Balin  Balin  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Graham McTavish Dwalin  Dwalin  See fewer,Top 5000,The Hobbit: An Unexpected Journey (2012)
William Kircher Bifur  Bifur  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
James Nesbitt Bofur  Bofur  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Stephen Hunter Bombur  Bombur  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Dean O'Gorman Fili  Fili  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Aidan Turner Kili  Kili  See fewer,Top 500,The Mortal Instruments: City of Bones (2013)
John Callen Oin  Oin  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Peter Hambleton Gloin  Gloin  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Jed Brophy Nori  Nori  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Mark Hadlow Dori  Dori  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Adam Brown Ori  Ori  See fewer,Members only,The Hobbit: An Unexpected Journey (2012)
Orlando Bloom Legolas  Legolas  See fewer,Top 5000,The Lord of the Rings: The Fellowship of the Ring (2001)
Evangeline Lilly Tauriel  Tauriel  See fewer,Top 5000,Ant-Man (2015)
Lee Pace Thranduil  Thranduil  See fewer,Top 5000,Guardians of the Galaxy (2014)
Cate Blanchett Galadriel  Galadriel  See fewer,Top 500,Carol (2015)
Benedict Cumberbatch Smaug / Necromancer (voice)  Smaug / Necromancer (voice)  See fewer,Top 500,The Imitation Game (2014)
Mikael Persbrandt Beorn  Beorn  See fewer,Members only,In a Better World (2010)
Sylvester McCoy Radagast  Radagast  See fewer,Members only,Doctor Who (1963)
Luke Evans Bard / Girion  Bard / Girion  See fewer,Top 500,Dracula Untold (2014)
Stephen Fry Master of Laketown  Master of Laketown  See fewer,Top 5000,Gosford Park (2001)
Ryan Gage Alfrid  Alfrid  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
John Bell Bain  Bain  See fewer,Members only,Wrath of the Titans (2012)
Peggy Nesbitt Sigrid  Sigrid  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Mary Nesbitt Tilda  Tilda  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Manu Bennett Azog  Azog  See fewer,Top 5000,30 Days of Night (2007)
Lawrence Makoare Bolg  Bolg  See fewer,Members only,The Lord of the Rings: The Return of the King (2003)
Ben Mitchell Narzug  Narzug  See fewer,Members only,Broken Hallelujah (2014)
Stephen Ure Fimbul  Fimbul  See fewer,Members only,The Lord of the Rings: The Return of the King (2003)
Craig Hall Galion  Galion  See fewer,Members only,King Kong (2005)
Robin Kerr Elros  Elros  See fewer,Members only,The Making of the Mob (2015)
Eli Kent Lethuin  Lethuin  See fewer,Members only,Black Sheep (2006)
Simon London Feren  Feren  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Brian Sergent Spider (voice)  Spider (voice)  See fewer,Members only,The Lord of the Rings: The Fellowship of the Ring (2001)
Peter Vere-Jones Spider (voice)  Spider (voice)  See fewer,Members only,Dead Alive (1992)
Mark Mitchinson Braga  Braga  See fewer,Members only,Underworld: Rise of the Lycans (2009)
Kelly Kilgour Soury  Soury  See fewer,Members only,Avatar (2009)
Sarah Peirse Hilda Blanca  Hilda Blanca  See fewer,Members only,Heavenly Creatures (1994)
Nick Blake Percy  Percy  See fewer,Members only,District 9 (2009)
Dallas Barnett Bill Ferny Snr  Bill Ferny Snr  See fewer,Members only,Cirque du Soleil: Worlds Away (2012)
Matt Smith Squint  Squint  See fewer,Members only,The Hobbit: The Desolation of Smaug (2013)
Katie Jackson Betsy Butterbur  Betsy Butterbur  See fewer,Members only,The Lord of the Rings: The Fellowship of the Ring (2001)
Richard Whiteside Butterbur Snr  Butterbur Snr  See fewer,Members only,Black Sheep (2006)
Greg Ellis Net Mender  Net Mender  See fewer,Members only,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
Ray Henwood Old Fisherman  Old Fisherman  See fewer,Members only,Heavenly Creatures (1994)
Tim Gordon Stallkeeper  Stallkeeper  See fewer,Members only,District 9 (2009)
Jabez Olssen Fish Monger  Fish Monger  See fewer,Members only,The Lord of the Rings: The Two Towers (2002)
Stephen Colbert Laketown Spy  Laketown Spy  See fewer,Members only,The Daily Show (1996)
Evelyn McGee Laketown Spy  Laketown Spy  See fewer,Members only,Strangers with Candy (2005)
Peter Colbert Laketown Spy  Laketown Spy  See fewer,Members only,At the Crossroads Down Yonder (2018)
John Colbert Laketown Spy  Laketown Spy  See fewer,Members only,Cardboard by Your Name (2019)
Norman Kali Laketown Spy  Laketown Spy  See fewer,Members only,Tears of the Sun (2003)
Carter Nixon Laketown Spy  Laketown Spy  See fewer,Members only,King Kong (2005)
Zane Weiner Laketown Spy  Laketown Spy  See fewer,Members only,The Lord of the Rings: The Return of the King (2003)
Allan Smith Orc Underling  Orc Underling  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Frazer Anderson Hunter Orc / Laketowner / Moria Orc (uncredited)  Hunter Orc / Laketowner / Moria Orc (uncredited)  See fewer,Members only,District 9 (2009)
Mark Atkin Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Krampus (I) (2015)
Jim Baltaxe Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Status Pending (2018)
Rodney Bane Laketown Merchant (uncredited)  Laketown Merchant (uncredited)  See fewer,Members only,Freaky (2003)
Leila Barber Lake-child (uncredited)  Lake-child (uncredited)  See fewer,Members only,The Pissy Tits Street Gang (2015)
Cory Beeston Hunter Orc (uncredited)  Hunter Orc (uncredited)  See fewer,Members only,Hacksaw Ridge (2016)
Vivien Bell Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Freaky (2003)
Jack Binding Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Krampus (I) (2015)
Terry Binding Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,The Illustrated Family Doctor (2005)
Dorothy Anne Bonner Villager (uncredited)  Villager (uncredited)  See fewer,Members only,Freaky (2003)
Shane Boulton Gondorian Ranger (uncredited)  Gondorian Ranger (uncredited)  See fewer,Members only,Encounters (V)
Riley Brophy Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Eagle vs Shark (2007)
Jessica Buckham Laketown Child (uncredited)  Laketown Child (uncredited)  See fewer,Members only,Wonderland (I) (2010)
Tony Burton Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Jackpot (IV) (2015)
Colleen Cleary Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Chronesthesia (2016)
Trevor Cooper Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,The Frighteners (1996)
Paul Craze Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Valerian and the City of a Thousand Planets (2017)
Karl Dickson Laketown Guard (uncredited)  Laketown Guard (uncredited)  See fewer,Members only,Rampton (2013)
David Donaldson Laketown Musician (uncredited)  Laketown Musician (uncredited)  See fewer,Members only,The Lord of the Rings: The Two Towers (2002)
Brady Dyer Breelander (uncredited)  Breelander (uncredited)  See fewer,Members only,Darling Bullets (2011)
Frank Edwards Dock Worker (uncredited)  Dock Worker (uncredited)  See fewer,Members only,King Kong (2005)
Gary French Breelander (uncredited)  Breelander (uncredited)  See fewer,Members only,The New Zealand Space Race (2017)
Phoebe Gittins Prancing Pony Wench (uncredited)  Prancing Pony Wench (uncredited)  See fewer,Members only,The Lovely Bones (2009)
Stephen Grey Orc (uncredited)  Orc (uncredited)  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
George Harach Hunter Orc (uncredited)  Hunter Orc (uncredited)  See fewer,Members only,A War Story (2018)
Jamie Harrison Hunter Orc / Laketowner (uncredited)  Hunter Orc / Laketowner (uncredited)  See fewer,Members only,Solid Air (2003)
Chris Hewer Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Loner (2014)
Christian Hipolito Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,The Cure (III) (2014)
Kathryn Briggs Hobbs Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Turn of the Century (2009)
John Howe Laketown Musician (uncredited)  Laketown Musician (uncredited)  See fewer,Members only,Mortal Engines (2018)
Martin Howells Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Alex Ishikawa Laketown Citizen (uncredited)  Laketown Citizen (uncredited)  See fewer,Members only,Aiko & Jack Go to ... (2010)
Peter Jackson Albert Dreary (uncredited)  Albert Dreary (uncredited)  See fewer,Top 5000,The Lord of the Rings: The Fellowship of the Ring (2001)
Fern Karun Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Stolen Senses (II)
Isabelle Rose Kircher Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Bridge to Terabithia (2007)
Kristi Kleijn Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Encounters (V)
Alan Lee Laketown Musician (uncredited)  Laketown Musician (uncredited)  See fewer,Members only,The Lord of the Rings: The Return of the King (2003)
Simon McArthur Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Encounters (V)
Shirley McGregor Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Who the 'Ell Is Tauriel? (2013)
Carlton McRae Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Valerian and the City of a Thousand Planets (2017)
Sebastian Meek Laketown Woman (uncredited)  Laketown Woman (uncredited)  See fewer,Members only,Mortal Engines (2018)
Liz Merton Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Dwarf on a Pig (2014)
Iain Middleton Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,King Kong (2005)
Joseph Mika-Hunt Hunter Orc / Laketowner / Moria Orc (uncredited)  Hunter Orc / Laketowner / Moria Orc (uncredited)  See fewer,Members only,Godplex
Keith Mole Laketown Guard (uncredited)  Laketown Guard (uncredited)  See fewer,Members only,Judgment Tavern (2016)
Linda Murrell Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Who the 'Ell Is Tauriel? (2013)
Terry Notary Goblin (uncredited)  Goblin (uncredited)  See fewer,Members only,Kong: Skull Island (2017)
Stephen O'Neill Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Mortal Engines (2018)
Kyosuke Okada Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Rampton (2013)
Ivy Padilla Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Maya (2013)
Lise Perichon Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Who the 'Ell Is Tauriel? (2013)
Derek Price Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,The Viking War (2019)
Daniel Rathbon Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Tears of Valhalla (2016)
Steve Roche Laketown Musician (uncredited)  Laketown Musician (uncredited)  See fewer,Members only,The Lord of the Rings: The Two Towers (2002)
Gabriela Roque López Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Alita: Battle Angel (2019)
Warwick Sadler Hunter Orc (uncredited)  Hunter Orc (uncredited)  See fewer,Members only,Ghost in the Shell (2017)
Tony Shaw Erebor Dwarf (uncredited)  Erebor Dwarf (uncredited)  See fewer,Members only,Daffodils (I) (2019)
Ed Sheeran The Balladeer (voice) (uncredited)  The Balladeer (voice) (uncredited)  See fewer,Top 5000,Yesterday (III) (2019)
Antony Sher Thrain (uncredited)  Thrain (uncredited)  See fewer,Members only,Shakespeare in Love (1998)
Tim Simpson Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Dr Notnice and the Ultriflametronic Depopulatatron (2015)
Marco Sinigaglia Hunter Orc (uncredited)  Hunter Orc (uncredited)  See fewer,Members only,Pirates of the Caribbean: Dead Men Tell No Tales (2017)
Jeff Slaven Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Moon Over Mercedes (2012)
Dianne Smith Laketowner (uncredited)  Laketowner (uncredited)  See fewer,Members only,Dwarf on a Pig (2014)
Emma Smith Dead Dwarf (uncredited)  Dead Dwarf (uncredited)  See fewer,Members only,Casebook: Episode III - Snake in the Grass (2009)
Stan The Wonder Pug Pug in Laketown (uncredited)  Pug in Laketown (uncredited)  See fewer,Members only,The Lovely Bones (2009)
Jeffrey Thomas Thror (uncredited)  Thror (uncredited)  See fewer,Members only,Slow West (2015)
