Name,STARmeter,Known for
Mark Wahlberg Jim Bennett  Jim Bennett  See fewer,Top 500,The Fighter (I) (2010)
George Kennedy Ed  Ed  See fewer,Members only,Cool Hand Luke (1967)
Griffin Cleveland Young Jim  Young Jim  See fewer,Members only,Time Toys (2016)
Jessica Lange Roberta  Roberta  See fewer,Top 5000,Tootsie (1982)
Omar Leyva Valet  Valet  See fewer,Members only,Icebox (2018)
Steve Park Number 2 (as Stephen Park)  Number 2 (as Stephen Park)  See fewer,Members only,Fargo (1996)
Brie Larson Amy Phillips  Amy Phillips  See fewer,Top 500,Room (I) (2015)
Chil Kong Blackjack Dealer #1  Blackjack Dealer #1  See fewer,Members only,The Mikado Project (2010)
Michael Kenneth Williams Neville Baraka  Neville Baraka  See fewer,Top 5000,The Wire (2002)
Da'Vone McDonald Neville's Muscle  Neville's Muscle  See fewer,Members only,Forgetting Sarah Marshall (2008)
Amin Joseph Neville's Bookkeeper  Neville's Bookkeeper  See fewer,Members only,Snowfall (2017)
Cjon Saulsberry Neville's Posse  Neville's Posse  See fewer,Members only,Those Who Can't (2016)
Teebone Mitchell Neville's Posse  Neville's Posse  See fewer,Members only,Mustang Sally (2006)
Jasmond Carroll Neville's Posse  Neville's Posse  See fewer,Members only,Straight Outta Compton (2015)
Ria Wilkinson Neville's Posse  Neville's Posse  See fewer,Members only,The Gambler (III) (2014)
J. Denise Neville's Posse (as Janet McPhail)  Neville's Posse (as Janet McPhail)  See fewer,Members only,Megachurch Murder (2015)
Alvin Ing Mister Lee  Mister Lee  See fewer,Members only,The Doctors (1963)
Karen Ritchie Blackjack Dealer #2  Blackjack Dealer #2  See fewer,Members only,The Gambler (III) (2014)
Tina Wang Roulette Croupier  Roulette Croupier  See fewer,Members only,The Gambler (III) (2014)
Emory Cohen Dexter  Dexter  See fewer,Top 5000,Brooklyn (2015)
Anthony Kelley Lamar Allen  Lamar Allen  See fewer,Members only,Q (II)
Josiah Blount Nebbishy Student  Nebbishy Student  See fewer,Members only,Ted 2 (2015)
Shakira Ja'nai Paye Questioning Student  Questioning Student  See fewer,Members only,Modern Family (2009)
Mel McComb Mouthy Student (as Melanie McComb)  Mouthy Student (as Melanie McComb)  See fewer,Members only,Dust (X)
Andre Braugher Dean Fuller  Dean Fuller  See fewer,Top 5000,Homicide: Life on the Street (1993)
Domenick Lombardozzi Big Ernie  Big Ernie  See fewer,Top 5000,The Family (I) (2013)
John Goodman Frank  Frank  See fewer,Top 5000,10 Cloverfield Lane (2016)
Chanon Finley Pole Dancer  Pole Dancer  See fewer,Members only,Bird Box (2018)
Raquel Pomplun Bottle Service Girl  Bottle Service Girl  See fewer,Members only,Chocolate Milk Series (2014)
Mattie Hawkinson Wide Eyed Student  Wide Eyed Student  See fewer,Members only,Rise of the Planet of the Apes (2011)
Lauren Weedman Banker  Banker  See fewer,Members only,Date Night (2010)
James Wellington Indian Casino Dealer  Indian Casino Dealer  See fewer,Members only,Mean Guns (1997)
Carlos L. Smith Indian Casino Ranchero (as Carlos Smith)  Indian Casino Ranchero (as Carlos Smith)  See fewer,Members only,The Fighter (I) (2010)
Steven Fisher Indian Casino Gambler #1  Indian Casino Gambler #1  See fewer,Members only,The Gambler (III) (2014)
Henry Penzi Indian Casino Gambler #2  Indian Casino Gambler #2  See fewer,Members only,Transformers: Age of Extinction (2014)
Steve Kim Mister Lee's Heavy #1  Mister Lee's Heavy #1  See fewer,Members only,The Gambler (III) (2014)
Simon Rhee Mister Lee's Heavy #2  Mister Lee's Heavy #2  See fewer,Members only,Inception (2010)
Richard Schiff Jeweler  Jeweler  See fewer,Top 5000,Man of Steel (2013)
Leland Orser Larry Jones  Larry Jones  See fewer,Members only,Se7en (1995)
Todd Tetreault ROTC Squad Leader  ROTC Squad Leader  See fewer,Members only,Papa (2016)
Trevor Denman Horse Race Announcer  Horse Race Announcer  See fewer,Members only,Simpatico (1999)
Jessika Van Sports Bar Waitress  Sports Bar Waitress  See fewer,Members only,Battlefield 4 (2013)
Mike Rylander Game Announcer  Game Announcer  See fewer,Members only,Hollywood Adventures (2015)
Marques Johnson Game Color Man  Game Color Man  See fewer,Members only,Dark City (1998)
Michael Fisher Basketball Coach  Basketball Coach  See fewer,Members only,The Gambler (III) (2014)
Mark Schotz Assistant Basketball Coach  Assistant Basketball Coach  See fewer,Members only,Transformers: Age of Extinction (2014)
Brian Woods Referee  Referee  See fewer,Members only,The Gambler (III) (2014)
Stephen Woo Karaoke Singer  Karaoke Singer  See fewer,Members only,Little Saigon (2014)
Kent Avenido Gambling Den Owner  Gambling Den Owner  See fewer,Members only,50 First Dates (2004)
Marc Abbink Press Member (uncredited)  Press Member (uncredited)  See fewer,Members only,Rake (2014)
Rio Ahn Korean Pit Boss (uncredited)  Korean Pit Boss (uncredited)  See fewer,Members only,Inception (2010)
Kellie Aiken Young Roberta (uncredited)  Young Roberta (uncredited)  See fewer,Members only,Four Stars (2016)
Jacob Bertrand Young Boy (uncredited)  Young Boy (uncredited)  See fewer,Members only,Rise of the Guardians (2012)
Alex Borquez Extra - Marching Band (uncredited)  Extra - Marching Band (uncredited)  See fewer,Members only,Steven Universe (2013)
William Patrick Brown Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,The Undershepherd (2012)
