Name,STARmeter,Known for
Will Smith Deadshot  Deadshot  See fewer,57,The Fresh Prince of Bel-Air (1990)
Jaime FitzSimons Sergeant Ames Bravo 14  Sergeant Ames Bravo 14  See fewer,Members only,End of Watch (2012)
Ike Barinholtz Griggs  Griggs  See fewer,Top 5000,Neighbors (I) (2014)
Margot Robbie Harley Quinn  Harley Quinn  See fewer,20,The Wolf of Wall Street (2013)
Christopher Dyson Missing Hand Guard  Missing Hand Guard  See fewer,Members only,Dice (2001)
Bambadjan Bamba T-Shirt Vendor  T-Shirt Vendor  See fewer,Members only,Black Panther (2018)
Viola Davis Amanda Waller  Amanda Waller  See fewer,Top 5000,Fences (2016)
Ted Whittall Admiral Olsen  Admiral Olsen  See fewer,Members only,Wicker Park (2004)
David Harbour Dexter Tolliver  Dexter Tolliver  See fewer,Top 500,Revolutionary Road (2008)
Robin Atkin Downes Angelo  Angelo  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Robert B. Kennedy U.S. Marshal  U.S. Marshal  See fewer,Members only,Hollywoodland (2006)
Billy Otis Mafia Snitch  Mafia Snitch  See fewer,Members only,Saw IV (2007)
Shailyn Pierre-Dixon Zoe  Zoe  See fewer,Members only,The Book of Negroes (2015)
Jared Leto The Joker  The Joker  See fewer,49,Dallas Buyers Club (2013)
James McGowan Panda Man  Panda Man  See fewer,Members only,Total Recall (I) (2012)
Jim Parrack Frost  Frost  See fewer,Members only,True Blood (2008)
Derek Perks Psych Patient  Psych Patient  See fewer,Members only,Bike Cop: Begins (2013)
Common Monster T  Monster T  See fewer,Top 5000,Wanted (2008)
Jai Courtney George Harkness / Captain Boomerang  George Harkness / Captain Boomerang  See fewer,Top 5000,Divergent (2014)
Ezra Miller The Flash  The Flash  See fewer,Top 5000,The Perks of Being a Wallflower (2012)
Jay Hernandez Diablo  Diablo  See fewer,Top 5000,Hostel (2005)
Adewale Akinnuoye-Agbaje Killer Croc  Killer Croc  See fewer,Top 5000,Lost (2004)
Cara Delevingne June Moone / Enchantress  June Moone / Enchantress  See fewer,Top 500,Paper Towns (2015)
Joel Kinnaman Rick Flag  Rick Flag  See fewer,Top 500,RoboCop (2014)
Aidan Devine Chairman  Chairman  See fewer,Members only,Outlander (2008)
Andrew Bee Navy One-Star Admiral  Navy One-Star Admiral  See fewer,Members only,Kim's Convenience (2016)
Clive McLean Air Force Two-Star General  Air Force Two-Star General  See fewer,Members only,Suicide Squad (2016)
Frank J. Zupancic Army One-Star General  Army One-Star General  See fewer,Members only,"Love, Sam (2012)"
Kent Sheridan National Security Council  National Security Council  See fewer,Members only,Dead Drop (I) (2014)
Roger Shank National Security Council  National Security Council  See fewer,Members only,Shakespeare in... and Out (1999)
Dwight Ireland National Security Council  National Security Council  See fewer,Members only,Designated Survivor (2016)
Amanda Brugel National Security Council  National Security Council  See fewer,Members only,The Handmaid's Tale (2017)
Peter Tufford Kennedy National Security Council  National Security Council  See fewer,Members only,American Psycho (2000)
Rosemary De Los Santos Hot Girl Patron  Hot Girl Patron  See fewer,Members only,Heroes Reborn: Dark Matters (2015)
Kevin Hanchard Casino Boss  Casino Boss  See fewer,Members only,Orphan Black (2013)
Alain Chanoine Businessman / Incubus  Businessman / Incubus  See fewer,Members only,Immortals (2011)
Joel Lacoursiere Cop at Rail Terminal  Cop at Rail Terminal  See fewer,Members only,Nikita (2010)
Jameson Kraemer Doctor at Rail Terminal  Doctor at Rail Terminal  See fewer,Members only,Alphas (2011)
Ho Chow Gate Guard  Gate Guard  See fewer,Members only,The Sopranos (1999)
Matt Baram Dr. Van Chris  Dr. Van Chris  See fewer,Members only,Baroness Von Sketch Show (2016)
Birgitte Solem Dr. Van Criss' Wife  Dr. Van Criss' Wife  See fewer,Members only,Extraordinary Visitor (1998)
Scott Eastwood Lieutenant GQ Edwards  Lieutenant GQ Edwards  See fewer,Top 5000,The Fate of the Furious (2017)
Kevin Vance Kowalski - Seal Team A  Kowalski - Seal Team A  See fewer,Members only,End of Watch (2012)
Alex Meraz Gomez - Seal Team A  Gomez - Seal Team A  See fewer,Members only,The Twilight Saga: New Moon (2009)
Tyler Grey Grey - Seal Team Member  Grey - Seal Team Member  See fewer,Members only,SEAL Team (2017)
Adam Beach Slipknot  Slipknot  See fewer,Top 5000,Flags of our Fathers (2006)
Nathan Brown Seal Team A #1 Member  Seal Team A #1 Member  See fewer,Members only,Suicide Squad (2016)
Karen Fukuhara Katana  Katana  See fewer,Top 5000,The Boys (2019)
Kenneth Choi Yakuza Boss  Yakuza Boss  See fewer,Top 5000,The Wolf of Wall Street (2013)
Nicolas Van Burek Technician  Technician  See fewer,Members only,ARQ (2016)
Agueda Cardenas Technician 2  Technician 2  See fewer,Members only,Single Ladies (2011)
