Name,STARmeter,Known for
John Krasinski Jack Silva  Jack Silva  See fewer,Top 500,A Quiet Place (2018)
James Badge Dale Tyrone 'Rone' Woods  Tyrone 'Rone' Woods  See fewer,Top 5000,The Departed (2006)
Pablo Schreiber Kris 'Tanto' Paronto  Kris 'Tanto' Paronto  See fewer,Top 5000,Orange Is the New Black (2013)
David Denman Dave 'Boon' Benton  Dave 'Boon' Benton  See fewer,Top 5000,Brightburn (2019)
Dominic Fumusa John 'Tig' Tiegen  John 'Tig' Tiegen  See fewer,Members only,Nurse Jackie (2009)
Max Martini Mark 'Oz' Geist  Mark 'Oz' Geist  See fewer,Top 500,Captain Phillips (2013)
Alexia Barlier Sona Jillani  Sona Jillani  See fewer,Members only,La forêt (2017)
David Costabile Bob  Bob  See fewer,Top 5000,Lincoln (2012)
Payman Maadi Amahl (as Peyman Moaadi)  Amahl (as Peyman Moaadi)  See fewer,Members only,A Separation (2011)
Matt Letscher Ambassador Chris Stevens  Ambassador Chris Stevens  See fewer,Members only,The Mask of Zorro (1998)
Toby Stephens Glen 'Bub' Doherty  Glen 'Bub' Doherty  See fewer,Top 5000,Die Another Day (2002)
Demetrius Grosse DS Dave Ubben  DS Dave Ubben  See fewer,Members only,Rampage (2018)
David Giuntoli DS Scott Wickland  DS Scott Wickland  See fewer,Top 5000,Grimm (2011)
Kevin Kent DS Vincent  DS Vincent  See fewer,Members only,12 Strong (2018)
David Furr DS Alec  DS Alec  See fewer,Members only,The Highwaymen (2019)
Mike Moriarty DS Wesley  DS Wesley  See fewer,Members only,Jack Reacher: Never Go Back (2016)
Freddie Stroma Brit Vayner  Brit Vayner  See fewer,Top 5000,Pitch Perfect (2012)
Kenny Sheard Delta Operator  Delta Operator  See fewer,Members only,12 Strong (2018)
Andrew Arrabito Delta Operator (as Andy Arrabito)  Delta Operator (as Andy Arrabito)  See fewer,Members only,Logan (2017)
Christopher Dingli Sean Smith  Sean Smith  See fewer,Members only,Agora (2009)
Manuel Cauchi Fahreed  Fahreed  See fewer,Members only,Kon-Tiki (2012)
Frida Cauchi Fahreed's Wife  Fahreed's Wife  See fewer,Members only,The Devil's Double (2011)
Abdesselam Bouhasni Tracksuit Militiaman (as Abdesslam Bouhasni)  Tracksuit Militiaman (as Abdesslam Bouhasni)  See fewer,Members only,Sex and the City 2 (2010)
Mostafa El Houari Attacker at Embassy  Attacker at Embassy  See fewer,Members only,Tom Clancy's Jack Ryan (2018)
Rachid El Adouani Attacker at Embassy  Attacker at Embassy  See fewer,Members only,Tom Clancy's Jack Ryan (2018)
Ahmed Hammoud Attacker at Embassy  Attacker at Embassy  See fewer,Members only,Mimosas (2016)
Mohamed Boussalem Attacker at House  Attacker at House  See fewer,Members only,Tom Clancy's Jack Ryan (2018)
Salah Bensalah Attacker at House (as Salah Bensallah)  Attacker at House (as Salah Bensallah)  See fewer,Members only,Prisoners of the Sun (2013)
Joost Janssen Tripoli GRS Operator  Tripoli GRS Operator  See fewer,Members only,American Assassin (2017)
Yuric Allison Linguist  Linguist  See fewer,Members only,Assassin's Creed (2016)
Davide Tucci Defense Attache  Defense Attache  See fewer,Members only,A Dangerous Arrangement (2015)
Stephen Oliver DCM Gregory Hicks  DCM Gregory Hicks  See fewer,Members only,Donovan Slacks (2007)
Mohamed Naimane Hesham  Hesham  See fewer,Members only,Massafat Mile Bihidayi (2016)
Iskander El Hag Aisa North African  North African  See fewer,Members only,"Paul, Apostle of Christ (2018)"
Saif Braik Roadblock Militiaman  Roadblock Militiaman  See fewer,Members only,Marea (2016)
Husam Chadat Roadblock Leader (as Husam Chhadat)  Roadblock Leader (as Husam Chhadat)  See fewer,Members only,Resident Evil (2002)
Farid Regragui 17 Feb Commander  17 Feb Commander  See fewer,Members only,Spy Game (2001)
Bashir Wahiel 17 Feb Youth  17 Feb Youth  See fewer,Members only,13 Hours (2016)
Salame Jarboua 17 Feb Youth  17 Feb Youth  See fewer,Members only,When Pigs Have Wings (2011)
Mikhail Basmadjian Militia General  Militia General  See fewer,Members only,Kon-Tiki (2012)
Mohamed Gornazi Militia General  Militia General  See fewer,Members only,13 Hours (2016)
Hicham Belaoudi 17 Feb Militiaman  17 Feb Militiaman  See fewer,Members only,The Nile Hilton Incident (2017)
Joe Azzopardi 17 Feb Militiaman  17 Feb Militiaman  See fewer,Members only,The Boat (2018)
