Name,STARmeter,Known for
Michael Moore Himself  Himself  See fewer,Top 5000,Bowling for Columbine (2002)
Johnny Fancelli Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Christina Fancelli Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Lorena Lardini Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Luigi Lardini Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Annarita Lardini Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Claudio Domenicali Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Salvatore Bernaducci Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Valérie Rano Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
"Krista Kiuru Herself, Finnish Minister of Education  Herself, Finnish Minister of Education  See fewer",Members only,Uutisvuoto (1998)
"Pasi Majasaari Himself, High School Principal  Himself, High School Principal  See fewer",Members only,Where to Invade Next (2015)
"Anna Hart Herself, First Grade Teacher  Herself, First Grade Teacher  See fewer",Members only,Where to Invade Next (2015)
"Leena Liusvaara Herself, School Principal  Herself, School Principal  See fewer",Members only,Where to Invade Next (2015)
"Arttu Taipale Himself, Finnish Student, year abroad in U.S.  Himself, Finnish Student, year abroad in U.S.  See fewer",Members only,Where to Invade Next (2015)
"Meghan Smith Herself, teacher, U.S. Native  Herself, teacher, U.S. Native  See fewer",Members only,Where to Invade Next (2015)
"Pasi Salhberg Himself, Education Policy Advisor, Finland  Himself, Education Policy Advisor, Finland  See fewer",Members only,Rise Above the Mark (2014)
Matej Zebovec Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Sean Nolimal Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Leeanna Whirl Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Ivan Svetlik Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Jenny Tumas Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Borut Pahor Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Indra Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Madeline Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Sabine Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Thomas Sattelberger Himself  Himself  See fewer,Members only,Alphabet (2013)
Ralf Heyen Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Ole Niethammer Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Annika Schmidt Herself  Herself  See fewer,Members only,De Dag (2018)
Sami Ahmed Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Nelson Ribeiro Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Rui Marta Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Nuno Capaz Himself  Himself  See fewer,Members only,Marijuana USA (2010)
Rune Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Bekim Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Wojciech Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Trond Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Tom Eberhardt Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Fidan Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Victor Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Jens Christian Syverstad Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Trond Blattmann Himself  Himself  See fewer,Members only,Markus Lanz (2008)
Rim Ben Aissa Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Amel Smaoui Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Rachid Ghannouchi Himself  Himself  See fewer,Members only,Charlie Rose (1991)
Halla Tómasdóttir Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Vigdís Finnbogadóttir Herself  Herself  See fewer,Members only,Dís (2004)
Hafdis Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Rannveig Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Margret Herself  Herself  See fewer,Members only,Where to Invade Next (2015)
Jón Gnarr Himself  Himself  See fewer,Members only,Mr. Bjarnfreðarson (2009)
Ólafur Þór Hauksson Himself  Himself  See fewer,Members only,Where to Invade Next (2015)
Rod Birleson Himself (as Rod)  Himself (as Rod)  See fewer,Members only,Sicko (2007)
