Name,STARmeter,Known for
Ellen Burstyn Murph (Older)  Murph (Older)  See fewer,Top 5000,Requiem for a Dream (2000)
Matthew McConaughey Cooper  Cooper  See fewer,Top 500,Dallas Buyers Club (2013)
Mackenzie Foy Murph (10 Yrs.)  Murph (10 Yrs.)  See fewer,Top 5000,The Twilight Saga: Breaking Dawn - Part 2 (2012)
John Lithgow Donald  Donald  See fewer,Top 5000,3rd Rock from the Sun (1996)
Timothée Chalamet Tom (15 Yrs.)  Tom (15 Yrs.)  See fewer,Top 500,Call Me by Your Name (2017)
David Oyelowo School Principal  School Principal  See fewer,Top 5000,Selma (I) (2014)
Collette Wolfe Ms. Hanley  Ms. Hanley  See fewer,Top 5000,Young Adult (2011)
Francis X. McCarthy Boots (as Francis Xavier McCarthy)  Boots (as Francis Xavier McCarthy)  See fewer,Members only,BASEketball (1998)
Bill Irwin TARS (voice)  TARS (voice)  See fewer,Members only,Rachel Getting Married (2008)
Anne Hathaway Brand  Brand  See fewer,Top 500,Les Misérables (2012)
Andrew Borba Smith  Smith  See fewer,Members only,Taken 3 (2014)
Wes Bentley Doyle  Doyle  See fewer,Top 5000,American Beauty (1999)
William Devane Williams  Williams  See fewer,Members only,Knots Landing (1979)
Michael Caine Professor Brand  Professor Brand  See fewer,Top 5000,The Dark Knight (2008)
David Gyasi Romilly  Romilly  See fewer,Top 5000,Cloud Atlas (2012)
Josh Stewart CASE (voice)  CASE (voice)  See fewer,Top 5000,The Collection (II) (2012)
Casey Affleck Tom  Tom  See fewer,Top 5000,Manchester by the Sea (2016)
Leah Cairns Lois  Lois  See fewer,Members only,88 Minutes (2007)
Jessica Chastain Murph  Murph  See fewer,Top 500,Zero Dark Thirty (2012)
William Dickinson Coop (as Liam Dickinson)  Coop (as Liam Dickinson)  See fewer,Members only,Wonder (I) (2017)
Topher Grace Getty  Getty  See fewer,Top 5000,Spider-Man 3 (2007)
Matt Damon Mann  Mann  See fewer,Top 500,Good Will Hunting (1997)
Flora Nolan Girl on Truck  Girl on Truck  See fewer,Members only,Tenet (2020)
Griffen Fraser Boy on Truck  Boy on Truck  See fewer,Members only,Interstellar (2014)
Jeff Hephner Doctor  Doctor  See fewer,Members only,Peppermint (2018)
Lena Georgas Nurse Practitioner  Nurse Practitioner  See fewer,Members only,Westworld (2016)
Elyes Gabel Administrator  Administrator  See fewer,Members only,World War Z (2013)
Brooke Smith Nurse  Nurse  See fewer,Top 5000,The Silence of the Lambs (1991)
Russ Fega Crew Chief  Crew Chief  See fewer,Members only,Memento (2000)
William Patrick Brown NASA Employee (uncredited)  NASA Employee (uncredited)  See fewer,Members only,The Undershepherd (2012)
Cici Leah Campbell NASA Scientist (uncredited)  NASA Scientist (uncredited)  See fewer,Members only,Los (2015)
Mark Casimir Dyniewicz Jr. NASA Inspector (uncredited)  NASA Inspector (uncredited)  See fewer,Members only,Vermont Street
Troy Fyhn Baseball Fan (uncredited)  Baseball Fan (uncredited)  See fewer,Members only,Herschell Gordon Lewis' BloodMania (2017)
Benjamin Hardy NASA Scientist (uncredited)  NASA Scientist (uncredited)  See fewer,Members only,Barry (2018)
Alexander Michael Helisek Construction Boss (uncredited)  Construction Boss (uncredited)  See fewer,Members only,The Convicted (2015)
Ryan Irving Popcorn Seller (uncredited)  Popcorn Seller (uncredited)  See fewer,Members only,Wynonna Earp (2016)
Alexander Lu NASA Asian Scientist (uncredited)  NASA Asian Scientist (uncredited)  See fewer,Members only,The Blair Kits Project (2015)
Derek McEntire Murph's Relative (uncredited)  Murph's Relative (uncredited)  See fewer,Members only,Happy Hour Sketch Comedy (2010)
Joseph Oliveira Astronaut (uncredited)  Astronaut (uncredited)  See fewer,Members only,Midnight Butterflies
Benjamin Pitz NASA Launch Technician (uncredited)  NASA Launch Technician (uncredited)  See fewer,Members only,Glee (2009)
Marlon Sanders Jenkins (uncredited)  Jenkins (uncredited)  See fewer,Members only,The Orville (2017)
Bryan Stamp NASA Launch Technician (uncredited)  NASA Launch Technician (uncredited)  See fewer,Members only,Fear and Loathing in Ghost Vegas (2016)
Kristian Van der Heyden Scientist (uncredited)  Scientist (uncredited)  See fewer,Members only,A punk Daydream (2018)
Kevan Weber Cooper Station Technician (uncredited)  Cooper Station Technician (uncredited)  See fewer,Members only,I Am Number Four (2011)
