Name,STARmeter,Known for
Sherri Eakin Amanda  Amanda  See fewer,Members only,NCIS: New Orleans (2014)
Jeremy Sande Corey  Corey  See fewer,Members only,Deepwater Horizon (2016)
Jeremy Ivy Steven Summers  Steven Summers  See fewer,Members only,Tangled Web (I) (2016)
Corlandos Scott Detective Loomis  Detective Loomis  See fewer,Members only,Westworld (2016)
Richard Tyson Morgan  Morgan  See fewer,Top 5000,Battlefield Earth (2000)
John DeLong Officer Jordan  Officer Jordan  See fewer,Members only,Counter-Clockwise (2011)
Rae Varela Mary (as Rachel Varela)  Mary (as Rachel Varela)  See fewer,Members only,Jack Reacher: Never Go Back (2016)
David 'Shark' Fralick Tiburon  Tiburon  See fewer,Members only,The One (2001)
Adam Cardon Lt. Dayton  Lt. Dayton  See fewer,Members only,Sons of Liberty (2013)
Defecio Stoglin Dan  Dan  See fewer,Members only,Streets of Blood (2009)
Brett Murray Craig (as Brett Luciana Murray)  Craig (as Brett Luciana Murray)  See fewer,Members only,Jay and Silent Bob Reboot (2019)
Ashley Bonds Brooke  Brooke  See fewer,Members only,Alabama Dirt (2017)
Sebastian James James (as James Rawlings)  James (as James Rawlings)  See fewer,Members only,The Purge (2018)
Bennett Wayne Dean Sr. R.W. Rayborn / Pitchfork (as Wayne Dean)  R.W. Rayborn / Pitchfork (as Wayne Dean)  See fewer,Members only,Broken Balance
Andrew Comer Sheriff deputy  Sheriff deputy  See fewer,Members only,Infinity Girls (2015)
Shannon Box Pitchfork  Pitchfork  See fewer,Members only,Hayride (2012)
Jonathan Brannan Officer Mooney  Officer Mooney  See fewer,Members only,Pitch Perfect (2012)
Lucy Golden Nurse Teri  Nurse Teri  See fewer,Members only,Our Way (2014)
Nathan J. Howard Young Steven  Young Steven  See fewer,Members only,Hayride 2 (2015)
Tiffanie Hudson Nurse  Nurse  See fewer,Members only,Heist (III) (2015)
Catalina Soto-Aguilar Kind Celeste (as Catalina Soto-Aguilar)  Celeste (as Catalina Soto-Aguilar)  See fewer,Members only,Sons of Liberty (2013)
Mark Minnaert Deputy  Deputy  See fewer,Members only,Deadliest Prey (2013)
James Smotherman Police Officer  Police Officer  See fewer,Members only,Heist (III) (2015)
Gary Scovil Security Guard (uncredited)  Security Guard (uncredited)  See fewer,Members only,We Remember (2012)
