Name,STARmeter,Known for
Jacir Eid Al-Hwietat Theeb (as Jacir Eid)  Theeb (as Jacir Eid)  See fewer,Members only,The Rendezvous (II) (2016)
Hassan Mutlag Al-Maraiyeh The Stranger (as Hassan Mutlag)  The Stranger (as Hassan Mutlag)  See fewer,Members only,Theeb (2014)
Hussein Salameh Al-Sweilhiyeen Hussein (as Hussein Salameh)  Hussein (as Hussein Salameh)  See fewer,Members only,Theeb (2014)
Jack Fox Edward  Edward  See fewer,Members only,Riviera (2017)
Marji Audeh Marji  Marji  See fewer,Members only,Theeb (2014)
Hmood Ali Sheikh  Sheikh  See fewer,Members only,Theeb (2014)
Abdul Aziz Mousa Suleiman  Suleiman  See fewer,Members only,Theeb (2014)
Baha Othman Mulazim  Mulazim  See fewer,Members only,The Stoning of Soraya M. (2008)
Ali Omayan Revolt Commander  Revolt Commander  See fewer,Members only,Theeb (2014)
Aswad Gasem Revolt Officer  Revolt Officer  See fewer,Members only,Theeb (2014)
Ali Saleh Revolter  Revolter  See fewer,Members only,Theeb (2014)
Abdullah Atawi Revolter  Revolter  See fewer,Members only,Theeb (2014)
Suleiman Fraj Revolter  Revolter  See fewer,Members only,Theeb (2014)
Hisham Ahmand Revolter  Revolter  See fewer,Members only,Theeb (2014)
Ouday Hassan Raider  Raider  See fewer,Members only,Theeb (2014)
Marwan Mohammad Raider  Raider  See fewer,Members only,Der Kriminalist (2006)
Ali Al-Awaisheh Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Mohammad Al-Ugaily Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Khlali Abu Haltam Ottoman Solider  Ottoman Solider  See fewer,Members only,Give Up The Ghost (2019)
Yaseer Al-Braji Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Maidi Asa'ad Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Mahmoud Ibrahim Odeh Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Thiab Yousef Jarrah Ottoman Solider  Ottoman Solider  See fewer,Members only,Theeb (2014)
Taha Ahmad Al-Radaideh Ottoman Soldier  Ottoman Soldier  See fewer,Members only,Theeb (2014)
Nidal Shraim Ottoman Soldier  Ottoman Soldier  See fewer,Members only,Theeb (2014)
Abdel Qader Salleg Ottoman Soldier  Ottoman Soldier  See fewer,Members only,Theeb (2014)
Nasser Mohammed Abu Ali  Abu Ali  See fewer,Members only,Theeb (2014)
Safa Alazarat Noaf  Noaf  See fewer,Members only,Theeb (2014)
Oasem Nsser Sweilheen Tribesman VO Actors  Tribesman VO Actors  See fewer,Members only,Theeb (2014)
Ali Oassem Sweilheen Tribesman VO Actors  Tribesman VO Actors  See fewer,Members only,Theeb (2014)
Salm Eid Sweilheen Tribesman VO Actors  Tribesman VO Actors  See fewer,Members only,Theeb (2014)
Burak Wahib Ramadan Turkish VO Actors  Turkish VO Actors  See fewer,Members only,Theeb (2014)
Saif Hamdan Al-Udwan Turkish VO Actors  Turkish VO Actors  See fewer,Members only,Theeb (2014)
Mohamad Mansour Al-Zoubi Turkish VO Actors  Turkish VO Actors  See fewer,Members only,Theeb (2014)
Mahmoud Eid Abu Zeid Turkish VO Actors  Turkish VO Actors  See fewer,Members only,Theeb (2014)
Eyad Daher Dead Body in Well  Dead Body in Well  See fewer,Members only,Theeb (2014)
Fayez Sweilheen Dead Body in Well  Dead Body in Well  See fewer,Members only,Theeb (2014)
Abu Farouq Farouq  Farouq  See fewer,Members only,Theeb (2014)
