Name,STARmeter,Known for
Hiam Abbass Salma Zidane  Salma Zidane  See fewer,Top 5000,Blade Runner 2049 (2017)
Rona Lipaz-Michael Mira Navon  Mira Navon  See fewer,Members only,Dancing Arabs (2014)
Ali Suliman Ziad Daud  Ziad Daud  See fewer,Members only,The Kingdom (2007)
Doron Tavory Defense Minister Israel Navon  Defense Minister Israel Navon  See fewer,Members only,Past Life (2016)
Tarik Kopty Abu Hussam (as Tarik Copti)  Abu Hussam (as Tarik Copti)  See fewer,Members only,The Promise (2011)
Amos Lavi Commander Jacob (as Amos Lavie)  Commander Jacob (as Amos Lavie)  See fewer,Members only,Munich (2005)
Amnon Wolf Leibowitz  Leibowitz  See fewer,Members only,The Island (2007)
Liron Baranes Gilad  Gilad  See fewer,Members only,Synonyms (2019)
Smadar Jaaron Tamar Gera (as Smadar Yaaron)  Tamar Gera (as Smadar Yaaron)  See fewer,Members only,Someone to Run With (2006)
Danny Leshman Private Itamar 'Quickie'  Private Itamar 'Quickie'  See fewer,Members only,The Eight (2005)
Ayelet Robinson Shelly  Shelly  See fewer,Members only,Hakol Shafit (2015)
Amos Tamam Simon Hasson  Simon Hasson  See fewer,Members only,Downtown Precinct (2011)
Loai Nofi Nasser Zidane (as Loai Noufi)  Nasser Zidane (as Loai Noufi)  See fewer,Members only,The Other Son (2012)
Hili Yalon Sigi Navon  Sigi Navon  See fewer,Members only,The Eight (2005)
Makram Khoury Abu Kamal (as Makram J. Khoury)  Abu Kamal (as Makram J. Khoury)  See fewer,Members only,Unlocked (I) (2017)
Michael Warshaviak Braverman - the attorney  Braverman - the attorney  See fewer,Members only,Munich (2005)
Jameel Khoury Mussa - Salma's Son-in-Law (as Jamil Khoury)  Mussa - Salma's Son-in-Law (as Jamil Khoury)  See fewer,Members only,Body of Lies (2008)
Yair Lapid Himself - the TV presenter  Himself - the TV presenter  See fewer,Members only,Ha-Hofesh Ha'Acharon (1989)
Einat Saruf Herself - Singing at the party  Herself - Singing at the party  See fewer,Members only,Almost Famous (2017)
Volga Sorgu  Actor  Actor  See fewer,Members only,Gitmek: My Marlon and Brando (2008)
Lana Zreik Laila - Salma's daughter  Laila - Salma's daughter  See fewer,Members only,Sense of Need (2005)
