Name,STARmeter,Known for
Costa-Gavras Himself  Himself  See fewer,Members only,Missing (1982)
Jean-Pierre Jeunet Himself  Himself  See fewer,Members only,A Very Long Engagement (2004)
Michel Gondry Himself  Himself  See fewer,Members only,Eternal Sunshine of the Spotless Mind (2004)
Michel Hazanavicius Himself  Himself  See fewer,Members only,The Artist (I) (2011)
Nicolas Ricordel Himself  Himself  See fewer,Members only,The Extraordinary Voyage (2011)
Eric Lange Himself  Himself  See fewer,Members only,"Sydney, the Other Chaplin (2017)"
Tom Burton Himself  Himself  See fewer,Members only,Source Code (2011)
Charles Chaplin  Actor (archive footage)  Actor (archive footage)  See fewer,Top 5000,The Great Dictator (1940)
Tom Hanks Himself (archive footage)  Himself (archive footage)  See fewer,Top 500,Cast Away (2000)
Georges Méliès Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Conquest of the Pole (1912)
Serge Bromberg Himself (uncredited)  Himself (uncredited)  See fewer,Members only,Inferno (2009)
