Name,STARmeter,Known for
Francis Ng Tian Yat-Hung (as Francis Chun-Yu Ng)  Tian Yat-Hung (as Francis Chun-Yu Ng)  See fewer,Members only,Infernal Affairs II (2003)
Louis Koo Tian Lik-Hang  Tian Lik-Hang  See fewer,Members only,Protégé (2007)
Kwok-Pong Chan Frankie To (as Power Chan)  Frankie To (as Power Chan)  See fewer,Members only,Zhuang zhi xiong xin (1989)
Kuan Tai Chen Brother Tai  Brother Tai  See fewer,Members only,The Man with the Iron Fists (2012)
Rose Chan Elaine  Elaine  See fewer,Members only,The Legend Is Born: Ip Man (2010)
Jessie Li Cai Zimiao  Cai Zimiao  See fewer,Members only,Port of Call (2015)
Jacky Cai Zhu Lai-Wah  Zhu Lai-Wah  See fewer,Members only,Aberdeen (2014)
Kristal Tin Yam Sa-Sa  Yam Sa-Sa  See fewer,Members only,My Mother Is a Belly Dancer (2006)
Feynman Ng Young Lik-Hang  Young Lik-Hang  See fewer,Members only,Shed Skin Papa (2016)
Teddy Chan Director on Set  Director on Set  See fewer,Members only,Bodyguards and Assassins (2009)
Pok Fu Chow Sidekick  Sidekick  See fewer,Members only,The Medallion (2003)
Roy Szeto Producer on Set  Producer on Set  See fewer,Members only,All the Wrong Clues for the Right Solution (1981)
Shaun Tam Actor on Set (as Chun Yin Tam)  Actor on Set (as Chun Yin Tam)  See fewer,Members only,Playboy Cops (2008)
Jan Tse Hospital Nurse (as Chi Lun Tse)  Hospital Nurse (as Chi Lun Tse)  See fewer,Members only,Heartfall Arises (2016)
