Name,STARmeter,Known for
Anders Danielsen Lie Phillip  Phillip  See fewer,Members only,"Oslo, August 31st (2011)"
Espen Klouman Høiner Erik  Erik  See fewer,Members only,Must Have Been Love (2012)
Viktoria Winge Kari  Kari  See fewer,Members only,Max Manus: Man of War (2008)
Odd-Magnus Williamson Morten  Morten  See fewer,Members only,Kon-Tiki (2012)
Pål Stokka Geir  Geir  See fewer,Members only,Cold Prey III (2010)
Christian Rubeck Lars  Lars  See fewer,Members only,What Happened to Monday (2017)
Henrik Elvestad Henning / Kommune  Henning / Kommune  See fewer,Members only,Get Ready to Be Boyzvoiced (2000)
Henrik Mestad Jan Eivind  Jan Eivind  See fewer,Members only,Børning (2014)
Rebekka Karijord Johanne  Johanne  See fewer,Members only,Izzat (2005)
Sigmund Sæverud Sten Egil Dahl  Sten Egil Dahl  See fewer,Members only,Gåten Knut Hamsun (1996)
Tone Danielsen Inger  Inger  See fewer,Members only,22 July (2018)
Elisabeth Sand Hanne  Hanne  See fewer,Members only,I de beste familier (1994)
Thorbjørn Harr Mathis Wergeland  Mathis Wergeland  See fewer,Members only,Vikings (2013)
Silje Hagen Lillian  Lillian  See fewer,Members only,Marias menn (2006)
Anne Lindmo Programleder (as Anne Sandvik Lindmo)  Programleder (as Anne Sandvik Lindmo)  See fewer,Members only,Store studio (2002)
Ivar Lykke Telesalgsjef (as Ivar E. Lykke)  Telesalgsjef (as Ivar E. Lykke)  See fewer,Members only,Kill Buljo 2 (2013)
Andreas Tylden Rune / Kommune / Mondo Topless  Rune / Kommune / Mondo Topless  See fewer,Members only,Reprise (2006)
Eindride Eidsvold Fortellerstemme (voice) (as Eindride Eidsvoll)  Fortellerstemme (voice) (as Eindride Eidsvoll)  See fewer,Members only,Victoria (I) (2013)
Anders Borchgrevink Joy Division jogger  Joy Division jogger  See fewer,Members only,Hotel Cæsar (1998)
Emil Trier Sebastian  Sebastian  See fewer,Members only,The Norwegian Solution (2009)
Fredrik Borgund Sten Egil Dahl - 20 år  Sten Egil Dahl - 20 år  See fewer,Members only,Reprise (2006)
John Sigurd Kristensen Jon (as John S. Kristensen)  Jon (as John S. Kristensen)  See fewer,Members only,Fox Grønland (2001)
Kristian Warness Wraa Svein  Svein  See fewer,Members only,Reprise (2006)
Oscar Lørås Svein - 10 år  Svein - 10 år  See fewer,Members only,Reprise (2006)
Frida Aune Froland Merethe  Merethe  See fewer,Members only,Reprise (2006)
Hege Serine Golf Geirs jente på fest (as Hege Golf)  Geirs jente på fest (as Hege Golf)  See fewer,Members only,Sejer - Elskede Poona (2003)
