Name,STARmeter,Known for
Nicole Kidman Becca  Becca  See fewer,Top 500,Moulin Rouge! (2001)
Aaron Eckhart Howie  Howie  See fewer,Top 5000,The Dark Knight (2008)
Dianne Wiest Nat  Nat  See fewer,Top 5000,The Birdcage (1996)
Miles Teller Jason  Jason  See fewer,Top 5000,The Spectacular Now (2013)
Tammy Blanchard Izzy  Izzy  See fewer,Top 5000,Into the Woods (2014)
Sandra Oh Gabby  Gabby  See fewer,Top 5000,Sideways (2004)
Giancarlo Esposito Auggie  Auggie  See fewer,Top 5000,Breaking Bad (2008)
Jon Tenney Rick  Rick  See fewer,Members only,Tombstone (1993)
Stephen Mailer Kevin  Kevin  See fewer,Members only,Cry-Baby (1990)
Mike Doyle Craig  Craig  See fewer,Members only,The Invitation (I) (2015)
Roberta Wallach Rhonda  Rhonda  See fewer,Members only,The Effect of Gamma Rays on Man-in-the-Moon Marigolds (1972)
Patricia Kalember Peg  Peg  See fewer,Members only,Signs (2002)
Ali Marsh Donna  Donna  See fewer,Members only,Mr. & Mrs. Smith (2005)
Yetta Gottesman Ana  Ana  See fewer,Members only,27 Dresses (2008)
Colin Mitchell Sam  Sam  See fewer,Members only,L.A. Confidential (1997)
Deidre Goodwin Reema  Reema  See fewer,Members only,Chicago (2002)
Julie Lauren Debbie  Debbie  See fewer,Members only,The Good Wife (2009)
Rob Campbell Bob  Bob  See fewer,Members only,The Crucible (1996)
Jennifer Roszell Sotheby's Receptionist  Sotheby's Receptionist  See fewer,Members only,Law & Order (1990)
Marylouise Burke Librarian  Librarian  See fewer,Members only,I Love You Phillip Morris (2009)
Jay Wilkison Gary  Gary  See fewer,Members only,Rabbit Hole (2010)
Ben Hudson Sammy  Sammy  See fewer,Members only,Rabbit Hole (2010)
Salli Saffioti Lori  Lori  See fewer,Members only,Watchmen (2009)
Ursula Parker Lilly (as Ursula Clare Parker)  Lilly (as Ursula Clare Parker)  See fewer,Members only,Louie (2010)
Phoenix List Danny  Danny  See fewer,Members only,Vegas (2012)
Sandi Carroll Abby  Abby  See fewer,Members only,The Adjustment Bureau (2011)
Teresa Kelsey Mary  Mary  See fewer,Members only,A Guide to Recognizing Your Saints (2006)
Sara Jane Blazo Jason's Mother  Jason's Mother  See fewer,Members only,Rabbit Hole (2010)
Brady Parisella Caden  Caden  See fewer,Members only,Rabbit Hole (2010)
Derek Blakeney Security guard (uncredited)  Security guard (uncredited)  See fewer,Members only,Model Citizen
Ed Kalegi Sotheby's Buyer (uncredited)  Sotheby's Buyer (uncredited)  See fewer,Members only,Law & Order (1990)
Jake Levy Jason's Prom Buddy (uncredited)  Jason's Prom Buddy (uncredited)  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Shannon McGann Cook-out guest (uncredited)  Cook-out guest (uncredited)  See fewer,Members only,The Stepford Wives (2004)
Chris Werkmeister Arthur (uncredited)  Arthur (uncredited)  See fewer,Members only,King of Knives
Shoshanna Withers Izzy's Friend (uncredited)  Izzy's Friend (uncredited)  See fewer,Members only,Street Behavior (2012)
