Name,STARmeter,Known for
Charlotte Véry Félicie  Félicie  See fewer,Members only,Three Colors: Blue (1993)
Frédéric van den Driessche Charles  Charles  See fewer,Members only,Germinal (1993)
Michel Voletti Maxence  Maxence  See fewer,Members only,The International (I) (2009)
Hervé Furic Loïc  Loïc  See fewer,Members only,Les Misérables (1982)
Ava Loraschi Elise  Elise  See fewer,Members only,A Tale of Winter (1992)
Christiane Desbois Mother  Mother  See fewer,Members only,Le théâtre de la jeunesse (1960)
Rosette Sister  Sister  See fewer,Members only,Rosette sort le soir (1983)
Jean-Luc Revol Brother-in-Law  Brother-in-Law  See fewer,Members only,Le cri de la soie (1996)
Haydée Caillot Edwige  Edwige  See fewer,Members only,Venus en transit (1985)
Jean-Claude Biette Quentin  Quentin  See fewer,Members only,Loin de Manhattan (1982)
Marie Rivière Dora  Dora  See fewer,Members only,Summer (1986)
Claudine Paringaux Customer  Customer  See fewer,Members only,A Simple Story (1978)
Roger Dumas Léontès  Léontès  See fewer,Members only,The Count of Monte Cristo (1979)
Danièle Lebrun Paulina  Paulina  See fewer,Members only,Uranus (1990)
Diane Lepvrier Hermione  Hermione  See fewer,Members only,Straight Line (2015)
Edwige Navarro Perdita  Perdita  See fewer,Members only,Le cahier volé (1992)
François Rauscher Florizel  Florizel  See fewer,Members only,Heurts divers (1998)
Daniel Tarrare Polyxènes  Polyxènes  See fewer,Members only,"Catherine, il suffit d'un amour (1986)"
Eric Wapler Lord  Lord  See fewer,Members only,Comme t'y es belle! (2006)
Gaston Richard Lord  Lord  See fewer,Members only,On a volé Charlie Spencer! (1986)
Maria Coin Flutist  Flutist  See fewer,Members only,A Tale of Winter (1992)
