Name,STARmeter,Known for
Justin Chatwin Michael Connolly  Michael Connolly  See fewer,Top 5000,Dragonball Evolution (2009)
Peter Stormare Kurt Schlychter  Kurt Schlychter  See fewer,Top 5000,Fargo (1996)
Mark Thompson Captain Jack O'Brien  Captain Jack O'Brien  See fewer,Members only,Mother Ghost (2002)
Robin Thomas Angelo Leonetti  Angelo Leonetti  See fewer,Members only,The Contender (2000)
Yancy Butler Laura Consolo  Laura Consolo  See fewer,Members only,Kick-Ass 2 (2013)
Elizabeth Anweis Jia Connolly  Jia Connolly  See fewer,Top 5000,Batwoman (2019)
Rich Grosso Carmen Puccinaldi  Carmen Puccinaldi  See fewer,Members only,Euphoria (2019)
Dontez James David Paris  David Paris  See fewer,Members only,My Friend Dahmer (2017)
Christopher Mele Detective Brandt  Detective Brandt  See fewer,Members only,Marshall (2017)
Matt O'Shea Jimmy Marco  Jimmy Marco  See fewer,Members only,Jenny's Wedding (2015)
Allen O'Reilly Detective Steve Kitchen  Detective Steve Kitchen  See fewer,Members only,Creature Feature (2015)
AnnMarie Cipolla Passenger Holdup Officer  Passenger Holdup Officer  See fewer,Members only,Prisons for Profit (2014)
Jordan Whalen Keller Abrams  Keller Abrams  See fewer,Members only,Harry & Meghan: Becoming Royal (2019)
Melvin Bender Ray Blaine  Ray Blaine  See fewer,Members only,Detroiters (2017)
Lauren Ashley Berry Detective Harris  Detective Harris  See fewer,Members only,Chicago Justice (2017)
Edward Lee Cornett Albert  Albert  See fewer,Members only,Connected (III)
Greg Violand Kenny Cohen  Kenny Cohen  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Maryanne Nagel Concert Hall president  Concert Hall president  See fewer,Members only,Into the Storm (2014)
Amanda Lewan Sarah  Sarah  See fewer,Members only,Ovid and the Art of Love (2019)
Agnes Herrmann Lab Technician  Lab Technician  See fewer,Members only,The Road (I) (2009)
"Elara's Alfrido Klaus, Doberman  Klaus, Doberman  See fewer",Members only,The Assassin's Code (2018)
Rachel Anderson Big Lock Bartender  Big Lock Bartender  See fewer,Members only,Rebirth (II) (2020)
Joseph Bonamico Wrecking Yard Owner  Wrecking Yard Owner  See fewer,Members only,Old Fashioned (2014)
Michael Cipiti Internal Affairs Agent  Internal Affairs Agent  See fewer,Members only,Gotti (2018)
Andrew Tarr Driver hold up officer  Driver hold up officer  See fewer,Members only,Criminal Activities (2015)
Brian Bowman Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Miles Ahead (2015)
Chris Breen Store Patron (uncredited)  Store Patron (uncredited)  See fewer,Members only,Call Me (IV)
Chris Briley Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,White Boy Rick (2018)
Lawrence Clark-Bey Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Bailee Who (2016)
Suzie Coker Dignitary (uncredited)  Dignitary (uncredited)  See fewer,Members only,Mindhunter (2017)
Michael Compton Undercover Officer (uncredited)  Undercover Officer (uncredited)  See fewer,Members only,The Long Home (2019)
Rick Dremann Detective (uncredited)  Detective (uncredited)  See fewer,Members only,The Deprogrammer (2016)
Todd Emmett Scuba Diver (uncredited)  Scuba Diver (uncredited)  See fewer,Members only,Unstoppable (2010)
Richard Fike Cop (uncredited)  Cop (uncredited)  See fewer,Members only,Captain America: The Winter Soldier (2014)
Eric Frank Jogger 1 (uncredited)  Jogger 1 (uncredited)  See fewer,Members only,Monongahela (2017)
Carlos Gonzalez Policer Officer (uncredited)  Policer Officer (uncredited)  See fewer,Members only,Mindhunter (2017)
David Gragg Detective (uncredited)  Detective (uncredited)  See fewer,Members only,The Wind Is Watching (2014)
Dominique Henderson Drug buyer (uncredited)  Drug buyer (uncredited)  See fewer,Members only,Little Evil (2017)
David Jerome Undercover Cop #1 (uncredited)  Undercover Cop #1 (uncredited)  See fewer,Members only,Entangled Web (2014)
Spring JoyLynn Park Patron (uncredited)  Park Patron (uncredited)  See fewer,Members only,Abstruse (I) (2019)
Latoya Kleinhans Aquarium Clerk / Funeral Mourner (uncredited)  Aquarium Clerk / Funeral Mourner (uncredited)  See fewer,Members only,Just Another Dream
Daniel Lamont Park patron 1 (uncredited)  Park patron 1 (uncredited)  See fewer,Members only,Escape Plan: The Extractors (2019)
Laurie Mann Symphony member (uncredited)  Symphony member (uncredited)  See fewer,Members only,Jack Reacher (2012)
Kyle McCann Child in Park (uncredited)  Child in Park (uncredited)  See fewer,Members only,The Charnel House (2016)
Roger Petan Gangster Funeral Attendee (uncredited)  Gangster Funeral Attendee (uncredited)  See fewer,Members only,Under Suspicion (1994)
Leigh A. Peterson Jogger (uncredited)  Jogger (uncredited)  See fewer,Members only,Nail Biter (2018)
Franco Pinacchio Gangster Funeral Attendee / Gas Station pedestrian (uncredited)  Gangster Funeral Attendee / Gas Station pedestrian (uncredited)  See fewer,Members only,Litchfield (2019)
Jonathan Posthuma Diver (uncredited)  Diver (uncredited)  See fewer,Members only,Thy Neighbor (2018)
Mark Salas Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Dog Eat Dog (I) (2016)
Brenda Sampson Symphony Member (uncredited)  Symphony Member (uncredited)  See fewer,Members only,Cleveland Abduction (2015)
Debbie Scaletta Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Escape from Death Block 13
Eric Sharpe Funeral Mourner (uncredited)  Funeral Mourner (uncredited)  See fewer,Members only,Night of the Living Dead (1990)
Branislav R. Tatalovic Worker (uncredited)  Worker (uncredited)  See fewer,Members only,The Kingsbury Run (2018)
Abby Weissberg Girl in Aquarium Store (uncredited)  Girl in Aquarium Store (uncredited)  See fewer,Members only,Stand Alone (I) (2018)
John Ziska Bar Patron (uncredited)  Bar Patron (uncredited)  See fewer,Members only,Call Me (IV)
