Name,STARmeter,Known for
Josh Brolin George W. Bush  George W. Bush  See fewer,Top 5000,No Country for Old Men (2007)
Colin Hanks Speechwriter #1  Speechwriter #1  See fewer,Top 5000,King Kong (2005)
Toby Jones Karl Rove  Karl Rove  See fewer,Top 5000,Tinker Tailor Soldier Spy (2011)
Dennis Boutsikaris Paul Wolfowitz  Paul Wolfowitz  See fewer,Members only,Better Call Saul (2015)
Jeffrey Wright Colin Powell  Colin Powell  See fewer,Top 5000,Shaft (2000)
Thandie Newton Condoleezza Rice  Condoleezza Rice  See fewer,Top 5000,Crash (I) (2004)
Scott Glenn Donald Rumsfeld  Donald Rumsfeld  See fewer,Top 5000,The Hunt for Red October (1990)
Richard Dreyfuss Dick Cheney  Dick Cheney  See fewer,Top 5000,The Goodbye Girl (1977)
Bruce McGill George Tenet  George Tenet  See fewer,Top 5000,National Lampoon's Animal House (1978)
Wes Chatham Fraternity Enforcer  Fraternity Enforcer  See fewer,Top 5000,The Hunger Games: Mockingjay - Part 2 (2015)
Jesse Bradford Fraternity President  Fraternity President  See fewer,Top 5000,Bring It On (2000)
Sean Stone Fraternity Pledge #1  Fraternity Pledge #1  See fewer,Members only,JFK (1991)
Ben Mayer Fraternity Pledge #2  Fraternity Pledge #2  See fewer,Members only,Adventures of Bailey: A Night in Cowtown (2013)
James Cromwell George H.W. Bush  George H.W. Bush  See fewer,Top 5000,The Green Mile (1999)
Juan Gabriel Pareja Oil Worker  Oil Worker  See fewer,Members only,The Walking Dead (2010)
Shea Lewis Oil Rig Driller  Oil Rig Driller  See fewer,Members only,Life After X
Randal Reeder Oil Rig Foreman  Oil Rig Foreman  See fewer,Members only,Deadpool 2 (2018)
Marley Shelton Fran  Fran  See fewer,Top 5000,Planet Terror (2007)
Litt Martin 1971 Houston Oilman #1  1971 Houston Oilman #1  See fewer,Members only,W. (I) (2008)
James Ron Parker 1971 Houston Oilman #2  1971 Houston Oilman #2  See fewer,Members only,W. (I) (2008)
