Name,STARmeter,Known for
Claire Danes Alex Wheeler  Alex Wheeler  See fewer,Top 5000,My So-Called Life (1994)
Jim Parsons Greg Wheeler  Greg Wheeler  See fewer,Top 5000,The Big Bang Theory (2007)
Octavia Spencer Judy  Judy  See fewer,Top 5000,Hidden Figures (2016)
Priyanka Chopra Amal  Amal  See fewer,Top 5000,Baywatch (2017)
Ann Dowd Catherine  Catherine  See fewer,Top 5000,Compliance (2012)
Amy Landecker Sandra  Sandra  See fewer,Top 5000,Dan in Real Life (I) (2007)
Leo James Davis Jake Wheeler  Jake Wheeler  See fewer,Members only,Escape at Dannemora (2018)
Julia Chan Michelle  Michelle  See fewer,Members only,Saving Hope (2012)
Lee Aaron Rosen Tom Hedwall  Tom Hedwall  See fewer,Members only,Saving Private Ryan (1998)
Kelly Deadmon Cynthia Hedwall  Cynthia Hedwall  See fewer,Members only,Keeping the Faith (2000)
Olivia Bond Kimmie  Kimmie  See fewer,Members only,Piercing (2018)
Rhys Bhatia Sanjay  Sanjay  See fewer,Members only,A Kid Like Jake (2018)
Aneesh Sheth Dr. Laurel Hendricks  Dr. Laurel Hendricks  See fewer,Members only,Jessica Jones (2015)
Cindy Cheung Woman  Woman  See fewer,Members only,13 Reasons Why (2017)
Eve Lindley Waiter #1  Waiter #1  See fewer,Members only,All We Had (2016)
Aaron Serotsky Prospective Father  Prospective Father  See fewer,Members only,The Marvelous Mrs. Maisel (2017)
Heather Acs Admission Director #1  Admission Director #1  See fewer,Members only,Valencia (2013)
Melle Powers Admission Director #2  Admission Director #2  See fewer,Members only,Law & Order (1990)
Meghan Strange Admissions Director #3  Admissions Director #3  See fewer,Members only,Christine (2016)
Adam Butterfield Administrator  Administrator  See fewer,Members only,Living with Yourself (2019)
Cormac Bluestone Administrator #2  Administrator #2  See fewer,Members only,It's Always Sunny in Philadelphia (2005)
Kelly McAndrew Susan  Susan  See fewer,Members only,Appropriate Behaviour (2014)
Aasif Mandvi Darren  Darren  See fewer,Top 5000,Million Dollar Arm (2014)
Erika Robel Waitress #2  Waitress #2  See fewer,Members only,The Blacklist (2013)
Annika Boras Lynn  Lynn  See fewer,Members only,The Post (2017)
Adam Andrianopolous Sales Clerk  Sales Clerk  See fewer,Members only,Mysteries at the Museum (2010)
Ian Unterman Father  Father  See fewer,Members only,Brittany Runs a Marathon (2019)
Ty Jones Administrator Director #4  Administrator Director #4  See fewer,Members only,Power (I) (2014)
Alexandra Abrams School Kid (uncredited)  School Kid (uncredited)  See fewer,Members only,Confetti
Jayden Abrams School Kid (uncredited)  School Kid (uncredited)  See fewer,Members only,Happy! (2017)
Donovan Pierre Coleman School attendee (uncredited)  School attendee (uncredited)  See fewer,Members only,The Kindergarten Teacher (2018)
George Gerard Teacher (uncredited)  Teacher (uncredited)  See fewer,Members only,[Blank] My Life (2016)
Milanee Gordon School Child (uncredited)  School Child (uncredited)  See fewer,Members only,The Woman in the Window (2020)
Jacob Laval Trick or Treater (uncredited)  Trick or Treater (uncredited)  See fewer,Members only,Jessica Jones (2015)
Shaunette Renée Wilson Dream Mom (uncredited)  Dream Mom (uncredited)  See fewer,Members only,Black Panther (2018)
