Name,STARmeter,Known for
Igal Naor Al Rawi  Al Rawi  See fewer,Members only,The Honourable Woman (2014)
Said Faraj Seyyed Hamza  Seyyed Hamza  See fewer,Members only,The American Failure (2012)
Faycal Attougui Al Rawi Bodyguard (as Faical Attougui)  Al Rawi Bodyguard (as Faical Attougui)  See fewer,Members only,Inception (2010)
Aymen Hamdouchi Ayad Hamza  Ayad Hamza  See fewer,Members only,War Machine (2017)
Matt Damon Miller  Miller  See fewer,Top 500,Good Will Hunting (1997)
Nicoye Banks Perry  Perry  See fewer,Members only,Invincible (2006)
Jerry Della Salla Wilkins  Wilkins  See fewer,Members only,Gym Rat
Sean Huze Conway  Conway  See fewer,Members only,In the Valley of Elah (2007)
Michael J. Dwyer Met-D (as Michael Dwyer)  Met-D (as Michael Dwyer)  See fewer,Members only,Matt Damon: Ready for Action (2010)
Edouard H.R. Gluck Met-D  Met-D  See fewer,Members only,The War Photographers (2013)
Brian Siefkes Met-D  Met-D  See fewer,Members only,The Kill Hole (2012)
Adam Wendling Met-D  Met-D  See fewer,Members only,Captain Phillips (2013)
Abdul Henderson Met-D  Met-D  See fewer,Members only,Fahrenheit 9/11 (2004)
Paul Karsko Met-D  Met-D  See fewer,Members only,Green Zone (2010)
Robert Miller Met-D  Met-D  See fewer,Members only,Green Zone (2010)
Eugene Cherry Met-D  Met-D  See fewer,Members only,Green Zone (2010)
Alexander Drum Met-D  Met-D  See fewer,Members only,Green Zone (2010)
Brian VanRiper Met-D (as Brian Van Riper)  Met-D (as Brian Van Riper)  See fewer,Members only,Green Zone (2010)
Matthew Knott Met-D  Met-D  See fewer,Members only,Green Zone (2010)
Nathan Lewis Met-D  Met-D  See fewer,Members only,This is Not a War Story (2020)
John Roberson Infantry Sergeant  Infantry Sergeant  See fewer,Members only,The Bourne Ultimatum (2007)
Troy Brown Soldier at WMD Site (as James Brown)  Soldier at WMD Site (as James Brown)  See fewer,Members only,Fast & Furious (2009)
Raad Rawi Ahmed Zubaidi  Ahmed Zubaidi  See fewer,Members only,Spy (2015)
Bijan Daneshmand Zubaidi's Aide  Zubaidi's Aide  See fewer,Members only,The Night Manager (2016)
Amy Ryan Lawrie Dayne  Lawrie Dayne  See fewer,Top 5000,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Greg Kinnear Clark Poundstone  Clark Poundstone  See fewer,Top 5000,As Good as It Gets (1997)
Bryan Reents Poundstone Aide  Poundstone Aide  See fewer,Members only,The Bourne Ultimatum (2007)
Michael Judge JMOC Tech  JMOC Tech  See fewer,Members only,Green Zone (2010)
Jonah Stevenson JMOC Soldier (as Paul Jones)  JMOC Soldier (as Paul Jones)  See fewer,Members only,Mercenaries (2011)
Michael O'Neill Colonel Bethel  Colonel Bethel  See fewer,Members only,Dallas Buyers Club (2013)
Patrick St. Esprit Military Intel 2 Star  Military Intel 2 Star  See fewer,Members only,The Hunger Games: Catching Fire (2013)
Allen Vaught Colonel Jonathan Vaught  Colonel Jonathan Vaught  See fewer,Members only,The Road to Fallujah (2008)
Paul Rieckhoff Gonzales  Gonzales  See fewer,Members only,Jerabek (2007)
Brendan Gleeson Martin Brown  Martin Brown  See fewer,Top 5000,The Guard (2011)
Martin McDougall Brown's Aide  Brown's Aide  See fewer,Members only,Hyde Park on Hudson (2012)
Antoni Corone Colonel Lyons  Colonel Lyons  See fewer,Members only,We Own the Night (2007)
Timothy Ahern General at VTC  General at VTC  See fewer,Members only,Green Zone (2010)
Ben Sliney Bureaucrat at VTC  Bureaucrat at VTC  See fewer,Members only,United 93 (2006)
Whitley Bruner Senior CIA Man at VTC  Senior CIA Man at VTC  See fewer,Members only,Green Zone (2010)
Khalid Abdalla Freddy  Freddy  See fewer,Members only,The Kite Runner (2007)
Intishal Al Timimi Hawkish Iraqi  Hawkish Iraqi  See fewer,Members only,Green Zone (2010)
Driss Roukhe Tahir al-Malik  Tahir al-Malik  See fewer,Members only,Babel (I) (2006)
Muayad Ali Qasim  Qasim  See fewer,Members only,Green Zone (2010)
Jamal Selmaoui Hawkish Aide (as Jamal Selamoui)  Hawkish Aide (as Jamal Selamoui)  See fewer,Members only,Sex and the City 2 (2010)
Mohamed Kafi Iraqi Officer  Iraqi Officer  See fewer,Members only,Sex and the City 2 (2010)
Kadhum Sabur Mystery Man  Mystery Man  See fewer,Members only,Green Zone (2010)
Hillal Boubker Qasim Aide (as Boubker Hilal)  Qasim Aide (as Boubker Hilal)  See fewer,Members only,Goodbye Mothers (2007)
Soumaya Akaaboune Sanaa  Sanaa  See fewer,Members only,Playing for Keeps (2012)
Thamou El Metouani Seyyed's Housekeeper  Seyyed's Housekeeper  See fewer,Members only,Green Zone (2010)
