Name,STARmeter,Known for
Sheila Kay Adams Herself / Narrator  Herself / Narrator  See fewer,Members only,Songcatcher (2000)
Rahim AlHaj Himself  Himself  See fewer,Members only,Live from 3rd & Grand (2019)
Alphonse Ardoin Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Dedans le sud de la Louisiane (1974)
Horace Axtell Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Kenny Baker Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Dewey Balfa Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Big Easy (1986)
Mozell Benson Herself  Herself  See fewer,Members only,Extraordinary Ordinary People (2017)
Loren Bommelyn Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Laverne Brackens Herself  Herself  See fewer,Members only,Extraordinary Ordinary People (2017)
Ralph Burns Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Charles Carrillo Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Liz Carroll Herself (archive footage)  Herself (archive footage)  See fewer,Members only,
Jim 'Texas Shorty' Chancellor Himself (archive footage)  Himself (archive footage)  See fewer,Members only,To Tell the Truth (1956)
Clifton Chenier Himself (archive footage)  Himself (archive footage)  See fewer,Members only,24 (2001)
Sidiki Conde Himself  Himself  See fewer,Members only,Orisha's Journey (2014)
Sonia Domsch Herself  Herself  See fewer,Members only,Extraordinary Ordinary People (2017)
Michael Doucet Himself (archive footage)  Himself (archive footage)  See fewer,Members only,I Don't Feel at Home in This World Anymore. (2017)
Kevin Doyle Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Honeyboy Edwards Himself (archive footage) (as David Honeyboy Edwards)  Himself (archive footage) (as David Honeyboy Edwards)  See fewer,Members only,Walk Hard: The Dewey Cox Story (2007)
Canray Fontenot Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Mestre João Grande Himself  Himself  See fewer,Members only,Pastinha! Uma Vida Pela Capoeira (1998)
Ida Guillory Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Mister Rogers' Neighborhood (1968)
Bess Hawes Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Pizza Pizza Daddy-O (1967)
John Lee Hooker Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Hancock (2008)
Mary Jackson Herself  Herself  See fewer,Members only,Extraordinary Ordinary People (2017)
Nathan Jackson Himself (archive footage)  Himself (archive footage)  See fewer,Members only,
Wanda Jackson Herself  Herself  See fewer,Members only,'71 (2014)
Dolly Jacobs Herself  Herself  See fewer,Members only,All There Is - A Circus Story (2019)
Flory Jagoda Herself  Herself  See fewer,Members only,The Key from Spain (2000)
Flaco Jiménez Himself  Himself  See fewer,Members only,Y Tu Mamá También (2001)
Santiago Jiménez Himself  Himself  See fewer,Members only,American Psycho (2000)
Genoa Keawe Herself (archive footage)  Herself (archive footage)  See fewer,Members only,
Jeronimo Lozano Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Alexander Moore Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Royal Tenenbaums (2001)
Chum Ngek Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Elva Perez Narrator  Narrator  See fewer,Members only,Extraordinary Ordinary People (2017)
Konstantinos Pilarinos Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Shu-Fang Qi Herself  Herself  See fewer,Members only,Taking Tiger Mountain by Strategy (1970)
Clarissa Rizal Herself  Herself  See fewer,Members only,Extraordinary Ordinary People (2017)
Bob Ray Sanders Himself (archive footage)  Himself (archive footage)  See fewer,Members only,"Titletown, TX (2016)"
Simon Shaheen Himself  Himself  See fewer,Members only,Malcolm X (1992)
Dan Sheehy Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Irvin Trujillo Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
Mike Vlahovich Himself  Himself  See fewer,Members only,Extraordinary Ordinary People (2017)
