Name,STARmeter,Known for
Kevin O'Donnell Tom Hawkins  Tom Hawkins  See fewer,Members only,Salt (2010)
James Naughton Mike Sheehy  Mike Sheehy  See fewer,Members only,The First Wives Club (1996)
Maggie Lacey Tracy Brodeur  Tracy Brodeur  See fewer,Members only,War of the Worlds (2005)
Kelly AuCoin Sean Higgins  Sean Higgins  See fewer,Members only,Billions (2016)
Quincy Dunn-Baker Andrew Miller  Andrew Miller  See fewer,Members only,Black Mirror (2011)
James McMenamin Paul Carney  Paul Carney  See fewer,Members only,Orange Is the New Black (2013)
Michael Shulman David Richardson  David Richardson  See fewer,Members only,The Pickle (1993)
Natalia Payne Lisa Zeliski  Lisa Zeliski  See fewer,Members only,Dark Matter (2015)
Brian Sgambati Anthony Fiore  Anthony Fiore  See fewer,Members only,New Amsterdam (2018)
Daniella Van Graas Heather  Heather  See fewer,Members only,Maid in Manhattan (2002)
Chase Blackburn Rick Taylor  Rick Taylor  See fewer,Members only,NFL Monday Night Football (1970)
Phil 'Skippy' Adams Mall Thug #1  Mall Thug #1  See fewer,Members only,Trinity (I) (2016)
Sherry H. Arell Judge Francis Brennan  Judge Francis Brennan  See fewer,Members only,Elementary (2012)
Michael Boyne Public Defender  Public Defender  See fewer,Members only,The Adjustment Bureau (2011)
Guy A. Fortt Bailiff (as Guy Fortt)  Bailiff (as Guy Fortt)  See fewer,Members only,Before the Devil Knows You're Dead (2007)
Thomas Goodin Dominic Langone  Dominic Langone  See fewer,Members only,The Word (2013)
Charles Grady Alvin Turner  Alvin Turner  See fewer,Members only,Diamond Ruff (2015)
Richmond Hoxie Clive Thomas  Clive Thomas  See fewer,Members only,Boardwalk Empire (2010)
Jared Marmitt Mall shopper  Mall shopper  See fewer,Members only,Common Misconception (2013)
Bernie McInerney Priest  Priest  See fewer,Members only,Dan in Real Life (I) (2007)
Maria Mcmonigle Funeral attendee  Funeral attendee  See fewer,Members only,The Word (2013)
Greg Nutcher Officer Woods  Officer Woods  See fewer,Members only,Bridge of Spies (2015)
Vincent Pavonetti Kevin Hawkins  Kevin Hawkins  See fewer,Members only,Dart (2011)
Markley Rizzi Assistant DA  Assistant DA  See fewer,Members only,Do Unto Others (2018)
Michael Sullivan Kid at Stand  Kid at Stand  See fewer,Members only,The Word (2013)
Ted Yudain Brian Fielding  Brian Fielding  See fewer,Members only,Greatest Mysteries (2013)
