Name,STARmeter,Known for
James McAvoy Arthur (voice)  Arthur (voice)  See fewer,Top 500,Filth (I) (2013)
Hugh Laurie Steve (voice)  Steve (voice)  See fewer,Top 5000,House (2004)
Bill Nighy Grandsanta (voice)  Grandsanta (voice)  See fewer,Top 5000,Love Actually (2003)
Jim Broadbent Santa (voice)  Santa (voice)  See fewer,Top 5000,Moulin Rouge! (2001)
Imelda Staunton Mrs Santa (voice)  Mrs Santa (voice)  See fewer,Top 5000,Harry Potter and the Order of the Phoenix (2007)
Ashley Jensen Bryony (voice)  Bryony (voice)  See fewer,Top 5000,The Lobster (2015)
Marc Wootton Peter (voice)  Peter (voice)  See fewer,Members only,Frequently Asked Questions About Time Travel (2009)
Laura Linney North Pole Computer (voice)  North Pole Computer (voice)  See fewer,Top 5000,The Big C (2010)
Eva Longoria Chief De Silva (voice)  Chief De Silva (voice)  See fewer,Top 5000,Desperate Housewives (2004)
Ramona Marquez Gwen (voice)  Gwen (voice)  See fewer,Members only,The King's Speech (2010)
Michael Palin Ernie Clicker (voice)  Ernie Clicker (voice)  See fewer,Members only,Monty Python and the Holy Grail (1975)
Sanjeev Bhaskar Lead Elf (voice)  Lead Elf (voice)  See fewer,Members only,Absolutely Anything (2015)
Robbie Coltrane Lead Elf (voice)  Lead Elf (voice)  See fewer,Top 5000,Cracker (1993)
Joan Cusack Lead Elf (voice)  Lead Elf (voice)  See fewer,Top 5000,In & Out (1997)
Rhys Darby Lead Elf (voice)  Lead Elf (voice)  See fewer,Top 5000,Flight of the Conchords (2007)
Jane Horrocks Lead Elf (voice)  Lead Elf (voice)  See fewer,Members only,Little Voice (1998)
Iain McKee Lead Elf (voice)  Lead Elf (voice)  See fewer,Members only,The Queen's Corgi (2019)
Andy Serkis Lead Elf (voice)  Lead Elf (voice)  See fewer,Top 5000,War for the Planet of the Apes (2017)
Dominic West Lead Elf (voice)  Lead Elf (voice)  See fewer,Top 5000,The Wire (2002)
Peter Baynham Elf (voice)  Elf (voice)  See fewer,Members only,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
Cody Cameron Elf (voice)  Elf (voice)  See fewer,Members only,Shrek (2001)
Kevin Cecil Elf (voice)  Elf (voice)  See fewer,Members only,Veep (2012)
Kevin Eldon Elf (voice)  Elf (voice)  See fewer,Members only,Hot Fuzz (2007)
Rich Fulcher Elf (voice)  Elf (voice)  See fewer,Members only,The Mighty Boosh (2003)
Bronagh Gallagher Elf (voice)  Elf (voice)  See fewer,Members only,Pulp Fiction (1994)
Pete Jack Elf (voice)  Elf (voice)  See fewer,Members only,The Itch of the Golden Nit (2011)
Danny John-Jules Elf (voice)  Elf (voice)  See fewer,Members only,Blade II (2002)
Emma Kennedy Elf (voice)  Elf (voice)  See fewer,Members only,Notes on a Scandal (2006)
Stewart Lee Elf (voice)  Elf (voice)  See fewer,Members only,Stewart Lee's Comedy Vehicle (2009)
Seamus Malone Elf (voice)  Elf (voice)  See fewer,Members only,Wallace & Gromit: The Curse of the Were-Rabbit (2005)
Kris Pearn Elf (voice)  Elf (voice)  See fewer,Members only,Cloudy with a Chance of Meatballs 2 (2013)
Alan Short Elf (voice)  Elf (voice)  See fewer,Members only,Fly (2010)
Sarah Smith Elf (voice)  Elf (voice)  See fewer,Members only,The Armando Iannucci Shows (2001)
Adam Tandy Elf (voice)  Elf (voice)  See fewer,Members only,Inside No. 9 (2014)
Ryan Patrick Donahoe Pedro (voice) (as Miggie Donahoe)  Pedro (voice) (as Miggie Donahoe)  See fewer,Members only,Guild Wars 2 (2012)
Finlay Duff French Boy (voice)  French Boy (voice)  See fewer,Members only,Grand Theft Auto: San Andreas (2004)
Rich Hall Idaho Man (voice)  Idaho Man (voice)  See fewer,Members only,Not Necessarily the News (1982)
Clint Dyer Reporter (voice)  Reporter (voice)  See fewer,Members only,Sus (I) (2010)
Donnie Long Reporter (voice)  Reporter (voice)  See fewer,Members only,Hercules (1997)
Jerry Lambert N.O.R.A.D. (voice)  N.O.R.A.D. (voice)  See fewer,Members only,American Housewife (2016)
Deborah Findlay General (voice)  General (voice)  See fewer,Members only,Vanity Fair (2004)
David Schneider General (voice)  General (voice)  See fewer,Members only,The Death of Stalin (2017)
Ian Ashpitel UNFITA OPS (voice)  UNFITA OPS (voice)  See fewer,Members only,Family Affairs (1997)
Julia Davis UNFITA OPS (voice)  UNFITA OPS (voice)  See fewer,Members only,Nighty Night (2004)
Kerry Shale UNFITA OPS (voice)  UNFITA OPS (voice)  See fewer,Members only,The Trip to Spain (2017)
Tamsin Greig Additional Voices (voice)  Additional Voices (voice)  See fewer,Top 5000,Green Wing (2004)
Alistair McGowan Additional Voices (voice)  Additional Voices (voice)  See fewer,Members only,The Big Impression (1999)
Brian Cummings  Actor (voice) (uncredited)  Actor (voice) (uncredited)  See fewer,Members only,G.I. Joe (1985)
Seeta Indrani Indian Elf (voice) (uncredited)  Indian Elf (voice) (uncredited)  See fewer,Members only,Transformers: The Last Knight (2017)
Naomi McDonald Elf (voice) (uncredited)  Elf (voice) (uncredited)  See fewer,Members only,Angelina Ballerina: Dance Around the World (2013)
David Menkin Elf (voice) (uncredited)  Elf (voice) (uncredited)  See fewer,Members only,Florence Foster Jenkins (2016)
Ryan Zamo Promotion Elf (voice) (uncredited)  Promotion Elf (voice) (uncredited)  See fewer,Members only,Back Stabber (2016)
