Name,STARmeter,Known for
Bill Murray Chief Cliff Robertson  Chief Cliff Robertson  See fewer,Top 500,Lost in Translation (2003)
Adam Driver Officer Ronnie Peterson  Officer Ronnie Peterson  See fewer,Top 500,Star Wars: Episode VII - The Force Awakens (2015)
Tom Waits Hermit Bob  Hermit Bob  See fewer,Top 5000,Seven Psychopaths (2012)
Chloë Sevigny Officer Mindy Morrison  Officer Mindy Morrison  See fewer,Top 5000,Boys Don't Cry (1999)
Steve Buscemi Farmer Frank Miller  Farmer Frank Miller  See fewer,Top 5000,Fargo (1996)
Eszter Balint Fern  Fern  See fewer,Members only,Stranger Than Paradise (1984)
Danny Glover Hank Thompson  Hank Thompson  See fewer,Top 5000,Lethal Weapon (1987)
Maya Delmont Stella  Stella  See fewer,Members only,Kiko (I) (2018)
Taliyah Whitaker Olivia  Olivia  See fewer,Members only,See You Yesterday (2019)
Jahi Di'Allo Winston Geronimo (as Jahi Winston)  Geronimo (as Jahi Winston)  See fewer,Members only,The Upside (2017)
Kevin McCormick Guard One  Guard One  See fewer,Members only,Gotham (2014)
Sid O'Connell Guard Two  Guard Two  See fewer,Members only,Gotham (2014)
Caleb Landry Jones Bobby Wiggins  Bobby Wiggins  See fewer,Top 5000,"Three Billboards Outside Ebbing, Missouri (2017)"
RZA Dean  Dean  See fewer,Members only,The Man with the Iron Fists (2012)
Larry Fessenden Danny Perkins  Danny Perkins  See fewer,Members only,Habit (1995)
Rosie Perez Posie Juarez  Posie Juarez  See fewer,Top 5000,White Men Can't Jump (1992)
Jodie Markell Woman on TV  Woman on TV  See fewer,Members only,The Loss of a Teardrop Diamond (2008)
Carol Kane Mallory O'Brien  Mallory O'Brien  See fewer,Top 5000,The Princess Bride (1987)
Rosal Colon Lily  Lily  See fewer,Members only,Orange Is the New Black (2013)
Tilda Swinton Zelda Winston  Zelda Winston  See fewer,Top 5000,We Need to Talk About Kevin (2011)
Sara Driver Female Coffee Zombie  Female Coffee Zombie  See fewer,Members only,Broken Flowers (2005)
Iggy Pop Male Coffee Zombie  Male Coffee Zombie  See fewer,Members only,Coffee and Cigarettes (2003)
Selena Gomez Zoe  Zoe  See fewer,Top 5000,Monte Carlo (2011)
Austin Butler Jack  Jack  See fewer,Top 5000,Untitled Elvis Presley Project (2021)
Luka Sabbat Zack  Zack  See fewer,Members only,Grown-ish (2018)
Sturgill Simpson Guitar Zombie  Guitar Zombie  See fewer,Members only,Sound & Fury (2019)
Charlotte Kemp Muhl Fashion Zombie  Fashion Zombie  See fewer,Members only,Untitled Kansas Bowling Film
