Name,STARmeter,Known for
John Aaron (Himself)  (Himself)  See fewer,Members only,Failure Is Not an Option (2003)
Stephen Bales (Himself) (as Steve Bales)  (Himself) (as Steve Bales)  See fewer,Members only,Modern Marvels (1993)
Jerry Bostick (Himself)  (Himself)  See fewer,Members only,Armageddon (1998)
James Burke Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Trigger Effect (1996)
Bob Carlton (Himself)  (Himself)  See fewer,Members only,Go For Landing (2019)
Eugene Cernan (Himself) (as Gene Cernan)  (Himself) (as Gene Cernan)  See fewer,Members only,The Last Man on the Moon (2014)
Charles Duke (Himself) (as Charlie Duke)  (Himself) (as Charlie Duke)  See fewer,Members only,Space Warriors (2013)
Ed Fendell (Himself)  (Himself)  See fewer,Members only,Apollo: Back to the Moon (2019)
Gerry Griffin Himself  Himself  See fewer,Members only,Contact (1997)
Christopher Kraft Himself (as Chris Kraft)  Himself (as Chris Kraft)  See fewer,Members only,The Last Man on the Moon (2014)
Gene Kranz Himself  Himself  See fewer,Members only,Failure Is Not an Option (2003)
Sy Liebergot (Himself)  (Himself)  See fewer,Members only,Modern Marvels (1993)
Jim Lovell (Himself)  (Himself)  See fewer,Members only,Apollo 13 (I) (1995)
Glynn Lunney Himself  Himself  See fewer,Members only,Space Voyages (2013)
