Name,STARmeter,Known for
Min-sik Choi Yim Tae-san  Yim Tae-san  See fewer,Members only,Oldboy (2003)
Shin-Hye Park Choi Hee-jeong  Choi Hee-jeong  See fewer,Members only,Miracle in Cell No. 7 (2013)
Jun-yeol Ryu Kim Dong-myeong  Kim Dong-myeong  See fewer,Members only,A Taxi Driver (2017)
Lee Hanee Yuna (as Ha-nee Lee)  Yuna (as Ha-nee Lee)  See fewer,Members only,The Rebel (2017)
Soo-kyung Lee Mira  Mira  See fewer,Members only,Let's Eat (2013)
Seong-Bong Ahn Court security guard (as Sung-Bong An)  Court security guard (as Sung-Bong An)  See fewer,Members only,Okja (2017)
Sa-Myung Han Delivery man  Delivery man  See fewer,Members only,The Man from Nowhere (2010)
Won-Hyung Jang Investigator  Investigator  See fewer,Members only,Burning (2018)
Sin-cheol Kang Youngest prosecutor (as Shin-chul Kang)  Youngest prosecutor (as Shin-chul Kang)  See fewer,Members only,War of the Arrows (2011)
Ian Kim Im Tae-San's entourage  Im Tae-San's entourage  See fewer,Members only,Sweden Laundry (2015)
Soo-jin Kim Judge  Judge  See fewer,Members only,Misty (2018)
Minwoong Lee Accident researcher  Accident researcher  See fewer,Members only,A Werewolf Boy (2012)
Moon-cheol Nam Director  Director  See fewer,Members only,The Age of Shadows (2016)
Hyoungsoo Park Taxi driver  Taxi driver  See fewer,Members only,Arthdal Chronicles (2019)
Hyun-woo Seo Thailand branch manager  Thailand branch manager  See fewer,Members only,Tunnel (2016)
Do-Hyun Sung Officer at CCTV store  Officer at CCTV store  See fewer,Members only,Musudan (2016)
Dae-Yul Yoon Cafe owner  Cafe owner  See fewer,Members only,A Melody to Remember (2016)
Kim Young-Jae Black suit  Black suit  See fewer,Members only,A Melody to Remember (2016)
