Name,STARmeter,Known for
Patrick Dewaere Franck Poupart  Franck Poupart  See fewer,Members only,A Bad Son (1980)
Myriam Boyer Jeanne  Jeanne  See fewer,Members only,Mesrine Part 1: Killer Instinct (2008)
Marie Trintignant Mona  Mona  See fewer,Members only,"Colette, une femme libre (2004)"
Bernard Blier Staplin  Staplin  See fewer,Members only,L'école buissonnière (1949)
Jeanne Herviale La tante  La tante  See fewer,Members only,Deadly Circuit (1983)
Andreas Katsulas Andreas Tikides  Andreas Tikides  See fewer,Members only,Babylon 5 (1994)
Charlie Farnel Marcel l'inspecteur  Marcel l'inspecteur  See fewer,Members only,Série noire (1979)
Samuel Mek Le boxeur  Le boxeur  See fewer,Members only,Série noire (1979)
Jack Jourdain L'entraineur (as Jack Jourdan)  L'entraineur (as Jack Jourdan)  See fewer,Members only,Hunter Will Get You (1976)
Fernand Coquet Le Hell's Angel  Le Hell's Angel  See fewer,Members only,Vivre Sa Vie (1962)
