Name,STARmeter,Known for
Rutger Hauer Hobo  Hobo  See fewer,Top 5000,Blade Runner (1982)
Pasha Ebrahimi Bumfight Filmmaker  Bumfight Filmmaker  See fewer,Members only,Sex & Violence (2013)
Robb Wells Logan (as Rob Wells)  Logan (as Rob Wells)  See fewer,Members only,Trailer Park Boys (2001)
Brian Downey Drake  Drake  See fewer,Members only,Lexx: The Dark Zone Stories (1996)
Gregory Smith Slick  Slick  See fewer,Top 5000,Everwood (2002)
Nick Bateman Ivan / Rip  Ivan / Rip  See fewer,Members only,The Matchmaker's Playbook (2018)
Drew O'Hara Otis  Otis  See fewer,Members only,Frienemies (2013)
Molly Dunsworth Abby  Abby  See fewer,Members only,Ingrid and the Black Hole (2016)
Jeremy Akerman Chief of Police  Chief of Police  See fewer,Members only,Forgive Me (2013)
Andre Haines Large Man  Large Man  See fewer,Members only,Lexx: The Dark Zone Stories (1996)
Agnes M. Laan Prostitute (as Agnes Laan)  Prostitute (as Agnes Laan)  See fewer,Members only,Gravity and Grace (2012)
Duane Patterson Pimp  Pimp  See fewer,Members only,Jackhammer (2013)
Brian Jamieson Santa  Santa  See fewer,Members only,Copperhead (2013)
Tim Dunn Store Clerk  Store Clerk  See fewer,Members only,Haven (2010)
Glen Matthews Gang Leader  Gang Leader  See fewer,Members only,Room Service (III) (2012)
Zach Tovey Gang Member #2 (as Zack Tovey)  Gang Member #2 (as Zack Tovey)  See fewer,Members only,The Teeth Beneath (2005)
Alexander Rosborough Gang Member #3 (as Zander Rosborough)  Gang Member #3 (as Zander Rosborough)  See fewer,Members only,Outlander (2008)
George Stroumboulopoulos TV Host  TV Host  See fewer,Members only,The Hour (2004)
Mark A. Owen Coke Lord (as Mark Owen)  Coke Lord (as Mark Owen)  See fewer,Members only,Canada Russia '72 (2006)
David Brunt Dirty Cop  Dirty Cop  See fewer,Members only,Hobo with a Shotgun (2007)
Scott Vrooman Rookie Cop  Rookie Cop  See fewer,Members only,Patriot Act with Hasan Minhaj (2018)
Juanita Peters Doctor #1  Doctor #1  See fewer,Members only,Haven (2010)
Peter Simas Grinder  Grinder  See fewer,Members only,Outlander (2008)
John Awoods Doctor with Gun  Doctor with Gun  See fewer,Members only,Outlander (2008)
Scott Owen Civilian  Civilian  See fewer,Members only,Outlander (2008)
Rhys Bevan-John Thug #1 (uncredited)  Thug #1 (uncredited)  See fewer,Members only,Roaming (2013)
Maddi Clarke Mob member 2 (uncredited)  Mob member 2 (uncredited)  See fewer,Members only,Bad Vegan and the Teleportation Machine (2016)
Rob Cotterill  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Grindhouse (2007)
Samantha Czosnek Baseball Bat Girl (uncredited)  Baseball Bat Girl (uncredited)  See fewer,Members only,The Stand (1994)
Jason Eisener Victim (uncredited)  Victim (uncredited)  See fewer,Members only,V/H/S/2 (2013)
Michael Ray Fox Doctor (uncredited)  Doctor (uncredited)  See fewer,Members only,Katrina's New Beau (2011)
Shayna Fried  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Suspicion (2010)
Larry Goldstein Mob Member (uncredited)  Mob Member (uncredited)  See fewer,Members only,Goyband (2008)
Colin David MacDonald Mob member (uncredited)  Mob member (uncredited)  See fewer,Members only,Presents (2019)
Eliese MacKinnon Arcade Punk (uncredited)  Arcade Punk (uncredited)  See fewer,Members only,Kink (2001)
Cadence MacMichael Drake's Prostitute (uncredited)  Drake's Prostitute (uncredited)  See fewer,Members only,Trailer Park Boys: The Movie (2006)
Lauren Messervey Dancing Prostitute (uncredited)  Dancing Prostitute (uncredited)  See fewer,Members only,Haven (2010)
Shawn Meunier Additional Voices (uncredited)  Additional Voices (uncredited)  See fewer,Members only,Bakugan Battle Brawlers (2007)
Keith Daniel Morrison Bum Fighter (uncredited)  Bum Fighter (uncredited)  See fewer,Members only,Wendy and Wanda (2013)
Gregory Richardson Angry Citizen (uncredited)  Angry Citizen (uncredited)  See fewer,Members only,Haven (2010)
Sam Tarasco  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Trailer Park Boys (2001)
Carolyn Thomas Western Pigtailed Sharpshooter (uncredited)  Western Pigtailed Sharpshooter (uncredited)  See fewer,Members only,Hatchet (2012)
