Name,STARmeter,Known for
Nick Stahl Jinx  Jinx  See fewer,Top 5000,Terminator 3: Rise of the Machines (2003)
Erika Christensen Jessica  Jessica  See fewer,Top 5000,Traffic (2000)
Gavin Rossdale Simon  Simon  See fewer,Members only,Constantine (2005)
Terry Crews Officer DeGepse  Officer DeGepse  See fewer,Top 5000,Idiocracy (2006)
David Carradine Nick  Nick  See fewer,Top 5000,Kill Bill: Vol. 2 (2004)
Leo Fitzpatrick Gunman  Gunman  See fewer,Members only,Kids (1995)
Adriano Aragon Fellow Officer  Fellow Officer  See fewer,Members only,Madagascar 3: Europe's Most Wanted (2012)
Britt Delano Key Witness  Key Witness  See fewer,Members only,Unknown (2006)
Chris Lerude SWAT Sniper #1 (credit only)  SWAT Sniper #1 (credit only)  See fewer,Members only,Katie Fforde: Wie Feuer und Wasser (2014)
Renee Cohen Hostage (uncredited)  Hostage (uncredited)  See fewer,Members only,The Nanny (1993)
Nicolo Dorian Gunman (uncredited)  Gunman (uncredited)  See fewer,Members only,Herstory
Silke Fernald Hostage (uncredited)  Hostage (uncredited)  See fewer,Members only,Red Velvet (2008)
Sabrina Machado Hostage (uncredited)  Hostage (uncredited)  See fewer,Members only,The Journeys (2010)
Kristin Wallace Jessica (uncredited)  Jessica (uncredited)  See fewer,Members only,Moments of Clarity (2016)
