Name,STARmeter,Known for
Melissa McCarthy Kathy Brennan  Kathy Brennan  See fewer,Top 500,The Heat (I) (2013)
Tiffany Haddish Ruby O'Carroll  Ruby O'Carroll  See fewer,Top 5000,Girls Trip (2017)
Elisabeth Moss Claire Walsh  Claire Walsh  See fewer,Top 500,The One I Love (2014)
Domhnall Gleeson Gabriel O'Malley  Gabriel O'Malley  See fewer,Top 5000,Ex Machina (2014)
James Badge Dale Kevin O'Carroll  Kevin O'Carroll  See fewer,Top 5000,The Departed (2006)
Brian d'Arcy James Jimmy Brennan  Jimmy Brennan  See fewer,Members only,Spotlight (I) (2015)
Jeremy Bobb Rob Walsh  Rob Walsh  See fewer,Members only,Russian Doll (2019)
Margo Martindale Helen O'Carroll  Helen O'Carroll  See fewer,Top 5000,August: Osage County (2013)
Bill Camp Alfonso Coretti  Alfonso Coretti  See fewer,Top 5000,12 Years a Slave (2013)
Common Gary Silvers  Gary Silvers  See fewer,Top 5000,Wanted (2008)
E.J. Bonilla Gonzalo Martinez  Gonzalo Martinez  See fewer,Members only,Four (I) (2012)
Myk Watford Little Jackie Quinn  Little Jackie Quinn  See fewer,Members only,No Country for Old Men (2007)
Wayne Duvall Larry - Kathy's Father  Larry - Kathy's Father  See fewer,Members only,"O Brother, Where Art Thou? (2000)"
Pamela Dunlap Mary - Kathy's Mother  Mary - Kathy's Mother  See fewer,Members only,Mad Men (2007)
John Sharian Duffy  Duffy  See fewer,Members only,The Machinist (2004)
Brian Tarantina Burns  Burns  See fewer,Members only,Summer of Sam (1999)
Will Swenson Michael Mariano  Michael Mariano  See fewer,Members only,Sons of Provo (2004)
Annabella Sciorra Maria Coretti  Maria Coretti  See fewer,Top 5000,The Hand That Rocks the Cradle (1992)
Bernie McInerney Paul Hogan  Paul Hogan  See fewer,Members only,Dan in Real Life (I) (2007)
Sharon Washington Estelle  Estelle  See fewer,Members only,Joker (I) (2019)
Matt Helm Colin  Colin  See fewer,Members only,Greyhound (2020)
Angus O'Brien Mark Williams  Mark Williams  See fewer,Members only,Foxhole (2020)
Ciaran O'Reilly Owen Gibson  Owen Gibson  See fewer,Members only,Bored to Death (2009)
Nicholas Zoto Peter Brennan  Peter Brennan  See fewer,Members only,Mat Rats
Maren Heary Jennifer Brennan  Jennifer Brennan  See fewer,Members only,Gypsy (2017)
Stephen Singer Herb Kanfer  Herb Kanfer  See fewer,Members only,Don Juan DeMarco (1994)
Tatienne Hendricks-Tellefsen Rachel Kanfer  Rachel Kanfer  See fewer,Members only,Adult (2018)
Jordan Gelber Chaim  Chaim  See fewer,Members only,The Taking of Pelham 123 (2009)
Brandon Uranowitz Shmuli Chudakoff  Shmuli Chudakoff  See fewer,Members only,Live From Lincoln Center (1976)
Bernie Rachelle Fyvush Weiner (as Bernard Rachelle)  Fyvush Weiner (as Bernard Rachelle)  See fewer,Members only,Inside Man (2006)
Tina Benko Donna - Nail Salon Owner  Donna - Nail Salon Owner  See fewer,Members only,The Avengers (2012)
Susan Blommaert Mrs. Sullivan  Mrs. Sullivan  See fewer,Top 5000,Pet Sematary (1989)
George Riddle Mr. Sullivan  Mr. Sullivan  See fewer,Members only,The Innkeepers (2011)
Tom Patrick Stephens Father Monaghan  Father Monaghan  See fewer,Members only,The Following (2013)
Ann McDonough Church Nun  Church Nun  See fewer,Members only,The Mothman Prophecies (2002)
Joseph Russo Greek Tony  Greek Tony  See fewer,Members only,Jersey Boys (2014)
Louis Vanaria Enzo - Goon #1  Enzo - Goon #1  See fewer,Members only,Fighting (2009)
James Ciccone Joe - Goon #2  Joe - Goon #2  See fewer,Members only,The Deuce (2017)
Aaron Berg Sal - Goon #3  Sal - Goon #3  See fewer,Members only,Detroit Rock City (1999)
Jonathan Eddy Duran Raul the Pimp  Raul the Pimp  See fewer,Members only,The Stuff (2018)
Lenny Venito Officer Ritchie MacLeod  Officer Ritchie MacLeod  See fewer,Members only,How Do You Know (2010)
Kevin Nagle Officer Lancer  Officer Lancer  See fewer,Members only,FBI (2018)
Shaun O'Hagan Officer Berlinski  Officer Berlinski  See fewer,Members only,Black Swan (2010)
Marquise Vilson Court Officer  Court Officer  See fewer,Members only,Ben Is Back (2018)
Daniel O'Shea Union Head  Union Head  See fewer,Members only,Hamburger Hill (1987)
Adam Mucci Union Construction Worker  Union Construction Worker  See fewer,Members only,Men in Black 3 (2012)
Jamie Jackson Union Construction Worker  Union Construction Worker  See fewer,Members only,The Blacklist (2013)
Brendan Burke Union Hall Bartender  Union Hall Bartender  See fewer,Members only,Happy! (2017)
Dan Daily Union Member Scotty  Union Member Scotty  See fewer,Members only,Daylight (1996)
Rob Yang Jeffrey Kahn  Jeffrey Kahn  See fewer,Top 5000,Succession (2018)
Matthew Boston FBI Boss  FBI Boss  See fewer,Members only,The Alien Encounters (1979)
Lynn Spencer Galaxy Diner Waitress  Galaxy Diner Waitress  See fewer,Members only,Again (III)
Linda Marie Larson Mrs. Morris  Mrs. Morris  See fewer,Members only,A Most Violent Year (2014)
Gabriel Rush Claire's Landlord's Kid  Claire's Landlord's Kid  See fewer,Members only,Scary Stories to Tell in the Dark (2019)
Adina Verson Prostitute  Prostitute  See fewer,Members only,The Strain (2014)
Ashley Perez Flanagan Prostitute  Prostitute  See fewer,Members only,Sizemic (2017)
Manny Ureña Gross Guy Stranger  Gross Guy Stranger  See fewer,Members only,See You Yesterday (2019)
Ethan Dubin Loser Guy on 42nd Street  Loser Guy on 42nd Street  See fewer,Members only,The Ballad of Buster Scruggs (2018)
Ava Eisenson Screaming Woman  Screaming Woman  See fewer,Members only,Dietland (2018)
Brian Charles Johnson Giovani - The Butcher  Giovani - The Butcher  See fewer,Members only,The Wolf of Wall Street (2013)
Jack Lynch Scrawny Kid  Scrawny Kid  See fewer,Members only,The Kitchen (2019)
Vaughn Lynch Scrawny Kid  Scrawny Kid  See fewer,Members only,The Kitchen (2019)
Tommy Buck Clothing Store Owner  Clothing Store Owner  See fewer,Members only,The Morning Show (I) (2019)
Loic Mabanza Dancing Hunk  Dancing Hunk  See fewer,Members only,Ombre Ma Fi
Alexis Roberts Dancer  Dancer  See fewer,Members only,Z: The Beginning of Everything (2015)
Shernita Anderson Dancer  Dancer  See fewer,Members only,The Get Down (2016)
Lily Davis Dancer  Dancer  See fewer,Members only,Broken Promise (2012)
Joaquim de Santana Dancer  Dancer  See fewer,Members only,Aviva (2019)
Christine Sienicki Dancer  Dancer  See fewer,Members only,Fosse/Verdon (2019)
Jonathan Royse Windham Dancer  Dancer  See fewer,Members only,Vesper (I) (2010)
Borris Anthony York Dancer  Dancer  See fewer,Members only,The Kitchen (2019)
Marla Phelan Dancer  Dancer  See fewer,Members only,Flow (II) (2010)
Kellie Drobnick Dancer  Dancer  See fewer,Members only,West Side Story (2020)
Sabrina Imamura Dancer  Dancer  See fewer,Members only,The Kitchen (2019)
Deva Huggins Dancer  Dancer  See fewer,Members only,The Other Two (2019)
Brandon Rubendall Dancer  Dancer  See fewer,Members only,The Big Gay Musical (2009)
Keith Kuhl Dancer  Dancer  See fewer,Members only,The Producers (2005)
Robert Arensen Teamster (uncredited)  Teamster (uncredited)  See fewer,Members only,Death in America (2017)
Marc Alan Austen Rabbi (uncredited)  Rabbi (uncredited)  See fewer,Members only,The Rebound (2009)
Dj Nino Carta Job Applicant (uncredited)  Job Applicant (uncredited)  See fewer,Members only,American Gangster (2007)
John Cashin Union Muscle (uncredited)  Union Muscle (uncredited)  See fewer,Members only,Gotham (2014)
Gino Domenico NYPD Inspector (uncredited)  NYPD Inspector (uncredited)  See fewer,Members only,Zombie Strippers! (2008)
Elli Rabbi Elli (uncredited)  Rabbi Elli (uncredited)  See fewer,Members only,The Taking of Pelham 123 (2009)
Chuck English Officer Shanker (uncredited)  Officer Shanker (uncredited)  See fewer,Members only,Last Pickup (2015)
Abigail Friend Student (uncredited)  Student (uncredited)  See fewer,Members only,Apples for Bullies (2017)
Ryan Funigiello Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Once Upon a Time in Staten Island (2019)
Robert John Gallagher Union Muscle (uncredited)  Union Muscle (uncredited)  See fewer,Members only,The Dark Knight Rises (2012)
Steve Garfanti Businessman (uncredited)  Businessman (uncredited)  See fewer,Members only,Greatest Mysteries (2013)
Darryl Reuben Hall Businessman (uncredited)  Businessman (uncredited)  See fewer,Members only,Live From Lincoln Center (1976)
Mason Henry Boy (uncredited)  Boy (uncredited)  See fewer,Members only,Joseph Smith: American Prophet (2017)
Katie Kocik Mom Staring at Kathy (uncredited)  Mom Staring at Kathy (uncredited)  See fewer,Members only,Bull (2016)
Ronnie Magri Porn Shop Owner (uncredited)  Porn Shop Owner (uncredited)  See fewer,Members only,Bel Canto (I) (2018)
Doris McCarthy Grandmother at School (uncredited)  Grandmother at School (uncredited)  See fewer,Members only,The Intern (I) (2015)
Robert Neary Bruce (uncredited)  Bruce (uncredited)  See fewer,Members only,Independence Day: Resurgence (2016)
Lenny Nelson Teamster (uncredited)  Teamster (uncredited)  See fewer,Members only,The Irishman (2019)
Eli Perdew Disco Waitstaff (uncredited)  Disco Waitstaff (uncredited)  See fewer,Members only,Supernova (2014)
Shade Rupe Irish Gangster (uncredited)  Irish Gangster (uncredited)  See fewer,Members only,Play Dead (II) (2012)
Joseph Gerard Sabatino Italian Bay Ridge pedestrian (uncredited)  Italian Bay Ridge pedestrian (uncredited)  See fewer,Members only,The Irishman (2019)
David Sheridan Irish Union Worker (uncredited)  Irish Union Worker (uncredited)  See fewer,Members only,Creed II (2018)
Frank Stabile Disco Club Patron (uncredited)  Disco Club Patron (uncredited)  See fewer,Members only,The Last Vampyre on Earth (2013)
Jonathan Tierney FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,The Irishman (2019)
