Name,STARmeter,Known for
Paul Giamatti Dennis  Dennis  See fewer,Top 5000,Sideways (2004)
Paul Rudd Rene  Rene  See fewer,7,Ant-Man (2015)
Sally Hawkins Olga  Olga  See fewer,Top 5000,The Shape of Water (2017)
Amy Landecker Therese  Therese  See fewer,Top 5000,Dan in Real Life (I) (2007)
Tatyana Richaud Michi  Michi  See fewer,Members only,Backpackdraft (2019)
Adam Phillips Antoine  Antoine  See fewer,Members only,All Is Bright (2013)
"Michael Drayer Bobby, who comes to buy a tree  Bobby, who comes to buy a tree  See fewer",Members only,Louie (2010)
Colman Domingo Nzomo  Nzomo  See fewer,Members only,Lincoln (2012)
"Halley Feiffer Claire, from last year  Claire, from last year  See fewer",Members only,The Squid and the Whale (2005)
Nikki M. James Betsy  Betsy  See fewer,Members only,BrainDead (2016)
Gordon Joseph Weiss Blind Guy  Blind Guy  See fewer,Members only,Private Parts (1997)
Curtiss Cook Kevin (as Curtiss L'Cook)  Kevin (as Curtiss L'Cook)  See fewer,Members only,Shutter Island (2010)
Darren Goldstein Border Guard  Border Guard  See fewer,Members only,The Affair (2014)
Rob Munk Friendly Vermonteer  Friendly Vermonteer  See fewer,Members only,Gigantic (2008)
Peter Hermann Monsieur Tremblay  Monsieur Tremblay  See fewer,Top 5000,United 93 (2006)
Morgan Spector Vladimir  Vladimir  See fewer,Members only,Homeland (2011)
Marcia Haufrecht Bartender #1  Bartender #1  See fewer,Members only,Win Win (2011)
Janet Sarno Bartender #2  Bartender #2  See fewer,Members only,To Dust (2018)
Colleen Werthmann Cop 1  Cop 1  See fewer,Members only,Salt (2010)
Robert Keiley Cop 2  Cop 2  See fewer,Members only,Deliver Us from Evil (I) (2014)
Desmin Borges Diner Owner  Diner Owner  See fewer,Top 5000,Living with Yourself (2019)
Joseph Eric Berthiaume Friend 1  Friend 1  See fewer,Members only,All Is Bright (2013)
Joseph Cross Friend 2  Friend 2  See fewer,Members only,All Is Bright (2013)
Samuel Mercedes Kid 1  Kid 1  See fewer,Members only,A Walk Among the Tombstones (2014)
Gracie Lopez Kid Who Takes a Tree (as Graciela Lopez)  Kid Who Takes a Tree (as Graciela Lopez)  See fewer,Members only,All Is Bright (2013)
"Emory Cohen Lou, who comes to buy a tree  Lou, who comes to buy a tree  See fewer",Top 5000,Brooklyn (2015)
