Name,STARmeter,Known for
Kristen Bell Anna (voice)  Anna (voice)  See fewer,Top 500,Veronica Mars (2004)
Idina Menzel Elsa (voice)  Elsa (voice)  See fewer,Top 5000,Rent (2005)
Jonathan Groff Kristoff (voice)  Kristoff (voice)  See fewer,Top 500,Mindhunter (2017)
Josh Gad Olaf (voice)  Olaf (voice)  See fewer,Top 5000,Pixels (2015)
Santino Fontana Hans (voice)  Hans (voice)  See fewer,Top 5000,Crazy Ex-Girlfriend (2015)
Alan Tudyk Duke (voice)  Duke (voice)  See fewer,Top 5000,Rogue One: A Star Wars Story (2016)
Ciarán Hinds Pabbie / Grandpa (voice)  Pabbie / Grandpa (voice)  See fewer,Top 5000,The Woman in Black (2012)
Chris Williams Oaken (voice)  Oaken (voice)  See fewer,Members only,Big Hero 6 (2014)
Stephen J. Anderson Kai (voice)  Kai (voice)  See fewer,Members only,Meet the Robinsons (2007)
Maia Wilson Bulda (voice)  Bulda (voice)  See fewer,Members only,Top Five (2014)
Edie McClurg Gerda (voice)  Gerda (voice)  See fewer,Members only,Ferris Bueller's Day Off (1986)
Robert Pine Bishop (voice)  Bishop (voice)  See fewer,Members only,Jobs (2013)
Maurice LaMarche King (voice)  King (voice)  See fewer,Members only,Futurama (1999)
Livvy Stubenrauch Young Anna (voice)  Young Anna (voice)  See fewer,Members only,Rogue Warrior: Robot Fighter (2017)
Eva Bella Young Elsa (voice)  Young Elsa (voice)  See fewer,Members only,Shimmer and Shine (2015)
Spencer Lacey Ganus Teen Elsa (voice) (as Spencer Ganus)  Teen Elsa (voice) (as Spencer Ganus)  See fewer,Members only,Spider-Man 3 (2007)
Jesse Corti Spanish Dignitary (voice)  Spanish Dignitary (voice)  See fewer,Members only,Beauty and the Beast (1991)
Jeffrey Marcus German Dignitary (voice)  German Dignitary (voice)  See fewer,Members only,Just Like Heaven (2005)
Tucker Gilmore Irish Dignitary (voice)  Irish Dignitary (voice)  See fewer,Members only,Big Hero 6 (2014)
Ava Acres Additional Voices (voice)  Additional Voices (voice)  See fewer,Members only,White Bird in a Blizzard (2014)
Stephen Apostolina Additional Voices (voice)  Additional Voices (voice)  See fewer,Members only,The Heist (1989)
Annaleigh Ashford Additional Voices (voice)  Additional Voices (voice)  See fewer,Top 5000,Masters of Sex (2013)
Kirk Baily Additional Voices (voice)  Additional Voices (voice)  See fewer,Members only,Bumblebee (2018)
David Boat Additional Voices (voice)  Additional Voices (voice)  See fewer,Members only,Star Wars: Episode VIII - The Last Jedi (2017)
