Name,STARmeter,Known for
Millicent Simmonds Rose  Rose  See fewer,Members only,A Quiet Place (2018)
Julianne Moore Lillian Mayhew / Rose  Lillian Mayhew / Rose  See fewer,Top 5000,Still Alice (2014)
Cory Michael Smith Walter  Walter  See fewer,Top 5000,1985 (2018)
"James Urbaniak Dr. Kincaid, Rose's Father  Dr. Kincaid, Rose's Father  See fewer",Members only,American Splendor (2003)
"Damian Young Otto, Museum Guard  Otto, Museum Guard  See fewer",Members only,Edge of Darkness (2010)
Patrick Murney Workman  Workman  See fewer,Members only,Seven Seconds (2018)
"Lauren Ridloff Pearl, The Maid  Pearl, The Maid  See fewer",Members only,Eternals (2020)
"Anthony Natale Dr. Gill, Teacher of the Deaf  Dr. Gill, Teacher of the Deaf  See fewer",Members only,Jerry Maguire (1996)
Carole Addabbo Miss Conrad at the Museum  Miss Conrad at the Museum  See fewer,Members only,Listen Carefully (1991)
"Howard Seago Remy Rubin, Theater Director  Remy Rubin, Theater Director  See fewer",Members only,Wonderstruck (2017)
Brian Berrebbi Stage Manager  Stage Manager  See fewer,Members only,Billions (2016)
John P. McGinty Valentin (as John McGinty)  Valentin (as John McGinty)  See fewer,Members only,The First Purge (2018)
Mark A. Keeton Shopkeeper  Shopkeeper  See fewer,Members only,Make America Black Again (2018)
Patrick Wiley Window Dresser  Window Dresser  See fewer,Members only,Men in Black 3 (2012)
Garrett Zuercher Officer Engel  Officer Engel  See fewer,Members only,"Flirting, with Possibilities (2020)"
Jared Johnston Officer Murtha  Officer Murtha  See fewer,Members only,BlacKkKlansman (2018)
Murphy Guyer Security Chief  Security Chief  See fewer,Members only,Arthur (I) (2011)
Ekaterina Samsonov Hannah  Hannah  See fewer,Members only,You Were Never Really Here (2017)
Sawyer Niehaus Blessing  Blessing  See fewer,Members only,The Greatest Showman (2017)
Lilianne Rojek Florence  Florence  See fewer,Members only,Wonderstruck (2017)
Michael W. Gaines Butler  Butler  See fewer,Members only,One Life to Live (1968)
Oakes Fegley Ben  Ben  See fewer,Members only,Pete's Dragon (2016)
Jaden Michael Jamie  Jamie  See fewer,Members only,Paterson (2016)
Michelle Williams Elaine  Elaine  See fewer,Top 500,Blue Valentine (2010)
Tom Noonan Walter  Walter  See fewer,Members only,"Synecdoche, New York (2008)"
Morgan Turner Janet  Janet  See fewer,Members only,Jumanji: Welcome to the Jungle (2017)
Amy Hargreaves Aunt Jenny  Aunt Jenny  See fewer,Members only,Homeland (2011)
Sawyer Nunes Robbie  Robbie  See fewer,Members only,Alpha House (2013)
Raul Torres Jamie's Father  Jamie's Father  See fewer,Members only,Billions (2016)
Mandela Bellamy Woman on Bus  Woman on Bus  See fewer,Members only,Orange Is the New Black (2013)
Jim Lavin ER Doctor  ER Doctor  See fewer,Members only,Before the Devil Knows You're Dead (2007)
Colleen Cosgrove ER Nurse  ER Nurse  See fewer,Members only,Back Home (I) (2017)
Hays Wellford Greg Coons at the Bus Stop  Greg Coons at the Bus Stop  See fewer,Members only,Dhaka (2019)
Asa Liebmann Thief  Thief  See fewer,Members only,Noah (2014)
John Boyd Danny  Danny  See fewer,Top 5000,Argo (2012)
Oladamolami Adisa Signing Hands  Signing Hands  See fewer,Members only,Wonderstruck (2017)
Mylo Barrett Signing Hands  Signing Hands  See fewer,Members only,Wonderstruck (2017)
Robinho Cruz Signing Hands  Signing Hands  See fewer,Members only,Wonderstruck (2017)
Vanessa DeLeon Signing Hands  Signing Hands  See fewer,Members only,Wonderstruck (2017)
Jordana Lurman Signing Hands  Signing Hands  See fewer,Members only,Wonderstruck (2017)
George Aloi Monsieur Raqueu (uncredited)  Monsieur Raqueu (uncredited)  See fewer,Members only,The Leftovers (2014)
Amanda Anthony Museum Patron (uncredited)  Museum Patron (uncredited)  See fewer,Members only,On the Case with Paula Zahn (2009)
Marshall Axt Ferry Passenger / Pedestrian (uncredited)  Ferry Passenger / Pedestrian (uncredited)  See fewer,Members only,Still Here (V)
Jeremy Francis Bell Ferry Patron (uncredited)  Ferry Patron (uncredited)  See fewer,Members only,Love Is a Broadway Hit (2017)
Michael Birnberg Business Man (uncredited)  Business Man (uncredited)  See fewer,Members only,Among Thieves (2019)
Andrew James Bleidner Drew 1977 Bongo Drummer (uncredited)  Drew 1977 Bongo Drummer (uncredited)  See fewer,Members only,Boardwalk Empire (2010)
Book Boards Icystandman (uncredited)  Icystandman (uncredited)  See fewer,Members only,Honor Up (2018)
Roger Brenner Museum Patron (uncredited)  Museum Patron (uncredited)  See fewer,Members only,Blindspot (2015)
Jeremiah Burch III Bus Stop Bully (uncredited)  Bus Stop Bully (uncredited)  See fewer,Members only,Fool's Day (2013)
