Name,STARmeter,Known for
Ryan Kwanten Shane Cooper  Shane Cooper  See fewer,Top 5000,True Blood (2008)
Steve Bisley Old Bill  Old Bill  See fewer,Members only,Mad Max (1979)
Tommy Lewis Jimmy Conway (as Tom E. Lewis)  Jimmy Conway (as Tom E. Lewis)  See fewer,Members only,The Proposition (2005)
Claire van der Boom Alice Cooper  Alice Cooper  See fewer,Members only,The Square (2008)
Christopher Davis Slim  Slim  See fewer,Members only,Youth in Revolt (2009)
Kevin Harrington Jim Barlow  Jim Barlow  See fewer,Members only,The Dish (2000)
Richard Sutherland Manning  Manning  See fewer,Members only,Muriel's Wedding (1994)
Ken Radley Earl  Earl  See fewer,Members only,"The Adventures of Priscilla, Queen of the Desert (1994)"
John Brumpton Rex  Rex  See fewer,Members only,The Loved Ones (2009)
Cliff Ellen Gleason  Gleason  See fewer,Members only,Rush (2008)
Jim Daly Ted  Ted  See fewer,Members only,Blue Heelers (1994)
Dom Phelan Ken  Ken  See fewer,Members only,Animal Kingdom (2010)
Eddie Baroo Willy  Willy  See fewer,Members only,Black Sails (2014)
Tim Hughes Micky Carlin  Micky Carlin  See fewer,Members only,Killer Elite (2011)
Ken Connley Joseph Carlin  Joseph Carlin  See fewer,Members only,Quigley Down Under (1990)
Richard Young Dale  Dale  See fewer,Members only,Offspring (2010)
Jada Alberts Ellin Conway  Ellin Conway  See fewer,Members only,Cleverman (2016)
Jennifer Jarman-Walker Martha (as Jennifer Jarman)  Martha (as Jennifer Jarman)  See fewer,Members only,Blue Heelers (1994)
Elspeth Ballantyne Old Woman  Old Woman  See fewer,Members only,Prisoner: Cell Block H (1979)
Ronald Falk Old Man  Old Man  See fewer,Members only,Star Wars: Episode II - Attack of the Clones (2002)
Richard Morecroft News Reader  News Reader  See fewer,Members only,Muriel's Wedding (1994)
Yesse Spence News Reporter  News Reporter  See fewer,Members only,Winners & Losers (2011)
