Name,STARmeter,Known for
Ishmael Muslim Ali Himself  Himself  See fewer,Members only,The Skyjacker's Tale (2016)
Peter Bent Ballantine  Ballantine  See fewer,Members only,Awake (XI)
Daniela Biz Ruth Griffen  Ruth Griffen  See fewer,Members only,Hello Au Revoir (2018)
Tainya-Sue Brown Tina Tuitt  Tina Tuitt  See fewer,Members only,Mangoes (2014)
Isabella Carr Melanie Chernoff  Melanie Chernoff  See fewer,Members only,Witches of Salem (2019)
Bradley Gordon Ishmael Muslim Ali  Ishmael Muslim Ali  See fewer,Members only,Oloibiri (2015)
Martin Huss Ohanio Harris  Ohanio Harris  See fewer,Members only,Murder Wall (2019)
Robert Ifedi Charlo  Charlo  See fewer,Members only,My Spy (2020)
Margaret Ratner Kunstler Herself  Herself  See fewer,Members only,P.O.V. (1988)
Paul Norie Legrand Lee  Legrand Lee  See fewer,Members only,Rearview (2013)
Maarika Pinkney Regina  Regina  See fewer,Members only,Nowhere Fast (2015)
Michael Ratner Himself  Himself  See fewer,Members only,Giuliani Time (2005)
Emily Schooley Airline Passenger  Airline Passenger  See fewer,Members only,Life and the Art of Lying (2017)
