Name,STARmeter,Known for
Liev Schreiber Chuck Wepner  Chuck Wepner  See fewer,Top 5000,Spotlight (I) (2015)
Elisabeth Moss Phyliss Wepner  Phyliss Wepner  See fewer,Top 500,The One I Love (2014)
Ron Perlman Al Braverman  Al Braverman  See fewer,Top 5000,Hand of God (2014)
Naomi Watts Linda  Linda  See fewer,Top 5000,Mulholland Drive (2001)
Jim Gaffigan John  John  See fewer,Top 5000,Chappaquiddick (2017)
Michael Rapaport Don Wepner  Don Wepner  See fewer,Top 5000,Deep Blue Sea (1999)
Pooch Hall Muhammad Ali  Muhammad Ali  See fewer,Members only,The Game (2006)
Morgan Spector Sylvester Stallone  Sylvester Stallone  See fewer,Members only,Homeland (2011)
Jason Jones Arty  Arty  See fewer,Members only,The Detour (2016)
William Hill Paddy  Paddy  See fewer,Members only,Gran Torino (2008)
Wass Stevens Johnny Dicesare  Johnny Dicesare  See fewer,Members only,Public Morals (2015)
Kelvin Hale Charlie Polite  Charlie Polite  See fewer,Members only,Orange Is the New Black (2013)
Megan Sikora Flo Wepner  Flo Wepner  See fewer,Members only,Gypsy (2017)
Emil Tonev Fight Ref  Fight Ref  See fewer,Members only,The Expendables 2 (2012)
Georgia Ximenes Lifsher Rachel  Rachel  See fewer,Members only,We Need to Talk About Kevin (2011)
Catherine Corcoran Sandy  Sandy  See fewer,Members only,Return to Nuke 'Em High Volume 1 (2013)
Sadie Sink Kimberly  Kimberly  See fewer,Top 500,Stranger Things (2016)
Melo Ludwig Young Kimberly (6 Years Old)  Young Kimberly (6 Years Old)  See fewer,Members only,The Other Two (2019)
Angel Kolev Young Chuck (6 Years Old)  Young Chuck (6 Years Old)  See fewer,Members only,Chuck (2016)
Boyan Bankov Young Don (6 Years Old)  Young Don (6 Years Old)  See fewer,Members only,Chuck (2016)
Georgi Georgiev Mouthy  Mouthy  See fewer,Members only,Chuck (2016)
Mihail Nedyalkov Nerk  Nerk  See fewer,Members only,Attraction (I) (2018)
Shana DeAndrea Bikini Girl #1  Bikini Girl #1  See fewer,Members only,Mad (I)
Marissa Rose Gordon Bikini Girl #2  Bikini Girl #2  See fewer,Members only,Billy on the Street (2011)
Stephanie Patent Bikini Girl #3  Bikini Girl #3  See fewer,Members only,Blue Bloods (2010)
Liv Rooth Platinum Blonde  Platinum Blonde  See fewer,Members only,The Good Wife (2009)
Jacob Heimer Movie Patron  Movie Patron  See fewer,Members only,Gold Star (2017)
Joe Starr Manny  Manny  See fewer,Members only,Kevin Can Wait (2016)
Keith Ferguson Fight Announcer (voice)  Fight Announcer (voice)  See fewer,Members only,Overwatch (2016)
Velizar Binev Referee  Referee  See fewer,Members only,Hitman (I) (2007)
Leslie Lyles Charlotte  Charlotte  See fewer,Members only,Ladder 49 (2004)
Robert C. Kirk Warden  Warden  See fewer,Members only,Money Monster (2016)
J.J. Kandel Jimmy the Cop  Jimmy the Cop  See fewer,Members only,The Hurt Locker (2008)
Russ DiBello First Reporter  First Reporter  See fewer,Members only,Sky Paradise (2014)
Damian Baldet Second Reporter  Second Reporter  See fewer,Members only,Lifelines (2008)
Frank Dicopoulos Mike Douglas  Mike Douglas  See fewer,Members only,Guiding Light (1952)
Jen Ponton P.A.  P.A.  See fewer,Members only,Dietland (2018)
Mark Basnight Hinke Fight Announcer  Hinke Fight Announcer  See fewer,Members only,211 (2018)
Rick Zahn Police Captain  Police Captain  See fewer,Members only,House of Cards (2013)
Ivan Martin Bobby Van  Bobby Van  See fewer,Members only,Bull (2016)
Zina Wilde Teacher  Teacher  See fewer,Members only,Billions (2016)
Jonathan Wilde Dave  Dave  See fewer,Members only,You Were Never Really Here (2017)
Charlie Meany Sport Interviewer  Sport Interviewer  See fewer,Members only,Modern Love (2019)
Michael Scott Davidson Bassist  Bassist  See fewer,Members only,Chuck (2016)
Nicolas Jude Levinos Keyboardist  Keyboardist  See fewer,Members only,Chuck (2016)
Matthew J. Jukenvic Guitarist  Guitarist  See fewer,Members only,Chuck (2016)
Jonathan David Braun Drummer  Drummer  See fewer,Members only,Chuck (2016)
Mark Borkowski Joe  Joe  See fewer,Members only,When They See Us (2019)
Lucinda Rogers Lil (as Lucinda Lee Rogers)  Lil (as Lucinda Lee Rogers)  See fewer,Members only,Laura Point (2015)
Paul Mecurio Goomba Partier  Goomba Partier  See fewer,Members only,The Daily Show (1996)
Anthony J. Gallo Maitre'D  Maitre'D  See fewer,Members only,Men in Black 3 (2012)
Rao Rampilla Indian Liquor Store Owner  Indian Liquor Store Owner  See fewer,Members only,Isn't It Romantic (2019)
Richard McCarty Bluto  Bluto  See fewer,Members only,Chuck (2016)
Elise Levin Flashing Woman  Flashing Woman  See fewer,Members only,Hawaii Five-0 (2010)
Peter Columbia Bar Patron  Bar Patron  See fewer,Members only,Plain Fiction (2018)
Victor Rangelolv Young Chuck Wepner  Young Chuck Wepner  See fewer,Members only,Chuck (2016)
Genko Ivanov Terry Hinke  Terry Hinke  See fewer,Members only,The Hitman's Bodyguard (2017)
Carlos Andrew de la Rocha Hinke Fight Doctor  Hinke Fight Doctor  See fewer,Members only,Christmas Eve (2015)
Joe Stolzer Corrections Officer  Corrections Officer  See fewer,Members only,The Irishman (2019)
Vincenzo Vaccaro Prison Inmate  Prison Inmate  See fewer,Members only,Penguin: Bird of Prey (2015)
Xan Aspero News Reporter (uncredited)  News Reporter (uncredited)  See fewer,Members only,The Wizard of Lies (2017)
