Name,STARmeter,Known for
Magda Apanowicz Serena Hilgrim  Serena Hilgrim  See fewer,Members only,The Green Inferno (2013)
Nick Eversman Nathan Hilgrim  Nathan Hilgrim  See fewer,Members only,The Duff (2015)
Marion Ross Aunt Irene Hilgrim  Aunt Irene Hilgrim  See fewer,Top 5000,Superhero Movie (2008)
Roxanne Hart Annabelle Hilgrim  Annabelle Hilgrim  See fewer,Members only,Highlander (1986)
Ron Melendez Chris Hilgrim  Chris Hilgrim  See fewer,Members only,American Horror Story (2011)
Madeleine Falk Bianca Hilgrim (as Madeleine Falkskog)  Bianca Hilgrim (as Madeleine Falkskog)  See fewer,Members only,I'm Gabrielle (2015)
Michael Willens Lester Milford  Lester Milford  See fewer,Members only,Business as Usual (III) (2009)
Charles Marina George  George  See fewer,Members only,Transparent (2014)
Blackie Blackie  Blackie  See fewer,Members only,A Reason (2014)
Lauren McKenzie Nathan's girlfriend in photo  Nathan's girlfriend in photo  See fewer,Members only,A Reason (2014)
